TimeElapsed,loss_vf_loss,EpisodesSoFar,EpRewMean,loss_pol_entpen,EpExecMean,EpLenMean,ev_tdlam_before,loss_ent,TimestepsSoFar,loss_pol_surr,EpThisIter,loss_kl
17948.31977200508,4.0759788,4776,86.83933299523238,-0.046370216,0.00455977403,5.38,0.9961727932095528,1.5456738,38396,-0.018345933,48,0.016315887
18153.337603330612,9.205804,4829,88.25418890058171,-0.046711363,0.0046548545299999996,5.1,0.9920058464631438,1.5570457,38656,-0.008757804,53,0.020798575
18357.34252524376,6.5944943,4882,86.27137340571906,-0.045321316,0.004726305619999999,4.81,0.994056505151093,1.5107105,38910,-0.008268766,53,0.0065969676
18495.55116391182,60.847374,4913,86.42062799302954,-0.03219716,0.00462412497,5.01,0.9293194860219955,1.0732386,39082,-0.019140353,31,0.004497868
18523.330180168152,14.070583,4920,82.77264733945267,-0.010070297,0.004628518010000001,8.04,0.8383868634700775,0.33567658,39420,-0.02215486,7,0.006589112
18712.42222881317,39.420044,4973,84.69567711133283,-0.045296535,0.004629854839999999,8.04,0.9582666642963886,1.5098845,39675,-0.020051477,53,0.014743501
18887.449144363403,17.95243,5023,88.38754626309948,-0.04627177,0.00443923843,4.99,0.9802702125161886,1.5423925,39933,-0.021982875,50,0.011338479
19085.316451072693,19.02523,5072,86.81899332546581,-0.05073729,0.00450086632,5.23,0.9806801527738571,1.6912432,40191,-0.013235204,49,0.008547256
19283.308397769928,14.613985,5118,85.50217466015386,-0.04938461,0.004444345210000001,5.37,0.9868449196219444,1.6461536,40445,-0.01630424,46,0.010657242
19476.24659204483,14.004265,5165,84.23528860109444,-0.054627813,0.00447339915,5.45,0.9852854600176215,1.8209271,40702,-0.013639893,47,0.015193633
19671.852746725082,15.014873,5212,86.0882976862228,-0.05338613,0.00476023445,5.41,0.9863186879083514,1.7795378,40956,-0.0136428615,47,0.011769296
19883.54602575302,6.7113185,5256,88.16423643790107,-0.05262634,0.004904190619999999,5.66,0.9921302562579513,1.7542114,41212,-0.01411224,44,0.008934819
20037.60204911232,16.012693,5294,90.8469567586446,-0.050044693,0.00453248274,6.08,0.9835781902074814,1.6681564,41467,-0.018813564,38,0.021576293
20212.866866588593,8.154318,5338,88.76076484741621,-0.04997041,0.004193867079999999,6.22,0.9916316950693727,1.6656804,41726,-0.018939871,44,0.024307428
20391.758779764175,8.2691555,5384,86.78741107371991,-0.049158134,0.0043323888799999995,5.75,0.9918442321941257,1.6386044,41979,-0.01946737,46,0.025433373
20583.526027917862,7.545812,5433,86.02039018277583,-0.04875973,0.004424304220000001,5.38,0.9933386235497892,1.6253242,42235,-0.01105446,49,0.009310888
20778.046139240265,5.0611258,5488,85.54285796899102,-0.045395717,0.004429350289999999,4.94,0.9949888940900564,1.5131905,42496,-0.009364661,55,0.007546944
20972.412436962128,5.014754,5533,86.69334113930083,-0.048969686,0.00442693092,5.16,0.9949408830143511,1.632323,42751,-0.013628589,45,0.008891883
21179.639699697495,4.7892284,5582,88.77982797119935,-0.050039753,0.00450694874,5.4,0.9948393935337663,1.6679919,43002,-0.014810046,49,0.010599436
21365.026008605957,3.730712,5631,90.6104014295994,-0.048733026,0.00464394872,5.22,0.9970401674509048,1.6244341,43259,-0.011902278,49,0.008443604
21544.651037693024,4.366109,5679,89.85165771092873,-0.047952637,0.0043599803900000005,5.33,0.9943150342442095,1.5984213,43518,-0.01092628,48,0.014065216
21737.244227170944,5.2847805,5727,86.39887011771651,-0.0502994,0.00433298188,5.35,0.9944106563925743,1.6766465,43776,-0.012636812,48,0.0057614
21924.37851667404,2.7737663,5778,84.51841983258456,-0.047720406,0.004449931810000001,5.17,0.9976221292745322,1.5906801,44030,-0.012601301,51,0.004433377
22125.563893556595,4.7836494,5829,84.8396554858198,-0.047933377,0.00448764891,4.98,0.9960527969524264,1.5977793,44287,-0.0092964545,51,0.011369782
