#{"env_id": "HalideInterpolate-v3", "t_start": 1536279037.3723125}
r,l,t,best_exec,best_schedule
-1.0,2,28982.150786,0.308422321,n/a
23.55958,32,29093.061819,0.167906407,n/a
0.0,1,29096.75171,0.308422321,n/a
-25.0,30,29207.462233,0.308422321,n/a
4.301594,42,29331.269059,0.190291656,n/a
-4.0,6,29359.410397,0.308422321,n/a
11.559519,8,29384.285583,0.257349067,n/a
24.160916,19,29431.748175,0.181472868,n/a
18.783542,53,29595.559895,0.108615418,n/a
40.967984,2,29606.509763,0.182067915,n/a
11.444721,6,29633.401258,0.260787353,n/a
-2.0,5,29661.21507,0.308422321,n/a
26.780099,15,29712.028938,0.18881584,n/a
53.287985,16,29767.818162,0.110143824,n/a
33.651795,36,29838.581138,0.109021755,n/a
34.700685,35,29951.700776,0.108870967,n/a
33.567579,36,30053.804125,0.109281495,n/a
45.113792,25,30124.357413,0.107596853,n/a
47.767804,23,30206.337912,0.108663958,n/a
56.357912,13,30258.846977,0.109928155,n/a
34.641246,40,30401.331901,0.096717397,n/a
-3.0,4,30406.730669,0.308422321,n/a
51.700998,13,30462.454976,0.121206894,n/a
51.690721,17,30511.842306,0.108901698,n/a
21.999616,21,30583.757373,0.188138799,n/a
31.752654,38,30677.369687,0.108710682,n/a
29.326833,42,30801.054141,0.106939786,n/a
38.648534,30,30894.239367,0.109031812,n/a
21.477283,23,30977.009888,0.186665567,n/a
13.442208,4,30988.030968,0.260795105,n/a
50.650345,17,31030.344792,0.109026225,n/a
39.75116,33,31127.759473,0.108715291,n/a
49.018254,20,31181.090791,0.107891514,n/a
31.625618,36,31296.848397,0.109102491,n/a
33.968161,5,31313.139142,0.19440426,n/a
51.803344,15,31350.862687,0.111638568,n/a
45.36324,17,31424.554321,0.125332837,n/a
25.500677,23,31509.721052,0.180424969,n/a
41.081194,30,31604.290752,0.110781615,n/a
29.006412,14,31650.362508,0.181949394,n/a
23.008201,23,31706.496017,0.181943877,n/a
48.711917,21,31803.693992,0.108836326,n/a
23.776906,21,31872.77527,0.188825688,n/a
18.396476,54,32035.329747,0.109809216,n/a
-13.105397,67,32232.897168,0.185378462,n/a
48.66665,21,32270.364302,0.108975939,n/a
46.636419,25,32345.88392,0.109069177,n/a
30.860906,40,32456.105087,0.111461032,n/a
50.994568,20,32537.018933,0.107964567,n/a
