loss_pol_surr,loss_ent,EpLenMean,EpExecMean,EpThisIter,EpisodesSoFar,TimeElapsed,loss_pol_entpen,loss_vf_loss,TimestepsSoFar,ev_tdlam_before,EpRewMean,loss_kl
-0.03405217,3.5697784,23.29,0.054197350750000005,11,4908,304600.243021965,-0.107093364,121.37082,92770,0.7744519710540771,65.00118548926295,0.15956092
-0.042998753,3.6984391,24.47,0.05607601637,25,4933,305641.1153562069,-0.110953175,139.43271,93183,0.7028272449970245,63.154976472892834,0.046550587
-0.034353536,4.6602807,24.34,0.054663865410000005,18,4951,306567.6160929203,-0.13980842,79.57509,93436,0.7786751538515091,64.41812114065505,0.03356844
-0.04133162,4.7181993,25.25,0.05428292382,14,4965,307602.4128820896,-0.14154597,45.862206,93693,0.9020165130496025,64.0216341175255,0.024741122
-0.060639616,4.7935786,25.93,0.05349304613,13,4978,308591.7458295822,-0.14380737,19.076399,93926,0.9576808586716652,64.18544698368312,0.04443395
-0.044363633,4.7938023,15.62,0.04820645345,16,4994,309607.7688910961,-0.14381407,140.6506,94190,0.759191632270813,75.90267105897954,0.054468006
-0.037865646,4.645998,14.87,0.0458146947,15,5009,310515.54487752914,-0.13937993,34.730705,94433,0.9269388541579247,77.65861541742953,0.030487098
-0.035411026,4.623603,15.87,0.04472955111000001,18,5027,311523.8694012165,-0.13870808,57.456596,94718,0.877499632537365,77.28430621848538,0.021028146
-0.039691366,4.5663013,16.83,0.04329361012,14,5041,312480.1627340317,-0.13698904,28.179152,94969,0.9085465595126152,77.09988244051246,0.039073486
-0.04010454,4.2743964,16.59,0.04172299283,17,5058,313434.712076664,-0.12823188,20.662922,95224,0.9619462303817272,77.82912486009727,0.026508223
-0.02582568,3.8789291,16.07,0.040653794009999994,18,5076,314339.045766592,-0.11636788,40.662827,95481,0.9308983236551285,78.44579199382912,0.01329935
-0.05453635,4.506071,16.47,0.042553353289999984,13,5089,315212.4807879925,-0.13518213,97.09039,95740,0.7114852368831635,77.94674829309776,0.066708714
-0.029432815,3.9121993,15.15,0.04710983986999999,23,5112,316200.63607382774,-0.11736597,64.454445,95989,0.8864111602306366,77.35554135600322,0.02431811
-0.030540887,3.970299,14.36,0.050777751810000014,20,5132,317222.4781899452,-0.119108975,54.944077,96253,0.8725320547819138,76.66629152216903,0.018310089
-0.033043146,3.9689233,13.65,0.05798483172,20,5152,318251.37254428864,-0.119067684,63.999283,96507,0.8735538721084595,74.58953460826203,0.02383405
-0.033875152,4.0963316,14.08,0.05894996282000001,16,5168,319189.3920519352,-0.12288995,77.74482,96762,0.8209367841482162,73.85660942928317,0.03167393
-0.035692893,4.0106263,12.71,0.05625811216999999,22,5190,320217.6154589653,-0.120318785,89.22493,97024,0.8801204338669777,75.86939018045325,0.040381998
-0.028545994,3.8951454,12.91,0.05365175555000001,22,5212,321233.8046553135,-0.116854355,46.713566,97280,0.9177263379096985,76.60445113828192,0.019603657
-0.04442345,4.48193,13.31,0.05162881744999999,16,5228,322212.6361002922,-0.1344579,15.607414,97519,0.9706316366791725,77.15034987266695,0.027430234
-0.032692596,4.029583,13.12,0.04701077628,21,5249,323262.96221756935,-0.12088749,26.122055,97788,0.9563310854136944,78.92766081794059,0.013580545
-0.035973333,4.406728,13.37,0.04741720712999999,15,5264,324171.95977687836,-0.13220184,48.068935,98037,0.8876401335000992,78.67588343922098,0.027956588
-0.038202662,4.3780384,13.76,0.04912935499,16,5280,325037.17399191856,-0.13134116,44.853264,98280,0.8972754031419754,77.75075245698575,0.028778648
-0.029245112,4.1153917,13.5,0.05307630382999999,23,5303,326089.55508971214,-0.12346175,64.81773,98528,0.8805535957217216,76.29439086051103,0.01523686
-0.034475043,4.3241997,14.04,0.05908597031,19,5322,327104.11048078537,-0.129726,41.67849,98808,0.9087419509887695,73.47763248040015,0.015530369
-0.046495225,4.166699,13.74,0.05789007035,18,5340,328135.8226723671,-0.12500095,18.24843,99063,0.9650476351380348,74.09508880850423,0.03063861
-0.032606006,3.9110734,13.15,0.05430836905000001,22,5362,329137.277569294,-0.117332205,34.821827,99328,0.948561891913414,75.72638650200028,0.013549821
-0.019549832,3.6366653,12.6,0.051978182410000004,20,5382,330105.041765213,-0.109099954,49.62644,99573,0.9336237758398056,77.0019046604931,0.011999883
-0.05925795,4.009418,14.11,0.048965181260000004,11,5393,330814.7730360031,-0.12028253,103.120544,99836,0.8225671947002411,77.08545169835486,0.07177366
-0.026590051,3.6420326,13.92,0.041486905600000006,21,5414,331806.1077568531,-0.10926098,59.18834,100089,0.9332289174199104,79.75013861328149,0.019919623
-0.03528882,3.5492122,13.46,0.04157819441000001,22,5436,332780.7779657841,-0.10647637,40.463345,100349,0.9292987436056137,80.41907090408024,0.017864626
-0.01954003,3.7220216,13.28,0.04177485631999999,20,5456,333774.94077920914,-0.11166064,50.533997,100583,0.9186835661530495,80.61530706579438,0.023652986
-0.021752743,3.9542782,13.85,0.048338417939999996,19,5475,334665.22252750397,-0.118628345,96.31977,100863,0.8374958336353302,77.85719856874431,0.016881956
-0.050997626,3.7979484,12.32,0.04689198469,22,5497,335616.3150897026,-0.11393844,27.885656,101116,0.9480249844491482,79.60617670408492,0.02232866
-0.046051152,2.8900983,12.3,0.04820598836,10,5507,336120.58715415,-0.08670295,143.26825,101224,0.8320255130529404,79.20013631059471,0.033296786
-0.028301697,2.578267,13.75,0.05079853033,15,5522,336824.6871974468,-0.07734801,74.82681,101562,0.7010888755321503,76.80955448707617,0.014212321
3.9488077e-07,0.037597325,13.75,0.05079853033,0,5522,336864.0381565094,-0.0011279198,12.243498,101562,-0.09490680694580078,76.80955448707617,7.195948e-05
-0.00048407912,0.040007833,13.75,0.05079853033,0,5522,336916.3599383831,-0.001200235,31.615564,101562,-0.2036733627319336,76.80955448707617,1.0032847e-05
-0.0011975281,0.06292394,13.75,0.05079853033,0,5522,336966.7915878296,-0.0018877181,58.257862,101562,-0.10071635246276855,76.80955448707617,0.0005699241
-1.0430813e-07,0.116307326,13.75,0.05079853033,0,5522,337006.39669156075,-0.0034892196,19.686481,101562,-0.05338609218597412,76.80955448707617,0.0018446159
0.00012687966,0.1776286,13.75,0.05079853033,0,5522,337057.0908751488,-0.0053288583,41.207672,101562,-0.10405194759368896,76.80955448707617,0.0016596641
-0.00043926947,0.2063302,13.75,0.05079853033,0,5522,337126.56482458115,-0.0061899056,13.869182,101562,-0.049520015716552734,76.80955448707617,0.00044300224
0.0029709311,0.92715216,13.75,0.05079853033,0,5522,337189.73750829697,-0.027814563,48.76889,101562,-0.10055112838745117,76.80955448707617,0.07355445
0.008353546,2.2418575,13.75,0.05079853033,0,5522,337367.97726869583,-0.06725572,40.91341,101562,0.03220146894454956,76.80955448707617,0.044605378
-0.04064954,3.2823546,35.46,0.052204458440000004,17,5539,338142.53202700615,-0.098470636,230.48833,103932,0.3706316351890564,54.49370936359693,0.029243028
-0.02873221,3.4338853,35.13,0.052650638099999994,16,5555,338891.80626630783,-0.103016555,218.17198,104084,0.7765343934297562,54.52904419845799,0.03261961
-0.024086222,4.4453435,36.61,0.05095830834,15,5570,339824.2358226776,-0.1333603,54.383904,104444,0.8459852188825607,53.78774954329586,0.017606426
-0.038520563,3.9800324,36.4,0.04873117525000001,23,5593,340871.701215744,-0.11940096,56.30823,104699,0.9289313182234764,54.35752689238728,0.021912294
-0.029167801,4.664739,35.27,0.04595011699,17,5610,341922.42858052254,-0.13994217,69.16592,104943,0.8408976048231125,56.60923149372188,0.014484381
-0.03861886,4.310054,13.77,0.04367661627,20,5630,342994.2413778305,-0.12930161,30.628881,105216,0.9379618391394615,79.06175971774104,0.014583247
-0.04669833,4.3050337,14.57,0.04747386240999999,18,5648,344003.53672099113,-0.129151,46.713326,105465,0.8977776244282722,77.33057575943084,0.025547892
-0.024687145,4.2638197,13.18,0.04945065779999999,19,5667,345060.25707411766,-0.1279146,75.83363,105722,0.8881791457533836,78.06963791044812,0.008682193
-0.030460376,2.4063716,13.14,0.04961868128,7,5674,345401.9531645775,-0.07219115,53.010857,105804,0.5009596943855286,78.04515953175776,0.15351696
-0.03317381,3.846541,16.8,0.05269584913,5,5679,346027.2627789974,-0.11539623,75.376564,106232,0.6110625267028809,73.34744709641167,0.055014417
-0.04044545,2.4410787,16.96,0.05342690577999999,11,5690,346595.2148652077,-0.07323236,187.03758,106367,0.5786553621292114,73.30090586958524,0.02191951
-0.048608784,3.2957327,18.96,0.05998677065000001,12,5702,347280.6733379364,-0.098871976,69.98065,106751,0.7442588210105896,68.98399597255478,0.052835062
-0.030585391,3.8018463,18.53,0.06454575336,23,5725,348317.983877182,-0.11405539,102.77536,107007,0.847588911652565,67.6604442121749,0.011408605
-0.027168803,3.8629947,18.65,0.06166637321999999,19,5744,349204.19644260406,-0.11588985,73.52643,107264,0.8865966498851776,68.36402779025842,0.026276454
-0.024646195,3.5311475,17.3,0.05865842784,28,5772,350310.3855175972,-0.105934426,80.90071,107519,0.8948697000741959,69.74356137213559,0.01613634
-0.03309471,4.4113927,17.35,0.058600362489999995,1,5773,350789.2315981388,-0.13234177,122.97238,107530,0.09453785419464111,69.73238794402951,0.037353605
-0.034421127,4.162651,14.62,0.05458977285,19,5792,351729.93096899986,-0.124879524,155.1173,108031,0.7520899325609207,73.64218962320176,0.027740438
-0.030414376,4.515914,14.28,0.048482068090000004,19,5811,352727.9294524193,-0.13547742,116.42958,108282,0.794788658618927,76.02249530931323,0.01574417
-0.043933067,4.293152,14.86,0.048373640909999994,19,5830,353709.9097895622,-0.12879455,43.658653,108533,0.9199894294142723,75.5776507350452,0.01881709
-0.029096648,4.54895,14.83,0.047983306400000016,20,5850,354720.5931684971,-0.1364685,97.5303,108795,0.8669350296258926,75.90398205851643,0.017005203
-0.035073858,4.4456787,16.1,0.045390594,16,5866,355664.7660880089,-0.13337037,66.3437,109049,0.8834892436861992,76.27035394088743,0.014736454
-0.048777193,4.761828,13.99,0.04513623902999999,13,5879,356512.87378430367,-0.14285484,24.067146,109234,0.9108714759349823,78.57282364320189,0.03813862
-0.032283228,4.1713014,14.23,0.05119145744,20,5899,357521.0230977535,-0.12513904,41.80963,109559,0.9366990253329277,76.38192830920302,0.022089407
-0.025846224,3.9555378,13.81,0.04749706652999999,21,5920,358551.4621760845,-0.118666135,48.80356,109802,0.9280571565032005,77.58158825852296,0.013384074
-0.02467372,4.1749487,14.29,0.043918632400000004,16,5936,359536.0897080898,-0.12524846,58.386215,110058,0.9020501375198364,77.90850149558403,0.011252296
-0.023484586,4.4657,14.63,0.04963558351999999,20,5956,360541.1485359669,-0.13397099,108.75307,110334,0.8170980364084244,75.69511728154072,0.010853789
-0.020459449,4.2764044,13.82,0.05124721661,21,5977,361553.71929621696,-0.12829213,60.971237,110587,0.9118286371231079,75.81257627842052,0.0074530975
-0.024104407,4.3009906,13.64,0.05294881009,15,5992,362422.7964093685,-0.1290297,71.65237,110836,0.8534134924411774,75.47086735071292,0.0073031103
-0.027991567,3.7080736,14.03,0.051666555559999994,18,6010,363250.27429771423,-0.11124222,124.53372,111099,0.7524104416370392,75.41467677538813,0.022747155
-0.021793818,3.055068,14.14,0.05361271995000001,15,6025,364026.9180421829,-0.091652036,133.24701,111289,0.8274803012609482,75.02179001759085,0.013502238
-0.037793502,3.8899941,15.04,0.059326500309999995,14,6039,364718.2641341686,-0.11669983,99.85417,111615,0.8378272652626038,72.5325318740144,0.12952098
-0.036851626,4.331621,15.33,0.05570604832,17,6056,365635.4308092594,-0.12994863,51.750538,111867,0.8941635936498642,73.37639373273505,0.03257238
-0.0275686,3.6778774,14.24,0.050941095299999996,26,6082,366710.6724729538,-0.11033632,63.792694,112120,0.9225806444883347,75.73133801710156,0.009362387
-0.0292039,4.270217,14.34,0.051995721769999996,20,6102,367767.1366841793,-0.12810652,93.267975,112378,0.8612851500511169,75.00139532203312,0.011532374
-0.020747602,3.941675,11.77,0.053516680520000005,25,6127,368807.24039053917,-0.11825025,91.150764,112633,0.8776613399386406,76.91086805157009,0.021393072
-0.024305023,4.1517277,12.17,0.04599250374,14,6141,369609.33157253265,-0.12455184,105.491295,112862,0.8387157171964645,79.0004375209925,0.011269674
-0.023648256,1.5825745,12.37,0.04523428301000001,5,6146,369924.63498711586,-0.047477234,36.718742,112992,0.47319477796554565,79.03627599582846,0.0059287893
-1.238659e-07,0.11825077,12.37,0.04523428301000001,0,6146,369925.62902474403,-0.0035475232,88.637535,112992,-0.22458326816558838,79.03627599582846,0.00068440527
-0.00021286774,0.19041851,12.37,0.04523428301000001,0,6146,369931.9163758755,-0.0057125553,16.8664,112992,-0.06712973117828369,79.03627599582846,0.0033082587
0.0006182119,0.22130439,12.37,0.04523428301000001,0,6146,369960.2293231487,-0.0066391313,9.973211,112992,-0.152443528175354,79.03627599582846,0.00069627794
-0.034814343,3.630169,22.34,0.04422437874000001,16,6162,370745.8037645817,-0.10890506,105.798096,114162,0.6305664777755737,69.14194807197498,0.025559504
-0.027770177,4.421098,22.85,0.04675964941999999,21,6183,371707.7869887352,-0.13263296,157.33011,114418,0.7044275104999542,67.9699353616822,0.031162957
-0.030505862,3.9743655,24.49,0.04602221272,9,6192,372309.6737437248,-0.11923096,208.71411,114678,0.6012064218521118,67.0570353801987,0.018997982
-0.030432235,4.326827,24.4,0.04589186723,21,6213,373328.1316728592,-0.1298048,54.2756,114934,0.9360532760620117,67.18929739598839,0.01407007
-0.02697981,4.3565254,24.15,0.04743853111,23,6236,374336.72672724724,-0.13069575,54.896515,115197,0.918383464217186,67.1171996079687,0.012904601
-0.030968346,4.384873,13.73,0.047561006899999994,19,6255,375363.37217617035,-0.13154618,101.496376,115448,0.8573821038007736,76.98615425382911,0.014914896
-0.046906024,2.801532,15.23,0.05035671786000001,8,6263,375845.857170105,-0.084045954,31.681034,115702,0.7678975611925125,74.6412203277272,0.021272216
-0.024403391,4.6843963,15.74,0.04859492190000001,17,6280,376757.1107876301,-0.14053188,50.332176,115961,0.920069620013237,74.79244875058833,0.008372816
-0.035023615,4.442732,14.02,0.04812664448999999,20,6300,377736.4661478996,-0.13328196,36.002445,116204,0.9395285472273827,76.55427868575049,0.011989574
-0.02936928,3.9439726,15.33,0.047170309880000004,14,6314,378508.8298110962,-0.118319176,67.26396,116480,0.9088576138019562,75.64415521702789,0.021037243
-0.028397212,4.423842,15.62,0.04370677024999999,18,6332,379545.8522298336,-0.13271526,52.98771,116726,0.9235445484519005,76.56714126381274,0.01363182
-0.025453508,4.4889383,15.85,0.04439100529,18,6350,380464.5589108467,-0.13466814,74.26896,116988,0.88730039447546,76.4966261616973,0.012755106
-0.025272127,4.146448,13.35,0.04531357651,24,6374,381486.4484131336,-0.12439344,119.51509,117229,0.8664163649082184,78.32324115747122,0.019831464
-0.03711402,4.620138,13.6,0.0432207685,19,6393,382481.37115216255,-0.13860415,26.993988,117484,0.953925222158432,78.90179386507502,0.016998008
-0.03458803,4.300705,12.93,0.043175086019999996,18,6411,383364.6715064049,-0.12902114,84.77578,117736,0.8424874842166901,79.5668020849243,0.024970967
-0.018035524,3.9639883,13.09,0.045037112629999994,18,6429,384245.2634265423,-0.11891965,132.95459,118013,0.8189942389726639,78.73307580338842,0.016461713
-0.025114328,4.553652,13.13,0.044834260009999995,18,6447,385222.2331507206,-0.13660954,68.117935,118268,0.8930547013878822,78.90884686021153,0.011283061
-0.030191526,4.3355923,14.22,0.04795804135000001,15,6462,386076.21600818634,-0.13006775,77.112465,118528,0.8413969129323959,76.99186605291125,0.01202492
-0.02578537,4.7161303,14.54,0.054552467929999994,18,6480,387015.5547888279,-0.14148392,123.07583,118772,0.767636626958847,74.47184134377227,0.014596158
-0.028070888,3.7820196,15.61,0.05664732721,11,6491,387665.9344699383,-0.113460585,163.83096,119033,0.4158276319503784,72.78262355136093,0.021745928
-0.025762327,4.3854127,14.89,0.061040626800000004,24,6515,388704.63093209267,-0.13156238,110.93295,119292,0.8195020854473114,71.84960991043187,0.01614589
-0.01764549,4.3641305,15.19,0.059337918620000006,15,6530,389537.7032792568,-0.13092391,199.51653,119549,0.7224218547344208,72.17168025815485,0.00810148
-0.033288598,4.9122367,15.78,0.06031717025000001,13,6543,390459.37321805954,-0.1473671,83.88239,119800,0.828696995973587,71.32417676916451,0.017288221
-0.031655807,4.8372383,15.74,0.05692920939999999,14,6557,391306.8899092674,-0.14511715,54.902245,120046,0.9060686156153679,72.78036809699645,0.02069363
-0.029020943,4.7340827,16.5,0.048071701030000004,17,6574,392360.2598018646,-0.14202249,49.939713,120308,0.9237801656126976,75.25118175694553,0.010170188
-0.025394075,4.537174,15.22,0.045684185809999986,18,6592,393289.79803943634,-0.13611522,120.26086,120563,0.8636753708124161,77.1571964468486,0.010234581
-0.03218202,4.9699893,16.12,0.03884074364,16,6608,394253.9893858433,-0.14909966,133.11157,120830,0.8048823177814484,78.93799377740238,0.017896945
-0.03424774,5.218386,16.41,0.03892522159,12,6620,395246.4773426056,-0.15655157,24.93318,121078,0.9477158263325691,78.99723130152437,0.015169158
-0.030505078,5.052887,17.53,0.041894860400000004,12,6632,396180.9594731331,-0.1515866,76.179085,121333,0.8731574863195419,77.20438308730579,0.010680393
-0.03668781,4.837016,16.76,0.039720918449999996,16,6648,397117.88934516907,-0.14511049,14.987354,121599,0.9721218608319759,78.70924191300668,0.01765557
-0.025631538,4.723084,16.74,0.03976772746999999,16,6664,398081.5797829628,-0.1416925,36.967915,121850,0.9375028572976589,78.91328741090045,0.010893686
-0.023235032,4.4791665,16.45,0.03937942947999999,19,6683,399067.27983760834,-0.134375,44.014347,122094,0.9372731298208237,79.22945184444028,0.012426991
-0.020494018,1.0814027,16.76,0.039234173569999996,3,6686,399265.49366521835,-0.032442078,146.85684,122157,0.6703360378742218,79.0565482768674,0.004964117
-0.01892009,1.2629904,21.21,0.04079273978,2,6688,399368.29404854774,-0.037889708,172.54758,122616,0.7223787605762482,74.15121318797156,0.025231149
-0.015337175,3.9036183,20.08,0.04546937358,22,6710,400315.4735059738,-0.117108546,77.82251,122875,0.8884507715702057,73.19490471041492,0.008359736
-0.02057899,3.8620615,17.54,0.04651643200999999,24,6734,401385.24303650856,-0.11586185,95.9431,123128,0.8930950909852982,74.6154161719054,0.0048388373
-0.024791997,3.604484,16.64,0.048127407799999994,18,6752,402243.36083865166,-0.10813453,117.118645,123328,0.8454120457172394,74.78308828565619,0.045026004
-0.026068963,4.0478225,16.87,0.051708521019999995,21,6773,403225.5935013294,-0.12143467,96.92553,123638,0.8643700033426285,73.24783510876308,0.011779466
-0.03117707,3.8001802,11.67,0.05469304719,24,6797,404276.71830916405,-0.1140054,59.199265,123898,0.9180589988827705,76.88554493398681,0.0071293456
-0.01973386,3.6636696,11.36,0.048389145679999995,26,6823,405362.573158741,-0.109910086,66.50587,124150,0.9301840513944626,79.23946363920916,0.009362236
-0.020503107,3.6657963,11.19,0.049693524579999995,25,6848,406456.1194167137,-0.10997389,60.710983,124401,0.9204454347491264,78.79654389210046,0.0063157296
-0.03932067,2.8728828,10.51,0.046377506549999996,13,6861,407081.4314110279,-0.08618649,97.89173,124549,0.8115104883909225,80.64837131583612,0.021455865
-0.0137795545,3.4447389,11.18,0.044320877009999995,26,6887,408079.4057395458,-0.10334216,79.32321,124918,0.9155880585312843,80.34539683449175,0.015268297
-0.016381133,3.5230103,10.97,0.04464470522999999,30,6917,409212.7750298977,-0.1056903,63.501274,125182,0.9299027323722839,80.8150167890086,0.004625963
-0.015424021,3.5868092,10.5,0.04780014768,29,6946,410336.91001462936,-0.107604265,67.70066,125435,0.9307920709252357,80.20192532151394,0.0072476394
-0.015339535,3.8534994,9.04,0.05218842501000001,26,6972,411409.7587068081,-0.11560498,64.44117,125692,0.9186567813158035,80.12911087806773,0.006338803
-0.023863938,3.9545593,9.73,0.05468590248,22,6994,412414.7993283272,-0.11863678,96.536705,125948,0.8288858085870743,78.69278933242317,0.008882895
-0.019048233,3.93971,10.05,0.05069628197,26,7020,413488.74622011185,-0.1181913,73.575455,126205,0.9210116416215897,79.74634697671573,0.009328271
-0.016835159,4.334221,10.95,0.050461322579999995,17,7037,414470.81529212,-0.13002662,85.67186,126453,0.8212345689535141,78.99252803560867,0.0073790825
-0.01627486,4.2941723,11.6,0.05257192616999999,21,7058,415523.8097190857,-0.12882516,68.697525,126718,0.8961227685213089,77.84820545378102,0.01153177
-0.021609673,4.204255,12.17,0.050816126059999994,21,7079,416580.4710755348,-0.12612766,42.12815,126976,0.9240478426218033,77.98852539693456,0.010794063
-0.020121893,4.06946,12.34,0.047811053980000004,20,7099,417554.6788971424,-0.12208378,52.152786,127231,0.9074719995260239,78.84286216680795,0.011866158
4.4703484e-07,0.03171126,12.34,0.047811053980000004,0,7099,417592.41474461555,-0.0009513378,23.054195,127231,-3.337860107421875e-05,78.84286216680795,2.051733e-06
-3.3248216e-07,0.034307744,12.34,0.047811053980000004,0,7099,417631.0382819176,-0.0010292323,23.128696,127231,-0.259424090385437,78.84286216680795,9.33779e-06
-5.7742e-08,0.03777501,12.34,0.047811053980000004,0,7099,417669.41397190094,-0.0011332503,32.20876,127231,-0.2985283136367798,78.84286216680795,1.5869415e-05
-6.3329935e-08,0.042175263,12.34,0.047811053980000004,0,7099,417707.515860796,-0.0012652578,5.05853,127231,-0.38807928562164307,78.84286216680795,2.3512763e-05
-0.00021680072,0.042058036,12.34,0.047811053980000004,0,7099,417756.49198555946,-0.001261741,4.5277443,127231,-0.227728009223938,78.84286216680795,3.1645327e-06
1.7136335e-07,0.046302233,12.34,0.047811053980000004,0,7099,417794.9930512905,-0.0013890669,3.049294,127231,-0.16020405292510986,78.84286216680795,1.9660512e-05
-6.408151e-05,0.050826572,12.34,0.047811053980000004,0,7099,417837.5708909035,-0.0015247972,43.043713,127231,-0.24863409996032715,78.84286216680795,2.3893374e-05
-0.000255052,0.05310128,12.34,0.047811053980000004,0,7099,417886.81979846954,-0.0015930383,40.88154,127231,-0.005257725715637207,78.84286216680795,7.4922395e-06
-2.4586916e-07,0.062631965,12.34,0.047811053980000004,0,7099,417925.8765616417,-0.0018789589,29.648819,127231,-0.005424022674560547,78.84286216680795,7.795802e-05
-0.0002426561,0.06568935,12.34,0.047811053980000004,0,7099,417964.4311606884,-0.0019706804,5.0343714,127231,-0.014261007308959961,78.84286216680795,1.028504e-05
-0.00023255497,0.06730788,12.34,0.047811053980000004,0,7099,418008.9858863354,-0.0020192363,16.304739,127231,-0.10128796100616455,78.84286216680795,5.486035e-06
-8.19359e-05,0.077984534,12.34,0.047811053980000004,0,7099,418047.52139377594,-0.0023395359,23.796719,127231,-0.025602102279663086,78.84286216680795,7.858617e-05
-4.2654574e-07,0.12577902,12.34,0.047811053980000004,0,7099,418086.5986185074,-0.0037733705,24.011398,127231,-0.006880998611450195,78.84286216680795,0.0011702256
0.0011417177,0.27476344,12.34,0.047811053980000004,0,7099,418141.5256869793,-0.008242903,22.793398,127231,-0.005179882049560547,78.84286216680795,0.006322884
-0.0013277829,0.3934565,12.34,0.047811053980000004,0,7099,418197.05668878555,-0.011803694,21.58925,127231,-0.005370020866394043,78.84286216680795,0.0028603917
-0.0016018115,1.1340287,12.34,0.047811053980000004,0,7099,418286.6138842106,-0.034020856,4.647007,127231,0.005645632743835449,78.84286216680795,0.010738138
-0.011354011,2.5511677,55.14,0.048539134010000005,8,7107,418725.18775081635,-0.07653503,244.58835,131582,0.877047099173069,35.836796233694116,0.014061434
-0.022747718,4.4736447,55.72,0.047914708959999996,18,7125,419734.91099095345,-0.13420933,171.57297,131834,0.7148717939853668,35.69925403505409,0.01069227
-0.025172526,4.5497713,55.44,0.04579599055000001,18,7143,420769.5086109638,-0.13649313,49.310986,132074,0.9172585308551788,36.666207691044505,0.008935242
-0.013817701,4.620014,55.85,0.046762074279999996,20,7163,421833.29910874367,-0.13860041,273.59445,132348,0.3585317134857178,35.74702002291202,0.009018742
-0.025676563,4.823591,56.0,0.04357482472000001,18,7181,422877.52516818047,-0.14470772,109.18186,132600,0.8407119661569595,36.725748346923304,0.018970527
-0.024645694,5.097175,56.66,0.04339798031,16,7197,423861.7561941147,-0.15291524,146.3958,132856,0.7501826286315918,36.29308674235026,0.014908542
-0.019241096,5.2348857,14.65,0.04187726949,13,7210,424862.3585124016,-0.15704656,59.365707,133118,0.879081092774868,79.04614794981066,0.0070041385
-0.034737963,5.522481,15.73,0.04367637395000001,9,7219,425757.69544029236,-0.16567442,35.267586,133343,0.9283507466316223,77.51282296406815,0.013457337
-0.020600207,5.027835,16.8,0.04371291215999999,14,7233,426698.58782839775,-0.15083505,56.37022,133631,0.8927675262093544,76.71097615289005,0.0077178297
-0.022389267,5.0700197,17.57,0.043458526420000004,14,7247,427664.29664874077,-0.1521006,52.070854,133884,0.9084492102265358,76.18886834672384,0.010447383
-0.020597432,5.032495,18.2,0.04394822905999999,13,7260,428659.27172994614,-0.15097484,52.170387,134118,0.9024222120642662,75.92604531041708,0.0061409045
-0.015965268,4.7775593,18.13,0.04384399584,18,7278,429635.4679739475,-0.14332679,91.7142,134387,0.8108235001564026,75.86984092535897,0.0048880465
-0.024494229,2.0589051,18.12,0.043753974630000005,8,7286,430028.57256388664,-0.061767153,26.412556,134505,0.7327330410480499,75.90902856966049,0.012192089
-0.013521235,4.6327944,19.47,0.042774606379999996,16,7302,431005.404163599,-0.13898383,110.41091,134909,0.7858909070491791,74.84656987044073,0.005025451
-0.017078996,4.727897,17.85,0.04289797124000001,19,7321,431992.2847623825,-0.14183691,76.41888,135168,0.8805252239108086,76.0565711895411,0.0040537547
-0.017783178,4.357129,16.21,0.04287726749999999,21,7342,433036.5777568817,-0.13071388,36.9947,135411,0.9518167302012444,77.26787146371939,0.007587101
-0.018676383,4.6616707,15.29,0.0430924792,19,7361,434085.07979393005,-0.13985012,108.30597,135676,0.850732296705246,77.67954403598435,0.008532819
-0.017700376,4.3992386,14.56,0.04178610562,22,7383,435100.4716255665,-0.13197716,109.65731,135920,0.8814729824662209,78.73311051968253,0.0069062863
-0.022391599,4.8981676,13.25,0.04268713989,16,7399,436130.20642900467,-0.14694504,57.296288,136187,0.9067767933011055,79.8609675038727,0.006175766
-0.02176958,4.8183217,13.68,0.03997213681,14,7413,437044.1629090309,-0.14454965,137.39853,136431,0.7903506755828857,80.3712549847519,0.006223311
-0.013636224,4.2149506,14.44,0.04149773793000001,16,7429,437934.30246567726,-0.12644851,50.407433,136699,0.9125835597515106,79.36660819166198,0.013011127
-0.017364688,4.9133263,14.65,0.04537672627999998,17,7446,438931.30586719513,-0.14739978,59.795254,136944,0.898042306303978,77.92892089541729,0.0054673236
-0.018904235,4.7430325,14.98,0.04333305649000001,18,7464,439927.55426979065,-0.14229098,34.22576,137205,0.9513552077114582,78.47009065832171,0.0057945075
-0.019010155,4.9802485,15.61,0.04560281302000001,16,7480,440995.28924918175,-0.14940746,38.35668,137457,0.9277500137686729,77.30416579962771,0.0063308123
-0.017195474,4.9774904,15.86,0.048319135379999996,15,7495,441945.0267868042,-0.1493247,130.05652,137716,0.775124117732048,76.10345056760663,0.00899243
-0.016244767,4.5592175,15.23,0.048892875960000005,19,7514,442936.60658311844,-0.13677652,62.8386,137972,0.9079081192612648,76.33742622989338,0.0058903834
-0.023876656,4.9147825,15.79,0.050794165190000004,14,7528,443850.96245884895,-0.14744347,64.48232,138229,0.8824966996908188,75.1209697996858,0.007856006
-0.014881723,2.4523249,16.15,0.052224635500000005,5,7533,444230.7205557823,-0.073569745,127.03015,138392,0.4970927834510803,74.28716734033007,0.008794507
-0.015228407,3.5217009,18.01,0.0513127828,13,7546,444939.5360491276,-0.10565102,79.27432,138745,0.8715145885944366,72.70281802379665,0.020922191
-0.016147338,4.482997,17.51,0.051627574950000005,19,7565,445924.8520374298,-0.13448991,59.635384,138987,0.9101214185357094,72.90075272937202,0.006101218
