loss_kl,EpThisIter,loss_pol_surr,EpExecMean,EpisodesSoFar,EpRewMean,ev_tdlam_before,TimestepsSoFar,loss_pol_entpen,loss_ent,TimeElapsed,loss_vf_loss,EpLenMean
0.05473896,34,0.018335868,0.03026118689,1473,89.5013091991565,0.8805078342556953,46074,-0.0776516,2.5883865,14083.61214542389,102.034904,8.21
0.0800002,33,-0.03392092,0.03788495659999999,1506,88.97805959716158,0.8676515817642212,46329,-0.08622016,2.8740058,14285.258759737015,123.43874,7.83
0.08794517,28,-0.053482175,0.04138392176000001,1534,88.14517837590921,0.9233665689826012,46592,-0.0840943,2.803143,14473.532807826996,47.05233,8.17
0.035691023,35,-0.03377043,0.040614286890000004,1569,87.11364143685798,0.9565948359668255,46845,-0.07701532,2.5671773,14680.773979902267,25.266594,7.89
0.055128608,39,-0.036730908,0.04029572966,1608,87.17273466101204,0.9651362039148808,47103,-0.06532828,2.1776094,14914.879112482071,35.800068,7.45
0.040780015,39,-0.028607726,0.03704705117,1647,88.42189743993212,0.9802794363349676,47354,-0.06388732,2.1295776,15140.775990486145,16.824665,6.61
0.12847745,42,0.007758217,0.035887965960000004,1689,90.3258378149826,0.9266476780176163,47615,-0.072768964,2.425632,15372.953243494034,71.52098,6.32
0.031127336,31,-0.020876313,0.03737743192,1720,87.1113312524214,0.8840375021100044,47868,-0.07783931,2.5946436,15592.25614953041,73.512695,6.79
0.024417866,29,-0.043280147,0.03552771133,1749,86.85404400473124,0.9606247134506702,48113,-0.07474008,2.491336,15792.445948600769,20.89262,7.45
0.07159288,36,-0.023384357,0.032676374529999996,1785,86.78549265015849,0.9558108784258366,48376,-0.079011895,2.63373,16036.682286024094,32.8972,7.86
0.04900703,31,-0.01948905,0.02829602486,1816,89.29895067102453,0.9368321672081947,48639,-0.07934205,2.644735,16254.842901945114,50.712414,7.93
0.031990636,38,-0.0302625,0.03172756954,1854,89.10942809352562,0.9043191075325012,48896,-0.07487555,2.4958515,16519.425162553787,51.96833,7.35
0.051549442,39,-0.028900737,0.03491486729,1893,89.5920439057623,0.9522980637848377,49143,-0.0764108,2.5470269,16769.369325876236,36.374165,6.95
0.052563485,32,-0.0442425,0.03464470862,1925,91.09358228985117,0.963929858058691,49407,-0.06989764,2.3299212,16964.066488027573,32.5159,7.12
0.0382288,41,-0.021656882,0.03636334478,1966,90.94794651395031,0.9578301012516022,49663,-0.06920488,2.3068297,17210.569796800613,38.80667,6.8
0.026937412,31,-0.032517537,0.03421851477,1997,89.54548161319471,0.9559538587927818,49907,-0.07154751,2.384917,17424.145208120346,31.065367,7.29
0.04323755,32,-0.04615858,0.033115214559999995,2029,88.8698322159619,0.9650301896035671,50170,-0.07098898,2.3662996,17651.95578765869,12.90437,7.44
0.047642276,37,-0.019976376,0.029822556369999996,2066,89.791122290639,0.9646048992872238,50431,-0.07252496,2.4174986,17906.152149915695,31.767162,7.68
0.048491254,42,-0.027923204,0.027933023530000003,2108,92.4743527994734,0.9218564108014107,50681,-0.07665107,2.5550356,18157.242549180984,25.182922,6.78
0.06362392,36,-0.034774482,0.030327714869999994,2144,91.53512145901342,0.981195630505681,50940,-0.071997575,2.399919,18412.573379278183,14.770437,6.75
0.08822024,36,-0.036560528,0.02854248296,2180,90.76909193805382,0.9820025619119406,51193,-0.07225439,2.4084797,18646.522322416306,9.897865,6.74
0.062395357,38,-0.03294738,0.02682404795,2218,91.35056113956055,0.9798033088445663,51454,-0.063063204,2.1021066,18893.205093622208,18.143932,7.06
0.03689951,41,-0.033827044,0.02862478672,2259,90.99066525172162,0.9895625812932849,51705,-0.0707415,2.3580499,19126.763597011566,10.764662,6.5
0.06026159,37,-0.037972312,0.036758105150000005,2296,88.37909582200518,0.9323417022824287,51963,-0.0686907,2.28969,19366.948792219162,49.307144,6.52
0.07909368,35,-0.036194753,0.03800317824,2331,87.27255051674994,0.984329866245389,52223,-0.06527291,2.1757638,19598.066423654556,12.542578,6.94
0.03537655,40,-0.028423218,0.03660481125,2371,88.8553791959876,0.9475217014551163,52475,-0.067484125,2.249471,19841.71375966072,28.174894,6.89
0.037159774,39,-0.035297252,0.03218679136,2410,90.45113850704092,0.9890002831816673,52735,-0.07055645,2.3518815,20131.055948257446,9.842966,6.74
0.0439143,34,-0.046374604,0.02860107912000001,2444,90.97749926338243,0.9928080313839018,52991,-0.06898365,2.2994552,20371.26983475685,6.495206,6.82
0.029354692,40,-0.038940594,0.026473013120000003,2484,91.77959476775321,0.9934700191952288,53245,-0.06627805,2.2092683,20630.658658504486,6.1125264,6.7
0.03770078,39,-0.025358565,0.026248116449999994,2523,89.54197327214186,0.98209716565907,53502,-0.06269211,2.0897372,20882.631118297577,16.784355,6.81
0.043640435,40,-0.041655183,0.02633715638,2563,89.79644089090912,0.9888938777148724,53757,-0.06223534,2.074511,21147.505664110184,10.109252,6.39
0.071820796,39,-0.038096026,0.0249599142,2602,88.45269473322728,0.9920261101797223,54013,-0.061932813,2.0644271,21399.0649394989,7.325304,6.3
0.021488506,40,-0.03856025,0.02267564055,2642,90.39964610701341,0.9815363120287657,54270,-0.061242886,2.0414295,21648.7811961174,12.4221,6.41
0.040734377,41,-0.037477475,0.024965442889999995,2683,90.31550599853843,0.988052723929286,54522,-0.062376365,2.0792124,21897.154618263245,11.199633,6.41
0.026290368,42,-0.013300795,0.03258906947,2725,87.30129177620616,0.9366738647222519,54780,-0.06256799,2.0855994,22188.059002637863,24.114899,6.33
0.04529043,43,-0.04144406,0.03285199747,2768,88.79817368478435,0.9818294551223516,55038,-0.06636509,2.2121701,22446.823741674423,13.875354,6.06
0.030858211,41,-0.032248374,0.02677593784,2809,90.06971346718937,0.9925234187394381,55295,-0.06399279,2.1330934,22717.3871011734,8.519597,6.26
0.09586317,40,-0.02846416,0.025064783030000003,2849,93.01937850316583,0.9678958021104336,55540,-0.06661923,2.2206411,22999.707759857178,20.4567,6.08
0.027041046,34,-0.02822154,0.02872998236,2883,92.64109994049457,0.9836843144148588,55802,-0.06583394,2.1944647,23241.903453826904,13.15903,6.7
0.03121531,39,-0.034942135,0.02911849195,2922,92.14680830774918,0.99106306117028,56059,-0.06340803,2.1136012,23481.938833475113,7.5297165,6.83
0.014232077,38,-0.02434748,0.02815349644,2960,91.11365621307432,0.9673602730035782,56310,-0.06368807,2.1229353,23741.71291089058,16.2303,6.73
0.044412374,38,-0.03148263,0.02780282124,2998,91.15714245924991,0.9922269931994379,56570,-0.06157923,2.0526412,23992.210254192352,7.1458507,6.69
0.052726332,44,-0.027577937,0.02781193129,3042,91.71083629617482,0.9894080795347691,56832,-0.060370866,2.0123622,24268.20563864708,9.663032,6.42
0.053431224,36,-0.03613309,0.02681399014,3078,92.42733670872343,0.9926089663058519,57085,-0.06158986,2.0529954,24563.33760023117,5.598457,6.54
0.07361458,26,-0.038649734,0.025773028109999995,3104,92.84067457678721,0.9943856745958328,57339,-0.06598358,2.1994524,24852.694771051407,3.8914928,7.26
0.07934771,34,-0.038084388,0.023956298519999995,3138,92.75968207563307,0.9942491441033781,57600,-0.06167221,2.0557404,25080.46208333969,3.6871595,8.0
0.019203063,42,-0.01859337,0.02313332867,3180,93.25833990568903,0.9811828825622797,57850,-0.059908923,1.9969641,25351.277603149414,15.78587,7.48
0.12424995,38,-0.019230282,0.024867950779999995,3218,92.78236561459171,0.9803470745682716,58109,-0.062722914,2.0907638,25613.665683746338,11.017166,6.65
0.27085406,29,-0.04085645,0.024290454100000004,3247,93.02070695209243,0.9858738714829087,58363,-0.06013088,2.0043628,25816.923965215683,6.3620043,7.09
0.033756766,35,-0.032774195,0.024192911629999994,3282,91.62241223819643,0.9729907419532537,58620,-0.06014903,2.0049677,26065.38357067108,22.167719,7.56
0.024166595,34,-0.02660678,0.021987249930000004,3316,91.94695728182701,0.9939427766948938,58875,-0.0637843,2.1261435,26311.76044869423,5.1186957,7.81
0.030423673,35,-0.037883908,0.02233226936,3351,90.87841046225171,0.9943085773847997,59135,-0.06535269,2.178423,26587.758002758026,5.0177865,7.52
0.055486254,32,-0.029709103,0.022938491029999997,3383,91.06608169732013,0.9898191392421722,59386,-0.065562814,2.1854272,26849.657274007797,6.0759444,7.55
0.02632876,36,-0.039230816,0.02387933616,3419,90.92575959127583,0.9868565378710628,59642,-0.06250207,2.0834024,27090.04859995842,9.645247,7.53
0.023602689,40,-0.030816756,0.025748199590000007,3459,90.98024822242323,0.9884981717914343,59898,-0.06070469,2.0234897,27343.885889053345,9.436622,6.95
0.022352502,40,-0.011777461,0.026015002329999995,3499,92.16539539936015,0.9782195221632719,60156,-0.060899504,2.0299835,27592.129850625992,13.738881,6.45
0.01995095,39,-0.027747579,0.02428780153,3538,92.35724522296013,0.9930072128772736,60412,-0.060370456,2.0123487,27853.690922021866,4.5666304,6.61
0.03184052,38,-0.030331735,0.023118726239999998,3576,91.63713237361279,0.9908087784424424,60667,-0.05962988,1.9876626,28121.282853603363,7.4312854,6.59
0.017224733,43,-0.014924765,0.02232799298,3619,93.48917715266143,0.9974278451409191,60927,-0.055681836,1.8560611,28424.320876598358,2.7220712,6.34
0.008275311,42,-0.019232094,0.022418266989999998,3661,93.64539659198738,0.9963946253992617,61183,-0.05749333,1.9164443,28686.812123537064,3.3104663,6.18
0.03144387,42,-0.014003174,0.021933046730000003,3703,93.74928266335031,0.9922767197713256,61439,-0.06163608,2.054536,28948.098662614822,3.5128183,5.99
0.016190697,37,-0.019872963,0.021721612070000007,3740,92.44647903341097,0.9875023709610105,61692,-0.057776514,1.925884,29195.683483600616,5.3142977,6.37
0.014030867,41,-0.018938102,0.02313129905,3781,89.60200230119224,0.9907085504382849,61946,-0.060602292,2.0200765,29443.40626144409,8.500932,6.41
0.067397036,32,-0.043524113,0.024542459659999998,3813,87.70851613917863,0.9483854062855244,62205,-0.058814373,1.9604791,29649.389223575592,27.362968,6.94
0.044862136,41,-0.041127905,0.026322253,3854,88.14827889482994,0.9882616009563208,62461,-0.058081366,1.9360455,29923.358744859695,11.710632,6.8
0.017343402,43,-0.020995472,0.027589525179999998,3897,90.69550018483214,0.98521395213902,62718,-0.056663413,1.8887804,30217.038721323013,13.863673,6.75
0.020127237,38,-0.022213714,0.027787761239999997,3935,90.79795992534599,0.9892579400911927,62976,-0.05670369,1.8901231,30472.582420110703,9.8972,6.33
0.02709005,30,-0.031573713,0.027862481620000004,3965,91.14000418944664,0.9912337427958846,63230,-0.05988428,1.9961427,30677.70409631729,7.07358,6.97
0.019113787,43,-0.031894237,0.025589961530000007,4008,91.70687865735319,0.9891816200688481,63487,-0.057392128,1.913071,30957.94691491127,10.316439,6.91
0.018046666,37,-0.011986676,0.023504800500000003,4045,93.53228172659333,0.99391760956496,63740,-0.060447782,2.0149262,31235.716065645218,4.951205,6.82
0.025091102,35,-0.024568595,0.023492437879999998,4080,92.8608362219738,0.9933985634706914,63996,-0.058364898,1.9454967,31484.51345205307,5.5427227,6.67
0.0649838,34,-0.023700202,0.02177141456,4114,92.83949945500812,0.9916103696450591,64252,-0.060413264,2.0137753,31721.325679540634,7.3768563,7.28
0.04169117,37,-0.018066365,0.02203520717,4151,93.37551598919104,0.9888564441353083,64511,-0.05863875,1.9546251,31977.80380964279,10.769423,7.19
0.027977424,33,-0.03469554,0.02180689742,4184,92.53920567211466,0.9762949701398611,64768,-0.06561773,2.1872578,32227.110219955444,11.409767,7.3
0.045814253,44,-0.023231123,0.022441058309999998,4228,93.31722195942852,0.996967562707141,65024,-0.0571862,1.9062068,32499.669775009155,3.5671067,6.76
0.016184583,40,-0.018938484,0.022495623199999995,4268,93.21432694353216,0.993913740850985,65278,-0.057276264,1.9092088,32760.908598184586,5.8985868,6.45
0.015217189,41,-0.015295299,0.02661384945,4309,91.09385023312784,0.9731152635067701,65533,-0.054030865,1.801029,33024.29887342453,25.838848,6.15
0.043646913,46,-0.027284963,0.0254578889,4355,91.72534052702002,0.9943758398294449,65791,-0.055761673,1.8587224,33295.50873422623,5.5282335,6.05
0.028662827,42,-0.025218353,0.022243095999999997,4397,94.2847707700921,0.9947470664046705,66045,-0.056140035,1.8713346,33567.9722468853,5.061616,5.83
0.016686644,38,-0.01817509,0.022185126329999996,4435,95.26283857826132,0.9929129718802869,66298,-0.05504945,1.8349818,33811.21522426605,5.750398,6.19
0.04681521,40,-0.017056145,0.02166984078,4475,94.08578223573022,0.9950282629579306,66559,-0.053305134,1.7768381,34081.722460746765,5.393093,6.4
0.014485362,42,-0.010041343,0.022732202119999996,4517,91.84633395581506,0.9945491361431777,66812,-0.05240438,1.7468127,34347.969954013824,4.7278185,6.38
0.033070676,43,-0.017297009,0.02705188274,4560,90.56299959551312,0.9898713640868664,67069,-0.05321233,1.7737443,34631.93374180794,10.787345,6.07
0.02349782,41,-0.020179685,0.027234461909999997,4601,91.29535663116057,0.9952465845271945,67325,-0.055354487,1.8451498,34904.07893586159,4.6620655,6.01
0.021121912,39,-0.021609772,0.02586343774,4640,93.5123444059848,0.9905341072008014,67579,-0.057339698,1.9113233,35176.01652789116,7.449688,6.28
0.022044297,39,-0.017126085,0.023291596670000008,4679,94.74851759160761,0.9950760863721371,67832,-0.0580206,1.93402,35465.9904654026,4.88638,6.51
0.029542455,35,-0.018502995,0.0233456231,4714,93.35544087464055,0.9888554578647017,68095,-0.057569087,1.9189696,35718.22458457947,8.148954,6.88
0.016126629,33,-0.010765642,0.023257356280000002,4747,92.82348635798347,0.9628131091594696,68351,-0.051502638,1.7167547,35948.27761244774,24.457104,7.38
0.015624635,38,-0.015118336,0.022926762599999997,4785,92.66579209533316,0.9945938843302429,68601,-0.05665692,1.888564,36214.619784832,4.5420933,7.31
0.00950247,42,-0.012442189,0.022809008789999998,4827,94.01002320300996,0.980986537411809,68862,-0.053893253,1.7964418,36485.057678461075,11.345574,6.44
0.016877916,38,-0.014272898,0.022048747250000004,4865,93.22562516845339,0.9811080247163773,69116,-0.056508586,1.8836195,36763.04198074341,7.595527,6.45
0.011938216,40,-0.0066598337,0.02206269594,4905,93.53538054436285,0.9918245607987046,69371,-0.05577354,1.859118,37017.41195821762,7.3275714,6.41
0.0167803,39,-0.009994597,0.0194566138,4944,94.01894428883188,0.9951250525191426,69626,-0.057818852,1.9272951,37267.51973605156,4.0857377,6.6
0.08428092,32,-0.032710962,0.0200299416,4976,93.3881295287671,0.9811306037008762,69884,-0.05649712,1.8832374,37506.66721749306,12.369108,6.97
0.10657888,35,-0.019649317,0.021875473800000003,5011,92.26033505154115,0.9885984975844622,70137,-0.062177822,2.0725942,37799.007241010666,10.925719,7.25
0.13645665,26,-0.037874073,0.02420294015,5037,90.96976910566353,0.9553292617201805,70400,-0.05757835,1.9192784,37976.96250104904,20.287548,8.18
0.025791716,38,-0.023318699,0.024646928880000002,5075,92.45465206873627,0.9849141277372837,70653,-0.057476334,1.9158778,38229.59445023537,12.209002,7.75
0.014977582,34,-0.015415054,0.023051394910000002,5109,93.19581090934439,0.9949118429794908,70910,-0.06139274,2.0464246,38533.17342495918,3.202508,7.85
0.04366678,35,-0.027632996,0.020508973849999997,5144,95.15374567839088,0.9928614511154592,71166,-0.06158843,2.0529475,38810.74927139282,5.0730085,7.25
0.027152091,37,-0.021622377,0.020566942829999997,5181,93.92298209946519,0.9937573224306107,71417,-0.05865338,1.9551127,39082.44254183769,4.7329264,7.13
0.009173071,34,-0.017068671,0.02182929329,5215,93.50809378217609,0.9939233092591166,71671,-0.057942886,1.9314296,39365.975452661514,5.0703554,7.13
0.014673511,37,-0.009376001,0.021403650490000006,5252,93.4322009579692,0.9936628001742065,71936,-0.057609253,1.9203084,39628.37512135506,6.5431423,7.25
0.016615298,39,-0.019232318,0.02070997993,5291,94.1839303890534,0.9957082886248827,72189,-0.051874783,1.7291595,39906.063071489334,4.122452,7.08
0.010324619,39,-0.01638726,0.01984319239,5330,93.97751402188362,0.9922288726083934,72448,-0.054508314,1.8169438,40173.83894753456,4.650862,6.64
0.0080584735,37,-0.009683222,0.021440548509999994,5367,92.75444775313946,0.9827057179063559,72689,-0.052732386,1.7577462,40443.01251959801,8.081182,6.48
0.16583592,28,-0.03551821,0.0228440894,5395,91.59103979531879,0.8530457466840744,72955,-0.047515217,1.5838406,40649.50173139572,29.496548,7.43
0.018343527,39,-0.022041485,0.021671628109999994,5434,93.41251851872254,0.987554538063705,73211,-0.053615503,1.7871835,40923.21544480324,10.715237,7.38
0.015404372,41,-0.014476666,0.02115885615,5475,94.30775052918015,0.9870776496827602,73466,-0.054096885,1.8032296,41201.82877802849,9.152599,6.3
0.014786984,33,-0.026733808,0.020756633220000004,5508,92.80834660763072,0.9753032736480236,73723,-0.047635272,1.5878426,41459.44637966156,15.101201,6.8
0.014978265,36,-0.011299718,0.02018049925,5544,93.70869068784155,0.9924170752055943,73984,-0.056106094,1.8702033,41722.91944408417,7.0950317,7.11
0.011992576,38,-0.0143648125,0.01944867785,5582,93.4656564151598,0.9938918696716428,74229,-0.05635405,1.8784684,41993.52413749695,5.05973,7.2
0.031617116,34,0.0028288253,0.02215685951,5616,92.74834310313378,0.9664672277867794,74494,-0.054510586,1.8170195,42262.88311505318,29.773407,7.18
0.013855318,39,-0.010910202,0.02530866465,5655,91.38372060428838,0.9913901975378394,74747,-0.05802594,1.9341979,42555.09955215454,6.8057876,6.86
0.015540335,35,-0.015428274,0.022508203089999995,5690,91.30259727897703,0.9921828173100948,75008,-0.057862584,1.9287529,42837.71176457405,6.6284847,7.13
0.014330767,34,-0.021037024,0.02035985726,5724,92.02738003596889,0.9872988434508443,75255,-0.057118744,1.9039581,43090.23312854767,8.719453,7.09
0.0056074522,43,-0.010671876,0.02115308029,5767,92.29198059229921,0.9871537648141384,75520,-0.0543437,1.8114567,43395.496087789536,12.80643,6.93
0.009436416,40,-0.013757318,0.02211968567,5807,92.10190757269875,0.9953137133270502,75768,-0.054771118,1.825704,43701.70010757446,3.9350915,6.43
0.004263702,39,-0.0052722096,0.021004644400000005,5846,93.62800374267472,0.9743044152855873,76032,-0.05452695,1.8175652,43993.98529458046,25.791103,6.37
0.00659412,37,-0.016432887,0.02019146842,5883,94.67460363020754,0.995162789709866,76285,-0.05275833,1.758611,44244.306443691254,3.155662,6.74
0.008013753,41,-0.014604824,0.02048732109,5924,93.0224778825896,0.9962383967358619,76543,-0.05202561,1.7341871,44517.322271585464,4.157482,6.71
0.00947747,42,-0.009262472,0.02075269635,5966,92.70924878476822,0.9936158545315266,76798,-0.052112326,1.7370776,44826.88266205788,4.8645153,6.24
0.010597082,39,-0.010808339,0.020456816499999995,6005,93.77490598717809,0.9960262617096305,77052,-0.05620681,1.8735603,45109.13583493233,2.6337922,6.25
0.013445783,40,-0.008660381,0.02101204071,6045,92.8123426920461,0.9911081669852138,77306,-0.053214874,1.7738291,45384.501435279846,7.492415,6.46
0.010239953,36,-0.009651082,0.02023439992,6081,92.03233675839986,0.9887694614008069,77566,-0.056711063,1.8903689,45670.63674688339,6.8208394,6.75
0.006420923,39,-0.008430809,0.020029568690000006,6120,91.89402453857046,0.9941550730727613,77819,-0.055754956,1.8584986,45956.94910120964,6.2413816,6.69
0.0061557656,42,-0.0053908797,0.01840687774,6162,93.39711238801486,0.9971342452336103,78079,-0.05086675,1.6955584,46246.44508814812,3.1719332,6.48
0.00846075,37,-0.012875199,0.018970547850000002,6199,91.22570563407628,0.9933143849484622,78335,-0.052364722,1.7454908,46518.10328292847,4.9327855,6.51
0.011728019,42,-0.0073871743,0.019852163430000003,6241,91.10515478098979,0.996519043808803,78592,-0.05094935,1.6983118,46830.78084611893,3.0753,6.38
0.0036650572,37,-0.006923007,0.020418015430000002,6278,91.59498797698227,0.9936789097264409,78848,-0.0532815,1.7760501,47137.08635997772,6.2737265,6.65
0.0070173373,39,-0.010832705,0.01989728587,6317,91.9803346969967,0.9972431105561554,79103,-0.05237498,1.7458326,47425.92057442665,3.0480886,6.6
0.008149513,40,-0.0076307487,0.019430811109999998,6357,94.30099605795,0.9941038773395121,79358,-0.051400945,1.7133648,47727.82363820076,6.1769505,6.68
0.0058596963,43,-0.009033797,0.01944408019,6400,94.8725860118224,0.9970002218615264,79612,-0.049398027,1.6466007,48003.378271341324,3.465575,6.14
0.0064624017,43,-0.010106734,0.019330704,6443,96.2767283277506,0.9952555298805237,79871,-0.05012813,1.6709377,48274.53986501694,4.9632435,5.95
0.005602946,45,-0.014832832,0.019350046580000002,6488,94.9602115690201,0.9964678967371583,80127,-0.048498288,1.6166097,48554.21993470192,3.6160865,5.8
0.0038944394,43,-0.0073206658,0.01881804595,6531,94.26183501523342,0.9958980325609446,80382,-0.048484776,1.6161592,48846.12553334236,4.75011,5.95
0.005287622,42,-0.010872917,0.022007242669999996,6573,94.33903858495225,0.9889203226193786,80636,-0.049661472,1.6553824,49122.800995111465,12.944868,5.86
0.014970178,43,-0.0059295045,0.022079362139999996,6616,93.66816069188594,0.9919424187391996,80893,-0.05128024,1.7093413,49406.33467936516,7.790206,6.05
0.0037202071,38,-0.009655807,0.01917204897,6654,94.03109169723082,0.9975787403527647,81149,-0.054061417,1.8020473,49672.54201698303,2.4767375,6.19
0.0061589926,42,-0.009195371,0.020498118460000003,6696,94.56205299250496,0.9966112864203751,81403,-0.049347773,1.6449258,49937.33776450157,3.9345398,6.32
0.004709103,41,-0.008099289,0.020398940379999998,6737,94.40381566507658,0.9964973898604512,81664,-0.052430693,1.74769,50206.98900961876,3.4171844,6.42
0.63790274,24,-0.020007502,0.01997344844,6761,95.13925969926784,0.9154097512364388,81817,-0.03863617,1.2878723,50362.518824100494,26.795124,6.29
0.010294109,41,-0.010413401,0.01843890969,6802,92.1068171271778,0.9630382545292377,82176,-0.050143823,1.6714609,50646.81625008583,17.814842,7.28
0.07571393,31,-0.012423074,0.018792703990000003,6833,91.7532123263706,0.973431209102273,82428,-0.055463824,1.8487942,50868.027480602264,13.58337,7.85
0.0074214423,40,-0.0058688316,0.020474460489999995,6873,92.91212893774687,0.9731109049171209,82682,-0.05373496,1.7911654,51149.58685231209,29.399742,6.97
0.0055448823,41,-0.0025619362,0.021735563610000005,6914,93.774681754108,0.9943319279700518,82939,-0.05071664,1.6905546,51420.726974487305,4.576047,6.81
0.0067964816,36,-0.004741367,0.02105869191,6950,94.45206718035836,0.9963954680133611,83194,-0.05592703,1.8642344,51654.308762311935,3.1863685,6.52
0.008057637,41,-0.008164834,0.020212652759999998,6991,94.25960229095433,0.991788855753839,83455,-0.05532568,1.8441894,51927.198028326035,7.873661,6.71
0.0062267575,34,-0.010878626,0.01964648442,7025,94.15296230256665,0.9958688216283917,83710,-0.054760333,1.8253444,52188.452308654785,3.6055067,7.01
0.005604533,37,0.008841682,0.02098173172,7062,94.60835573447426,0.9327136427164078,83967,-0.05857977,1.9526591,52470.76014304161,72.58681,7.0
0.004628363,39,-0.010562142,0.019376225190000006,7101,94.71496442653202,0.9963844073936343,84223,-0.055747133,1.8582377,52769.92171597481,3.0574417,6.92
0.032634564,35,-0.006961857,0.01910417528,7136,94.57767255138417,0.9921609554439783,84473,-0.058362998,1.9454334,53029.21755337715,6.233102,6.83
0.006426031,37,-0.010306684,0.01996676466,7173,92.92470061895196,0.9917548345401883,84732,-0.056080345,1.869345,53322.213945388794,7.2498183,6.78
0.003911046,39,-0.009741526,0.02011649107,7212,92.26183202625886,0.993733165320009,84981,-0.05341012,1.7803375,53573.58681893349,5.580467,6.82
0.0026478758,37,-0.009406723,0.02010689626,7249,90.80814416051146,0.9895661324262619,85243,-0.05604215,1.8680716,53858.65114212036,9.306555,6.78
0.0076476787,37,-0.005634807,0.019256238520000003,7286,91.94657548164743,0.9789257049560547,85503,-0.057632253,1.921075,54138.767206430435,19.743149,6.77
0.0024103245,39,-0.008693406,0.018582874949999998,7325,91.61010452195188,0.9966681366786361,85756,-0.05458714,1.8195713,54415.56043291092,2.81034,6.86
0.00515256,38,-0.0056442507,0.01976734473,7363,91.0435177577474,0.9901146395131946,86015,-0.055124804,1.8374935,54683.39131188393,6.272949,6.8
0.011862039,38,-0.012574474,0.01905103786,7401,91.91182153731538,0.9970478403847665,86267,-0.05265105,1.7550352,54996.175988674164,3.2819877,6.55
0.0048331087,38,-0.004271984,0.021145442480000002,7439,91.30859887959333,0.9632141105830669,86523,-0.05455073,1.8183577,55297.11184215546,29.109911,6.72
0.0013281612,38,-0.0048166392,0.01970696975,7477,92.91353960544419,0.9937899056822062,86783,-0.05398707,1.7995691,55556.91810846329,5.8116803,6.76
0.013233018,34,-0.018504536,0.019016945570000002,7511,94.11851219054891,0.9831424150615931,87037,-0.049358662,1.645289,55778.075681209564,13.484344,7.04
0.003614737,42,-0.007669586,0.0181240988,7553,95.8817733016188,0.9930768487975001,87295,-0.052336328,1.7445444,56082.476831912994,5.135416,6.72
0.005243527,41,-0.011169694,0.018174117,7594,96.18169492432547,0.9974396026227623,87552,-0.052371543,1.745718,56364.19086718559,2.89198,6.56
0.022045597,32,-0.013778406,0.01827433715,7626,96.36668098036496,0.9853732623159885,87806,-0.050007604,1.6669202,56599.17596077919,10.694195,6.93
0.011633831,36,-0.010354299,0.01822014447,7662,95.83421435112972,0.9962779115885496,88059,-0.05180358,1.7267861,56851.84354662895,3.197086,7.11
0.004306256,42,-0.0058628246,0.01912806858,7704,93.01938311330143,0.9932508864440024,88320,-0.051342055,1.7114019,57126.99640583992,7.2773976,6.92
0.0037473026,40,-0.0062797554,0.02159872075,7744,89.5555338314095,0.9859656291082501,88569,-0.052318607,1.7439535,57418.45425128937,14.063478,6.45
0.0026279953,41,-0.004639283,0.021572691639999995,7785,88.5053476087335,0.9927284074947238,88831,-0.05237085,1.7456951,57714.145287036896,8.13448,6.25
0.002741681,38,-0.007166721,0.01922417096,7823,91.12800294974132,0.9970008635427803,89085,-0.051320147,1.7106717,57994.3272664547,3.088756,6.49
0.020732965,41,-0.0050549246,0.020935269179999997,7864,92.11259122992554,0.9870174285024405,89343,-0.053694613,1.7898204,58281.14504241943,13.473265,6.45
0.0050183707,39,-0.0061684675,0.021631867519999997,7903,93.59485089729857,0.9939258699305356,89597,-0.05537789,1.8459297,58576.21699428558,6.373729,6.4
0.0049921833,40,-0.003183715,0.02196294098,7943,92.57033489382813,0.9965529397595674,89855,-0.05488021,1.8293405,58855.85831284523,3.891317,6.47
0.0036663008,36,-0.009139996,0.019353751600000003,7979,92.57229856979644,0.9950774577446282,90108,-0.056614388,1.8871464,59134.24144220352,4.204497,6.71
0.0035930334,37,-0.009711987,0.019198821300000002,8016,92.66551239633009,0.9936429401859641,90365,-0.056115866,1.8705288,59401.63646173477,6.178707,6.94
0.009391126,39,-0.0010433719,0.01873850237,8055,91.87137608983623,0.9962312208954245,90617,-0.052953903,1.76513,59659.588613033295,4.1818843,6.72
0.0016749244,34,-0.009273477,0.01902569946,8089,91.14849387266715,0.9837706349790096,90879,-0.05157978,1.719326,59905.29996705055,15.6103325,7.05
0.0030382304,35,-0.007277618,0.019283368400000004,8124,90.635491461038,0.9935324466787279,91136,-0.05523266,1.8410887,60177.09785270691,6.0608034,7.19
0.0018107587,38,-0.0040648878,0.02113225712,8162,90.84195592056597,0.9953383323736489,91391,-0.052966833,1.7655612,60476.255800008774,4.0970893,7.19
0.0021736221,39,-0.0052605383,0.02089945375,8201,91.02713843168813,0.992461683228612,91645,-0.053845588,1.794853,60730.76228785515,6.559131,6.82
0.0024325666,39,-0.002721794,0.0189966538,8240,92.63333258334752,0.9952079798094928,91898,-0.053812925,1.7937641,61001.63665032387,4.5134206,6.49
0.0015986187,36,-0.007362742,0.01825449803,8276,93.38295421545907,0.9965998991392553,92159,-0.056305178,1.8768394,61270.42083358765,2.94869,6.82
0.009851602,33,-0.011074152,0.01801473569,8309,94.27554089348826,0.9844762086868286,92411,-0.05142513,1.7141709,61532.980743169785,7.629355,7.17
