TimeElapsed,EpRewMean,loss_pol_surr,loss_kl,loss_ent,TimestepsSoFar,EpExecMean,EpisodesSoFar,EpLenMean,EpThisIter,loss_pol_entpen,ev_tdlam_before,loss_vf_loss
60611.50415825844,80.57752537623007,-0.002277974,0.0025508436,1.9760786,41215,0.015514400220000002,7270,3.4,76,-0.05928236,0.9412929378449917,112.32147
61069.45662379265,78.03502499496817,-0.014893748,0.0028721245,2.0207763,41471,0.013847974699999998,7334,3.63,64,-0.060623284,0.9170021712779999,139.70842
61631.53397035599,80.53854940480555,-0.0069967955,0.003371827,2.117066,41728,0.022951758080000002,7410,3.77,76,-0.063511975,0.885629765689373,217.0647
62233.34971308708,77.83993850262887,-0.00952702,0.0028231614,2.21788,41983,0.024362757359999994,7491,3.16,81,-0.066536404,0.873563751578331,248.77689
62601.79205918312,71.72177112884049,-0.0060243607,0.0011118904,2.1772184,42239,0.023400479239999997,7540,4.01,49,-0.06531656,0.8680970668792725,166.58073
63226.751515865326,75.5917095119939,-0.008246686,0.0017968386,2.2298827,42495,0.011056774790000001,7625,3.2,85,-0.06689648,0.9483537189662457,99.04786
63746.03189253807,79.40187605453752,-0.0074518314,0.003245479,2.305678,42752,0.011272407600000003,7691,3.69,66,-0.06917034,0.929159015417099,121.23776
64145.20297241211,78.30938356837444,-0.004724443,0.002231768,2.225453,42992,0.01788187864,7739,4.38,48,-0.06676359,0.8816557079553604,158.94522
64592.85731172562,77.24448791067033,-0.0058704056,0.0019860899,2.3139977,43260,0.023168534199999997,7795,4.94,56,-0.069419935,0.8822348266839981,183.18427
65120.7706656456,74.16333935566419,-0.009684671,0.002120521,2.534308,43510,0.02025811102,7865,3.93,70,-0.07602923,0.9477996379137039,84.49331
65678.47074627876,75.36800372008724,-0.00921239,0.0016953738,2.503134,43775,0.03079030367,7930,3.94,65,-0.075094014,0.9356933981180191,95.27383
66229.78539395332,79.88161438714661,-0.011515308,0.00287522,2.5246031,44031,0.020862168989999996,7999,3.87,69,-0.075738095,0.876135915517807,134.16852
66677.19562363625,78.27298058758359,-0.0074907243,0.0023911046,2.5862184,44288,0.02126847906,8050,4.55,51,-0.07758655,0.8690017014741898,169.21863
67118.86037969589,75.23678608135164,-0.008212325,0.001132002,2.257382,44542,0.021153510449999996,8107,4.89,57,-0.06772146,0.9215866401791573,98.94433
67635.14830422401,80.22527923405363,-0.0070453957,0.0009785565,2.475537,44800,0.011200717550000001,8166,4.02,59,-0.07426611,0.9760938715189695,33.17201
68140.84616851807,73.92393589115778,-0.012325659,0.0025812378,2.3734093,45055,0.010843775569999999,8224,4.4,58,-0.07120228,0.9618503637611866,35.19773
68682.9782269001,78.09060359716217,-0.007453734,0.0028685676,2.4324949,45310,0.01630238035,8290,3.81,66,-0.072974846,0.9403119720518589,101.429565
