#{"t_start": 1534519364.491781, "env_id": "HalideHarris-v4"}
r,l,t,best_exec,best_schedule
99.250666,2,3976.658187,0.004964808,n/a
85.244489,16,3992.47717,0.005005735,n/a
89.449229,17,4018.669674,0.003649207,n/a
88.447279,15,4034.757464,0.003662127,n/a
94.250066,9,4046.671582,0.004968788,n/a
89.253365,14,4066.916492,0.004946928,n/a
93.421463,9,4074.793507,0.003833169,n/a
99.266214,2,4082.494101,0.004861792,n/a
79.97814,11,4103.247961,0.099529277,n/a
76.345589,28,4123.555077,0.004335887,n/a
92.253618,9,4130.858286,0.004945252,n/a
98.253628,3,4138.814209,0.004945182,n/a
85.537036,21,4163.522353,0.003067429,n/a
97.246197,5,4171.591464,0.00499442,n/a
-12.761013,16,4183.770471,0.003268014,n/a
91.294907,12,4200.049873,0.004671684,n/a
96.25308,5,4207.971666,0.004948814,n/a
-2.0,4,4214.268516,0.645856991,n/a
95.253502,6,4221.111841,0.00494602,n/a
85.38165,19,4241.468096,0.00409696,n/a
-1.689217,4,4249.334752,0.00314167,n/a
96.207638,5,4256.522515,0.0052499,n/a
-2.531059,5,4264.327874,0.003337994,n/a
98.343438,4,4275.986257,0.004350134,n/a
86.379542,17,4295.313043,0.004110928,n/a
95.84941,7,4308.380537,0.007623386,n/a
-2.0,4,4314.431372,0.004863188,n/a
92.448428,12,4334.374227,0.003654515,n/a
95.396998,8,4349.653159,0.00399527,n/a
98.252743,3,4353.601248,0.004951049,n/a
93.069476,9,4361.727719,0.00616531,n/a
96.25327,5,4369.988009,0.004947557,n/a
97.252311,6,4385.471758,0.004953912,n/a
65.950686,12,4389.498702,0.165967474,n/a
99.253818,2,4393.315893,0.004943925,n/a
-9.0,12,4404.707664,0.00521442,n/a
0.0,1,4408.915777,0.004801029,n/a
97.25386,4,4412.086618,0.004943645,n/a
87.253533,15,4420.346673,0.004945811,n/a
-3.994603,6,4427.233986,0.004775258,n/a
98.253649,3,4431.252591,0.004945042,n/a
94.253945,7,4438.992957,0.004943086,n/a
96.253207,5,4446.704614,0.004947975,n/a
0.0,1,4450.657537,0.005343976,n/a
67.983301,14,4458.104318,0.152500119,n/a
96.429717,8,4476.982263,0.003778483,n/a
94.253059,8,4485.159273,0.004948954,n/a
98.252638,3,4488.727724,0.004951747,n/a
90.446098,12,4501.143501,0.00366995,n/a
-3.998609,7,4512.863268,0.005215189,n/a
97.254735,5,4524.843848,0.004937848,n/a
99.253038,2,4528.733124,0.004949093,n/a
0.0,1,4532.523551,0.005292991,n/a
92.253723,10,4540.789461,0.004944553,n/a
84.361586,11,4555.893084,0.057234932,n/a
0.0,1,4559.720768,0.0106311,n/a
-1.0,2,4563.847529,0.00480103,n/a
89.267195,12,4571.732527,0.004855296,n/a
94.839248,6,4579.779082,0.007690713,n/a
99.25405,2,4583.67819,0.004942388,n/a
96.253407,6,4595.896785,0.004946648,n/a
87.267406,16,4611.581517,0.004853899,n/a
99.253744,2,4615.314766,0.004944414,n/a
97.254155,4,4621.838651,0.00494169,n/a
96.267216,5,4626.105225,0.004855157,n/a
83.253418,22,4650.219609,0.004946579,n/a
99.25385,3,4658.119195,0.004943715,n/a
95.380174,7,4669.73338,0.004106738,n/a
