loss_ent,loss_pol_surr,EpisodesSoFar,loss_vf_loss,EpThisIter,TimestepsSoFar,loss_pol_entpen,loss_kl,ev_tdlam_before,EpExecMean,TimeElapsed,EpLenMean,EpRewMean
1.2961614,-0.013841771,5455,6.3752604,43,46591,-0.03888484,0.005534935,0.9951782152056694,0.02073537084,51767.95577263832,6.14,90.69162260871107
1.4222555,-0.008028422,5494,8.620209,39,46843,-0.042667665,0.010302633,0.993775465991348,0.021883344960000006,52102.00433945656,6.3,91.55892168622053
1.4703,-0.01107539,5536,5.5743704,42,47102,-0.044109,0.0070186993,0.9962126107420772,0.019425239089999997,52447.59403514862,6.25,95.15067692956272
1.4334674,-0.0133949425,5578,4.081959,42,47359,-0.04300402,0.0074798455,0.9969648600090295,0.018596050519999997,52769.35284733772,6.24,95.28575865438786
1.4544238,-0.014249729,5618,8.694887,40,47616,-0.043632716,0.007622244,0.9924096968024969,0.021127043480000003,53101.130388498306,6.2,94.3618376775003
1.4372522,-0.013955407,5657,4.170575,39,47864,-0.04311756,0.008981858,0.9970097837504,0.021631458190000005,53402.39800238609,6.34,92.15363479523272
1.415355,-0.017529704,5695,2.0419161,38,48121,-0.04246065,0.017494854,0.998519056243822,0.020469621139999998,53735.91573739052,6.48,92.77269802371134
1.4056323,-0.010834761,5737,19.847359,42,48384,-0.042168964,0.005126341,0.9852567166090012,0.020735817670000004,54053.31897163391,6.55,91.31543998498097
1.3944308,-0.009979157,5778,5.4864,41,48637,-0.04183292,0.004792964,0.9963891550432891,0.02162493633,54400.62500119209,6.28,93.13793329888333
1.5734518,-0.030792534,5809,16.307629,31,48841,-0.04720355,0.13776916,0.9791719764471054,0.022190319729999994,54633.7673637867,6.33,92.43918410213949
1.3860034,-0.015120227,5851,11.855366,42,49150,-0.0415801,0.005183891,0.9921006392687559,0.019333391499999998,54952.45024418831,6.83,93.51150597183438
1.3247811,-0.015698671,5894,5.203187,43,49407,-0.03974343,0.010696524,0.9955884958617389,0.02018909946,55284.969331502914,6.66,94.06583561731699
1.2678838,-0.009976909,5942,4.295271,48,49661,-0.03803651,0.008925236,0.9959922963753343,0.0206614584,55621.02960252762,5.6,93.39777915418316
1.3134625,-0.011464208,5981,9.27698,39,49917,-0.039403874,0.007428354,0.9926474955864251,0.021047969859999998,55928.31138944626,5.94,92.58467351953207
1.3134909,-0.011136338,6024,2.9580176,43,50175,-0.039404724,0.005705553,0.9977513626217842,0.02127439107,56249.340984106064,6.07,93.38813064776164
1.3159342,-0.0068740565,6067,5.4497924,43,50430,-0.039478026,0.0061757304,0.9953079069964588,0.019596966139999998,56583.76152539253,6.02,93.12435678828388
1.3244761,-0.0063830633,6108,2.4387097,41,50682,-0.03973428,0.015233048,0.9975996252615005,0.019762910489999997,56894.226096868515,5.98,93.50408202489596
1.313868,-0.009511549,6150,4.2672086,42,50942,-0.039416037,0.009468203,0.9962767732795328,0.017259404279999998,57224.745339393616,6.23,93.41704355166665
1.1808528,-0.020866308,6189,10.851798,39,51194,-0.035425585,0.020859227,0.9917388176545501,0.01816213713,57521.552153110504,6.38,93.85530471464017
1.2552485,-0.008980643,6234,4.7663245,45,51452,-0.037657455,0.0032120377,0.9968115966767073,0.02037726378,57871.195538282394,6.03,94.73763545129924
1.3121862,-0.011273885,6273,4.183696,39,51707,-0.039365582,0.010117725,0.9965212584938854,0.019238727230000002,58194.90370464325,6.31,95.67714782874867
1.2181158,-0.0076324865,6318,3.7531176,45,51965,-0.036543474,0.0034479205,0.9977448773570359,0.018479368799999996,58531.45271921158,5.98,96.51456463136279
1.1300191,-0.005595183,6365,6.1091614,47,52222,-0.033900574,0.0029474301,0.9953297851607203,0.01852648372,58868.434433460236,5.77,94.2062200911929
1.2418022,-0.03253533,6399,33.649063,34,52480,-0.037254065,0.16580683,0.9789950028061867,0.019093242259999997,59162.38218665123,6.24,92.87991958804501
1.0613177,-0.020294983,6435,35.352085,36,52733,-0.031839535,0.029379074,0.9690188802778721,0.02122725941,59391.59406018257,6.79,91.28805175041987
1.1056242,-0.009909676,6481,5.517174,46,52989,-0.033168722,0.0035386428,0.9968402627855539,0.01987741952,59737.0610537529,6.14,94.2575519026908
1.0538993,-0.0076787863,6531,6.5852184,50,53246,-0.03161698,0.003750804,0.9950031293556094,0.01932022925,60098.875329732895,5.35,95.01544017125642
1.1802288,-0.006199751,6576,2.2966979,45,53503,-0.035406865,0.005847388,0.9984420986147597,0.019993557849999996,60453.54027342796,5.42,94.82546066149321
1.290576,-0.0074145403,6617,4.024758,41,53752,-0.038717277,0.004414889,0.9964414336718619,0.019123737039999998,60783.422929763794,5.78,94.27234574660388
1.2584121,-0.008779116,6660,3.400625,43,54014,-0.037752368,0.0038850429,0.9975533166434616,0.01761782908,61078.47289729118,6.01,93.9046204295846
1.2580303,-0.007855529,6703,2.305819,43,54271,-0.03774091,0.0030298892,0.9984243671642616,0.01815353128,61391.2318251133,6.03,93.47678549421813
1.3132052,-0.0073067807,6742,3.8057156,39,54527,-0.039396156,0.004094851,0.997356012230739,0.01780526698,61716.78648996353,6.17,94.38274480675824
1.3219656,-0.009407546,6783,2.835658,41,54783,-0.039658967,0.003194091,0.9979107147082686,0.017317845389999996,62051.95138144493,6.43,94.42223335068033
1.3130438,-0.008293392,6825,2.790483,42,55039,-0.039391316,0.004176444,0.9975838747341186,0.01837479685,62383.772433280945,6.26,94.24208766655822
1.2861875,-0.0074702264,6867,2.6104531,42,55294,-0.038585626,0.0039971583,0.9982400824083015,0.019227125190000003,62701.88769245148,6.14,93.84349707165116
1.2967582,-0.012210298,6904,3.258591,37,55546,-0.038902745,0.0044361153,0.9951391699723899,0.01930596971,62978.4742166996,6.29,92.11913330115033
1.2879581,-0.0074295253,6944,3.7581809,40,55804,-0.038638745,0.002971542,0.996643238235265,0.018338407420000005,63319.375532627106,6.53,90.39753492763992
1.2643604,-0.0046293363,6989,5.5923705,45,56062,-0.037930813,0.0024727746,0.9963719595689327,0.01883937401,63681.858513593674,6.17,92.60723060168279
1.1441207,-0.019475106,7026,6.951585,37,56318,-0.03432362,0.0069550644,0.9908202160149813,0.018347524469999998,63960.16249895096,6.35,93.94667883555368
1.258395,-0.0049981475,7070,4.446574,44,56574,-0.03775185,0.001907312,0.9972453333903104,0.01769580331,64317.29053616524,6.24,94.05292191982909
1.3687491,-0.0070773847,7112,5.646631,42,56830,-0.04106247,0.0079307575,0.9959712540730834,0.017465097319999998,64669.1582839489,5.98,93.95012782325094
1.460783,-0.008324962,7151,1.9711993,39,57086,-0.043823488,0.00791895,0.9981058117700741,0.01654174743,64972.89437222481,6.21,94.01788199223765
1.3993362,-0.008317864,7193,3.0630574,42,57342,-0.041980084,0.006705265,0.9976362942252308,0.016536435989999997,65268.60087776184,6.24,93.9059937270314
1.5448462,-0.008734593,7230,2.189824,37,57593,-0.046345383,0.0040641553,0.9981298295315355,0.017384206439999998,65592.41860628128,6.42,93.13624602722179
1.336807,-0.010057114,7269,3.935156,39,57851,-0.04010421,0.005362649,0.9965297349262983,0.01882008803,65879.84049773216,6.52,94.2388712801981
1.4972966,-0.007311035,7310,2.5615346,41,58112,-0.04491889,0.0038445385,0.9981934556271881,0.01898298443,66214.1529481411,6.68,94.0673138618453
1.4235573,-0.0072268555,7350,2.4844663,40,58368,-0.042706717,0.0067816167,0.9977243940811604,0.01933101754,66543.56010651588,6.31,93.61119956808753
1.2848918,-0.009061169,7388,7.3887367,38,58603,-0.038546752,0.0018820649,0.9940108866430819,0.017330448959999998,66830.53690838814,6.34,94.94246616705297
1.2840954,-0.00485811,7429,7.634609,41,58874,-0.038522862,0.0027867686,0.9951863270252943,0.01835722407,67171.79828262329,6.35,96.16796840591081
1.3746446,-0.0019134684,7474,3.0284045,45,59135,-0.041239336,0.00211892,0.9977653124369681,0.01834550889,67500.01592946053,6.21,93.76464278583842
1.3230436,-0.0018992024,7516,3.4180055,42,59387,-0.039691303,0.00356622,0.9972946827765554,0.01708172246,67811.38486027718,5.98,92.17497409629588
1.520501,-0.0098571405,7553,3.5526588,37,59644,-0.04561503,0.0034168344,0.9966687352862209,0.0169606645,68119.44551539421,6.31,91.79299237701491
1.29219,-0.0075336955,7590,16.213675,37,59900,-0.0387657,0.013135855,0.9868183778598905,0.01835316557,68391.74946975708,6.66,92.88221561421432
1.384985,-0.0059542796,7634,3.8725238,44,60160,-0.04154955,0.0039016427,0.99732007808052,0.02012972595,68720.7076845169,6.52,93.25200109778642
1.3836659,-0.0046168026,7677,4.048873,43,60416,-0.041509975,0.00264743,0.9966031112708151,0.01974426142,69021.40782427788,5.99,94.87219105745737
1.5651617,-0.0040212907,7716,5.30157,39,60672,-0.046954848,0.0034008068,0.9958036579191685,0.01899499785,69321.52352690697,6.18,93.82214389213199
1.4576687,-0.008040514,7756,5.521774,40,60923,-0.043730058,0.0024662286,0.9944555894471705,0.01852186438,69637.83641862869,6.39,94.09869084824646
1.4495442,-0.007478956,7795,1.1410588,39,61181,-0.043486327,0.0038467823,0.9991297534434125,0.01755089318,69953.6700656414,6.38,94.43794796177461
1.6303558,-0.010698528,7832,2.296588,37,61435,-0.04891067,0.005476701,0.9978321134112775,0.01771174044,70298.13193202019,6.63,95.11468225030914
1.5860498,-0.0068000564,7871,4.0528793,39,61693,-0.047581494,0.002369344,0.9973166575655341,0.01775912704,70642.17045116425,6.65,94.29937816736201
1.4783537,-0.0078019258,7911,3.445691,40,61951,-0.044350613,0.0015055902,0.9963775158394128,0.01957925511,70932.69532704353,6.61,94.0295094821142
1.5016778,-0.0056592375,7949,6.9617033,38,62203,-0.045050334,0.0023418134,0.9942278894595802,0.01961208399,71230.0578429699,6.59,93.07303162493972
1.519557,-0.0050351955,7988,3.520954,39,62462,-0.045586705,0.0019447404,0.997087980620563,0.01875394906,71539.37504220009,6.53,92.58052569004622
1.5327153,-0.008975204,8024,3.5535805,36,62720,-0.045981456,0.0024881894,0.9971981809940189,0.018111057950000002,71845.56226325035,6.86,92.56712831049138
1.4258671,-0.0027610231,8066,6.706852,42,62975,-0.04277601,0.001995374,0.9947799323126674,0.01862803571,72165.84698581696,6.6,91.9372028387892
1.4533737,-0.004814701,8108,2.5296063,42,63229,-0.04360121,0.0023923393,0.9981239166809246,0.018122967969999997,72469.11242341995,6.25,92.56233330487943
1.5824686,-0.0061170794,8144,3.124587,36,63482,-0.047474056,0.0018750436,0.9970236560329795,0.01761147561,72765.94072318077,6.43,92.12123930740971
1.5514024,-0.005752367,8183,5.01325,39,63740,-0.04654207,0.0025451626,0.9962027329020202,0.01758436397,73060.924628973,6.62,94.20213045413914
1.4658376,-0.008789696,8219,4.849986,36,63998,-0.043975122,0.0042213546,0.9959636935964227,0.018891366720000004,73326.6496553421,6.91,93.6320894952355
1.6187556,-0.004737448,8258,2.6220965,39,64253,-0.048562665,0.0020122868,0.9980709119699895,0.018425878689999998,73654.1066031456,6.83,91.10245456051676
1.5455232,0.0024486184,8297,2.4004872,39,64511,-0.046365693,0.0053370716,0.9981738693313673,0.018119649800000002,73957.7674343586,6.68,92.05274749080411
1.3774772,-0.0060123634,8338,3.4556007,41,64764,-0.041324317,0.0011507797,0.9972464328166097,0.01904291598,74257.06802606583,6.4,93.42267015931182
1.441814,-0.0042243428,8377,4.8684964,39,65021,-0.04325442,0.001011783,0.995652346406132,0.020176927499999997,74565.69836139679,6.44,94.71781901869595
1.1899482,-0.003021285,8413,42.082443,36,65276,-0.035698444,0.0010177714,0.9462200030684471,0.019969365480000004,74826.08851385117,6.72,92.26117875115877
1.4769185,-0.004425179,8452,14.477219,39,65531,-0.044307552,0.0017712398,0.9901538053527474,0.018187028469999998,75140.34673166275,6.78,90.49813745590805
1.4056299,-0.0026814807,8493,6.5851717,41,65789,-0.042168893,0.0025628998,0.9944059802219272,0.01698841729,75435.63348460197,6.78,92.58134736280755
1.4117355,-0.003397841,8533,10.705523,40,66044,-0.042352065,0.0038759587,0.9900859044864774,0.01751310414,75737.19859361649,6.36,93.89296409873714
1.5306079,-0.00015144423,8574,4.147029,41,66301,-0.045918234,0.00071078213,0.9952973639592528,0.01688356385,76021.0654873848,6.31,95.98227329972102
1.5579268,-0.0036603026,8612,8.283578,38,66556,-0.046737805,0.004138449,0.9915718119591475,0.01855900455,76313.14596414566,6.32,92.81613416541272
1.5396609,-0.004122909,8649,8.930277,37,66812,-0.04618983,0.00295428,0.9914382370188832,0.01921726495,76593.64779567719,6.65,91.64901318811911
1.4968171,-0.0036604293,8689,4.496036,40,67071,-0.044904515,0.001081578,0.9964434953872114,0.020133840309999998,76897.36214876175,6.64,91.91932196444581
1.618636,-0.0043808557,8728,5.1058483,39,67326,-0.048559077,0.0009857278,0.9960749354213476,0.019513008679999996,77197.00860714912,6.62,94.02932110557289
1.5954232,-0.0056671705,8769,4.1011486,41,67583,-0.047862697,0.0014994636,0.9967584570404142,0.018463686709999996,77517.09750294685,6.49,93.35024733407417
1.529676,-0.0057304054,8806,7.3426,37,67833,-0.04589028,0.0016101629,0.9937494364567101,0.019584069420000003,77780.71201491356,6.47,91.94289669361656
0.37974223,-0.0047525056,8813,50.117653,7,67888,-0.011392267,0.00066343846,0.7151429951190948,0.01972843412,77848.52123045921,6.59,91.92109033902756
0.03741725,-3.1438656e-05,8813,11.092905,0,67888,-0.0011225175,1.2710951e-06,-0.13291406631469727,0.01972843412,77848.77392840385,6.59,91.92109033902756
0.03834915,-3.9115548e-08,8813,7.8606777,0,67888,-0.0011504745,1.6481065e-06,-0.2682579755783081,0.01972843412,77849.01686143875,6.59,91.92109033902756
0.039904017,-2.644956e-07,8813,22.095552,0,67888,-0.0011971205,4.35267e-06,-0.2728383541107178,0.01972843412,77849.24566674232,6.59,91.92109033902756
0.041039195,-1.0667369e-05,8813,4.738768,0,67888,-0.0012311758,2.6613134e-06,-0.4607802629470825,0.01972843412,77849.47755932808,6.59,91.92109033902756
0.044206075,-7.490441e-05,8813,8.12212,0,67888,-0.0013261823,2.1810829e-05,-0.312597393989563,0.01972843412,77849.70810508728,6.59,91.92109033902756
0.04692135,-3.6880374e-07,8813,2.6916788,0,67888,-0.0014076405,1.2915268e-05,-0.44569218158721924,0.01972843412,77849.93540024757,6.59,91.92109033902756
0.048347626,-2.7332455e-05,8813,2.553913,0,67888,-0.0014504287,5.1074526e-06,-0.35290801525115967,0.01972843412,77850.1695997715,6.59,91.92109033902756
0.04734421,-8.062646e-05,8813,1.474565,0,67888,-0.0014203263,2.9489602e-06,-0.4082064628601074,0.01972843412,77850.40168309212,6.59,91.92109033902756
0.04849303,-3.2037497e-07,8813,1.1402159,0,67888,-0.0014547909,2.083445e-06,-0.39664530754089355,0.01972843412,77850.62904763222,6.59,91.92109033902756
0.05240113,-6.8555586e-05,8813,0.97023696,0,67888,-0.0015720339,2.5949119e-05,-0.4310154914855957,0.01972843412,77850.863884449,6.59,91.92109033902756
0.065737866,-0.000584241,8813,0.6090593,0,67888,-0.0019721359,0.00024420323,-0.49483799934387207,0.01972843412,77851.09443736076,6.59,91.92109033902756
0.072353356,0.00013798103,8813,0.25878072,0,67888,-0.0021706007,4.829591e-05,-0.5067441463470459,0.01972843412,77851.3242521286,6.59,91.92109033902756
0.0783253,-1.2479722e-07,8813,0.115969956,0,67888,-0.002349759,3.650562e-05,-0.4393012523651123,0.01972843412,77851.55098080635,6.59,91.92109033902756
1.4219223,-0.0056597665,8849,259.38098,36,71674,-0.04265767,0.001008458,0.4809522032737732,0.018603696070000002,78095.85940361023,42.09,57.83371857621719
1.5287347,-0.0030974792,8887,75.96448,38,71933,-0.04586204,0.001297025,0.8221548199653625,0.01941702713,78386.35788083076,42.16,58.4241337372632
1.6053201,-0.0022038613,8926,38.461544,39,72186,-0.048159603,0.0004340884,0.9388980641961098,0.018465385140000002,78694.50587964058,6.65,93.73206391725665
1.6076739,-0.0029464439,8967,26.417835,41,72445,-0.048230216,0.0005657876,0.9773397464305162,0.01969913776,79015.75362277031,6.52,92.53216000395969
1.6343163,-0.002809396,9008,20.108822,41,72702,-0.049029488,0.00044236978,0.9845762634649873,0.01845160551,79330.39970541,6.25,90.16983291063774
1.6951467,-0.0031973198,9045,15.503511,37,72958,-0.050854404,0.00033704465,0.9885180369019508,0.017714669650000004,79629.78144860268,6.47,89.78772126427495
1.6537626,-0.0036444757,9082,7.595745,37,73210,-0.049612872,0.00067438465,0.9937035823240876,0.01741457979,79886.74241399765,6.69,91.89119710391068
1.6760688,-0.0025855768,9122,17.438932,40,73467,-0.050282065,0.00047534797,0.9863687707111239,0.01832846764,80176.06698822975,6.56,93.10563350116529
1.7061975,-0.0030549355,9159,24.458092,37,73722,-0.05118592,0.00029989524,0.9806783087551594,0.01727410938,80484.91437673569,6.77,93.47209471795628
1.6603563,-0.002848254,9196,21.33084,37,73980,-0.04981068,0.0006211437,0.9844157863408327,0.017377659599999998,80788.50646305084,6.87,92.24274070386518
1.6902658,-0.0014746785,9234,23.22593,38,74238,-0.050707974,0.00083481026,0.9834343623369932,0.01817533715,81095.29660844803,6.83,93.28564283366701
1.679049,-0.0018529538,9272,19.110592,38,74495,-0.050371468,0.0008854213,0.9852528916671872,0.019625957319999998,81368.12299203873,6.85,92.93488953915374
1.6533115,-0.0016918406,9310,10.731354,38,74749,-0.049599346,0.00021852567,0.9921209113672376,0.019297837350000003,81643.19456386566,6.74,93.96257224918801
1.6299539,-0.0037394501,9345,11.202503,35,75002,-0.04889862,0.00085237017,0.9892937932163477,0.019129951500000006,81882.08414268494,6.9,94.10127431734195
1.6919674,-0.0013268534,9383,12.630199,38,75260,-0.05075902,0.0001283341,0.9902835972607136,0.01766223137,82160.31712055206,6.89,93.77197238690013
1.7553997,-0.0017003119,9422,10.372975,39,75518,-0.052661996,0.00021128793,0.9923996408469975,0.017061558659999997,82442.32520055771,6.87,92.42319587400951
1.7036464,-0.0013725813,9462,13.85293,40,75774,-0.051109392,0.00029941398,0.9905244158580899,0.017259540529999996,82751.71338272095,6.61,93.77643557083938
1.7775265,-0.0018454306,9498,15.355908,36,76032,-0.053325795,0.0001792282,0.9892226969823241,0.018405973290000002,83068.6333963871,6.68,93.5795946832751
1.7677535,-0.0020530717,9533,6.3983746,35,76285,-0.053032603,0.00017145555,0.9945843270979822,0.01796453865,83332.44982671738,7.05,94.80391048897063
1.7072101,-0.0012958497,9570,9.642215,37,76541,-0.0512163,8.714126e-05,0.9917071498930454,0.01734438503,83585.36119174957,7.13,94.22868268137094
1.7915857,-0.0012213141,9604,13.578768,34,76799,-0.05374757,0.00020990684,0.9887452553957701,0.017534066959999997,83851.40915441513,7.23,93.1124251182441
1.6594001,-0.001175087,9645,12.197763,41,77050,-0.049782004,0.0001473477,0.9911403264850378,0.01792590038,84141.67021298409,6.9,93.56739798124319
1.7547576,-0.0014306009,9683,11.227262,38,77309,-0.05264273,6.12479e-05,0.9908516081050038,0.019329884789999998,84433.88372778893,6.7,93.99888350199303
1.7113328,-0.0010042153,9721,7.9590154,38,77565,-0.051339984,4.448509e-05,0.9935214957222342,0.020353005129999997,84717.14639759064,6.55,93.82885126782453
1.7491813,-0.0006870609,9760,12.508278,39,77818,-0.052475438,5.160355e-05,0.9906389489769936,0.021027827679999996,85013.54474687576,6.65,92.4749727649371
1.6146092,-0.0006494252,9794,11.8288965,34,78077,-0.048438273,2.0868856e-05,0.9887445531785488,0.020906354829999998,85254.34236168861,6.94,93.41421467801564
1.7644536,-0.00050756615,9831,12.148001,37,78332,-0.052933607,1.9724972e-05,0.9902343293651938,0.01930896665,85538.3973865509,6.99,94.15685952682873
1.7639376,-0.0003728466,9868,10.127977,37,78590,-0.05291813,1.8454524e-05,0.9922385099343956,0.01898713874,85810.02363491058,7.11,94.21532077408355
1.7395551,-0.0003118189,9907,9.181186,39,78847,-0.052186653,1.5254743e-05,0.9928621994331479,0.01838112523,86090.3383231163,6.66,93.82076865930583
1.7293615,-0.00031486154,9947,9.519874,40,79103,-0.051880844,6.3256693e-06,0.9927456830628216,0.018687161379999997,86388.8344810009,6.59,94.10065046981164
1.6593317,-0.00017632823,9986,9.250165,39,79355,-0.04977995,1.4803975e-06,0.9919203789904714,0.019524903280000002,86654.07249951363,6.48,93.43233245809053
1.6273475,-8.279458e-05,10017,33.743217,31,79612,-0.04882042,8.524446e-07,0.9725665301084518,0.01970130349,86896.61049246788,7.08,94.34579798859271
