#{"t_start": 1533593400.676169, "env_id": "HalideBlur-v4"}
r,l,t,best_exec,best_schedule
96.186965,4,4225.709106,0.001013956,n/a
98.290118,3,4232.330908,0.000956267,n/a
84.972347,18,4246.411582,0.000574724,n/a
90.21799,13,4284.184483,0.000437346,n/a
93.157118,7,4301.456121,0.001030648,n/a
-2.793445,5,4308.465366,0.001085124,n/a
96.154996,4,4322.490054,0.001031835,n/a
-3.850339,8,4333.192894,0.00057228,n/a
94.932135,7,4347.176325,0.000597213,n/a
96.986709,5,4360.802039,0.000566692,n/a
96.975219,5,4371.202299,0.000573118,n/a
96.16024,4,4381.699804,0.001028902,n/a
98.130144,2,4389.08709,0.001045734,n/a
92.989082,10,4413.300231,0.000565365,n/a
93.98159,9,4427.723872,0.000569555,n/a
92.405385,9,4441.237414,0.000891803,n/a
89.905037,14,4455.676162,0.000612368,n/a
97.926891,4,4466.003089,0.000600146,n/a
0.0,1,4469.162841,0.001234305,n/a
87.13539,13,4490.110593,0.0010428,n/a
95.949118,6,4507.135137,0.000587715,n/a
93.34494,8,4514.145647,0.000925607,n/a
-4.013309,7,4520.625053,0.000644495,n/a
98.15999,2,4524.051205,0.001029042,n/a
95.16686,6,4537.70189,0.0010252,n/a
0.0,1,4541.10981,0.001185835,n/a
95.316218,5,4548.062862,0.00094167,n/a
97.317967,3,4555.069122,0.000940692,n/a
97.157869,3,4561.81546,0.001030228,n/a
95.16586,5,4575.68938,0.001025759,n/a
89.910156,12,4600.225843,0.000609505,n/a
98.158118,2,4607.065931,0.001030089,n/a
97.913028,4,4621.151423,0.000607899,n/a
98.981089,3,4631.013138,0.000569835,n/a
97.155743,3,4641.240518,0.001031417,n/a
49.150262,12,4663.036168,0.006662858,n/a
95.15587,5,4666.521203,0.001031346,n/a
96.165986,4,4676.501705,0.001025689,n/a
0.086472,3,4683.456212,0.000591067,n/a
96.152498,4,4687.284536,0.001033232,n/a
97.154746,3,4694.318128,0.001031975,n/a
-0.244963,3,4701.041457,0.000608457,n/a
97.876689,4,4708.068,0.000628222,n/a
97.168982,3,4714.787175,0.001024013,n/a
0.653382,2,4721.810575,0.000573886,n/a
96.205129,6,4739.046983,0.000444539,n/a
87.042158,17,4760.324634,0.000535682,n/a
69.946622,32,4767.248178,0.000589111,n/a
97.15687,3,4777.444159,0.001030787,n/a
97.136193,6,4791.753405,0.000483092,n/a
99.219987,4,4805.220703,0.000436229,n/a
96.205751,8,4822.504641,0.000444191,n/a
91.01743,12,4836.65792,0.000549511,n/a
97.155121,3,4843.518902,0.001031765,n/a
94.860079,9,4857.089313,0.000532889,n/a
93.185093,8,4871.053068,0.001015003,n/a
97.15225,3,4878.308444,0.001033371,n/a
97.192211,3,4884.808658,0.001011022,n/a
95.327957,5,4891.783298,0.000935105,n/a
96.170981,4,4898.586342,0.001022895,n/a
95.313846,8,4919.904588,0.000942997,n/a
95.226732,9,4937.057673,0.000432457,n/a
96.158617,5,4947.036157,0.00102981,n/a
97.977218,4,4960.931063,0.000572,n/a
95.183647,8,4974.84493,0.000456553,n/a
84.983961,17,4985.543268,0.000568229,n/a
-4.0,5,4989.056007,0.000945302,n/a
97.972097,4,4999.799111,0.000574864,n/a
-10.745063,17,5017.541687,0.000496362,n/a
94.151125,6,5024.547551,0.001034,n/a
-15.89617,22,5042.167354,0.000569486,n/a
95.168607,8,5059.656212,0.001024223,n/a
-13.874815,19,5073.281608,0.000680883,n/a
94.156369,6,5076.850595,0.001031067,n/a
88.973597,13,5093.616797,0.000574025,n/a
91.975968,10,5100.376244,0.000572699,n/a
90.170606,10,5107.598742,0.001023105,n/a
94.051522,9,5128.794717,0.000530445,n/a
97.187839,3,5138.555001,0.001013467,n/a
95.167733,5,5145.669099,0.001024712,n/a
87.20775,16,5159.915726,0.000443073,n/a
90.156868,10,5166.76244,0.001030788,n/a
91.949868,10,5177.454733,0.000587296,n/a
96.161739,4,5184.155582,0.001028064,n/a
-1.0,2,5187.729047,0.000932591,n/a
91.315469,9,5215.333248,0.000942089,n/a
94.176474,6,5222.000542,0.001019823,n/a
86.56336,15,5229.487058,0.000627664,n/a
-8.732503,13,5244.099409,0.000805549,n/a
95.196331,5,5250.646435,0.001008718,n/a
95.157868,5,5253.99078,0.001030229,n/a
-7.049399,10,5261.394178,0.000660419,n/a
89.91765,12,5274.586293,0.000605314,n/a
95.183469,5,5285.109823,0.001015911,n/a
97.168857,3,5288.866346,0.001024083,n/a
96.161739,5,5299.130287,0.001028064,n/a
98.98621,3,5309.361698,0.000566971,n/a
