loss_pol_surr,EpLenMean,loss_kl,TimestepsSoFar,ev_tdlam_before,TimeElapsed,loss_pol_entpen,EpisodesSoFar,EpExecMean,EpRewMean,EpThisIter,loss_vf_loss,loss_ent
-0.02146667,6.74,0.0076144896,46586,0.9946040655486286,40766.51183342934,-0.05211188,4609,0.021728600390000002,94.98094848567119,35,5.5764565,1.7370627
-0.02822432,6.92,0.018877905,46811,0.9886789694428444,41016.7212562561,-0.04784234,4641,0.019493023439999996,94.73131175780429,32,9.029421,1.5947447
-0.011299735,7.62,0.0049998416,47104,0.9852941650897264,41298.70640349388,-0.046316825,4675,0.01982457681,93.7950677626638,34,15.677595,1.5438943
-0.011724215,7.32,0.010705218,47360,0.9936363990418613,41633.6333155632,-0.05075293,4716,0.02045276218,94.10890425662163,41,8.456109,1.6917644
-0.010173976,6.61,0.0076771434,47611,0.9960980941541493,41963.01421499252,-0.051222812,4754,0.01970924938,95.75178189160631,38,4.222625,1.707427
-0.016917557,6.54,0.028795846,47868,0.9956737370230258,42299.85033774376,-0.05138511,4794,0.0188452058,94.82202621163944,40,4.872814,1.7128369
-0.026171656,6.7,0.066271335,48119,0.9908881727606058,42587.40766477585,-0.051337637,4830,0.01882616846,93.9848819380689,36,8.762121,1.7112546
-0.016787615,6.95,0.007733424,48379,0.9927907083183527,42888.53290748596,-0.049504843,4865,0.019045489659999998,93.34826118251468,35,7.408618,1.6501615
-0.019040313,7.21,0.014395204,48639,0.9968782763462514,43163.80004239082,-0.050343435,4902,0.01852127498,94.50655122720563,37,2.6721616,1.6781145
-0.03126211,7.73,0.02784482,48892,0.9808211848139763,43384.69713163376,-0.042457897,4930,0.01870779235,93.01238136451055,28,12.609795,1.4152633
-0.019294195,7.2,0.013644,49146,0.9812847971916199,43700.16766047478,-0.04923958,4972,0.020202175799999996,89.92355009614204,42,14.52923,1.6413194
-0.020352555,6.95,0.022198167,49402,0.9981439163675532,44025.54815864563,-0.046669073,5010,0.01908627341,90.80023988949716,38,2.2857215,1.5556359
-0.012211895,6.48,0.017466327,49659,0.9938066378235817,44340.362126111984,-0.044982426,5049,0.019949311240000003,92.48516753274117,39,6.4454317,1.4994142
-0.012547772,6.57,0.013610815,49920,0.9969960078597069,44685.05857253075,-0.045930944,5088,0.01901967137,94.88564941286494,39,3.802333,1.5310316
-0.033755407,6.85,0.1788989,50131,0.9785023424774408,44975.43930578232,-0.05496104,5116,0.01885406794,93.35188039085631,28,12.29888,1.8320348
-0.01911349,7.34,0.034924958,50427,0.9953379295766354,45280.17448139191,-0.04363194,5154,0.018332949320000003,94.64893605978642,38,4.493579,1.4543979
-0.0205692,7.31,0.018195901,50687,0.991369036026299,45583.14046168327,-0.046990603,5193,0.01887560002,93.77945040371162,39,6.547174,1.5663534
-0.020286998,6.63,0.009213649,50940,0.9950302857905626,45934.08592271805,-0.04718528,5231,0.020936560450000002,92.07172731522776,38,4.766835,1.5728426
-0.016403053,6.67,0.014290055,51197,0.995789566077292,46235.47556567192,-0.043925576,5270,0.020779715080000004,89.90120861362291,39,3.5244427,1.4641858
-0.019787088,6.54,0.009487612,51456,0.9938497487455606,46546.27335166931,-0.04329576,5310,0.02026156957,92.52207830430963,40,6.41051,1.4431919
-0.026949167,7.13,0.01577833,51710,0.9776141960173845,46807.9544904232,-0.044946887,5340,0.01901769353,92.99400216099924,30,30.39684,1.4982297
-0.012215217,7.09,0.004866682,51968,0.9967665181029588,47122.782824754715,-0.0468738,5379,0.019348263480000003,94.71527192630731,39,4.1649847,1.5624602
-0.016061887,7.29,0.012556272,52224,0.9928788240067661,47428.88645744324,-0.046725653,5415,0.01954053304,93.20815459043537,36,6.261292,1.5575217
-0.016033154,8.34,0.004687134,52479,0.9087609946727753,47555.52601289749,-0.01812955,5431,0.02142919359,91.80255708288281,16,91.431465,0.6043184
-0.013195891,8.26,0.018200243,52730,0.9874567622318864,47840.13310003281,-0.039549313,5469,0.022091967109999996,91.41250342457272,38,10.875528,1.3183105
-0.017282013,7.83,0.0085397065,52988,0.9950917009264231,48165.82054018974,-0.0384834,5512,0.020587361640000003,93.02499285062846,43,5.543403,1.28278
-0.01775074,6.21,0.010010222,53245,0.9933517929166555,48497.49628043175,-0.039779417,5555,0.019349232829999997,94.01455042092284,43,7.3857145,1.3259804
-0.023172136,5.93,0.032009423,53500,0.9927291255444288,48823.08409500122,-0.037087478,5598,0.01962565562,93.31243342838903,43,5.9803724,1.2362492
-0.008952282,6.36,0.00962294,53756,0.9940989860333502,49134.28452825546,-0.0407042,5634,0.01912854488,93.54300945930743,36,6.9700155,1.3568066
-0.018839732,6.68,0.01969728,54016,0.9927527797408402,49468.046115875244,-0.04296428,5672,0.02053645433,93.87310611537384,38,6.9818726,1.4321426
-0.014775729,6.62,0.01792917,54270,0.9949088445864618,49795.55397105217,-0.036761582,5712,0.020512002879999994,94.99738561747245,40,5.0556154,1.225386
-0.010032974,6.71,0.0074081663,54522,0.9965076297521591,50100.13407373428,-0.040607836,5749,0.019231414089999996,95.10247106940552,37,3.787713,1.3535945
-0.008720601,6.72,0.021623736,54783,0.9852561485022306,50415.23828411102,-0.04199721,5788,0.022103208790000002,94.47838361807877,39,13.820946,1.3999071
-0.01071297,6.68,0.012819696,55033,0.9911549491807818,50742.40367412567,-0.043737143,5826,0.022010348529999998,94.5103670076457,38,3.835295,1.4579048
-0.013676652,6.94,0.010649382,55294,0.9959931634366512,51054.7657763958,-0.04491473,5861,0.02279306262,93.39903717448495,35,5.080441,1.4971576
-0.016202988,7.31,0.05170185,55547,0.9821173418313265,51332.99838137627,-0.04583062,5893,0.02025633152,92.94982362589049,32,10.993043,1.5276874
-0.012148105,7.31,0.011196668,55804,0.9966256902553141,51633.9697804451,-0.04259844,5931,0.019622228499999998,92.9990537551827,38,3.3813038,1.4199481
-0.00927018,7.2,0.007865999,56057,0.9971705432981253,51939.26015377045,-0.045552067,5967,0.0188429583,93.68520419090791,36,3.3646884,1.5184023
-0.010912877,6.96,0.007313556,56315,0.9987844853894785,52256.776492357254,-0.042377807,6004,0.017700343740000003,94.88475962807536,37,1.6200322,1.4125936
-0.010135941,7.05,0.006385139,56570,0.9970688021276146,52566.758452653885,-0.04446192,6039,0.0187471207,94.83350897308286,35,3.218281,1.4820639
-0.0108231045,7.1,0.0065524094,56832,0.9945526993833482,52881.07825446129,-0.04515419,6075,0.018822838419999998,94.42460725318624,36,6.2577834,1.5051398
-0.012242375,7.33,0.011028982,57082,0.9984882875578478,53226.91955947876,-0.046921134,6109,0.01909976402,94.50785689641023,34,1.7833891,1.564038
-0.012851381,7.11,0.0056101657,57340,0.9973951475694776,53551.03690171242,-0.045643177,6146,0.01852441502,93.75300463663561,37,3.0905628,1.5214392
-0.005965359,7.18,0.012496646,57596,0.9858563281595707,53850.096824884415,-0.043534413,6181,0.01791127699,94.52780229662332,35,10.007373,1.451147
-0.008944358,7.11,0.004665491,57850,0.9982526582898572,54175.455132484436,-0.044412035,6217,0.01664327633,94.9445453478358,36,1.9028687,1.4804012
-0.008619815,7.24,0.0052146255,58109,0.994385130237788,54505.403181791306,-0.045041636,6252,0.01617944219,94.78390255236116,35,5.654348,1.501388
-0.0063470583,7.24,0.010280514,58361,0.9960678122006357,54831.917496442795,-0.04660046,6287,0.01820041706,93.512292173481,35,4.3184085,1.5533487
-0.011393536,7.37,0.008399784,58624,0.9963767111767083,55141.79598617554,-0.048745744,6322,0.019250659580000003,92.17583107890266,35,3.9980955,1.6248581
-0.04413023,8.37,0.044776313,58878,0.9503445327281952,55329.42063617706,-0.032388017,6343,0.01876994972,92.6465019739968,21,25.968277,1.0796006
-0.0153367715,8.45,0.0072487136,59135,0.9694678317755461,55649.16950941086,-0.04329678,6377,0.02076348397,92.45987366270563,34,9.170877,1.4432261
-0.008463185,8.26,0.012093706,59390,0.9819239713251591,55966.36561512947,-0.04597503,6413,0.020623269930000007,93.7850600180872,36,8.732947,1.532501
-0.00590151,7.37,0.010445651,59645,0.9914827477186918,56303.11750626564,-0.048091806,6447,0.021000415679999995,94.51616682235108,34,9.0321665,1.6030602
-0.021036286,7.79,0.049843874,59902,0.960478238761425,56560.159024477005,-0.046097316,6475,0.019000180159999998,94.4031529227996,28,20.087107,1.5365772
-0.01489858,7.81,0.0050245463,60160,0.9870772529393435,56920.990530490875,-0.049070835,6511,0.01866034714,93.27879593673737,36,8.207163,1.6356945
-0.017761303,8.01,0.005966859,60415,0.9967197268269956,57234.61799287796,-0.049834255,6542,0.017999749859999997,93.52388668558888,31,3.4003444,1.6611419
-0.014525676,7.66,0.008227354,60668,0.9921295139938593,57536.8983540535,-0.051761277,6575,0.017269028449999998,93.78113157792681,33,7.3578405,1.7253759
-0.015165506,7.97,0.016941257,60921,0.9878073194995522,57864.585008859634,-0.05384598,6606,0.017202698779999998,94.2741046799892,31,10.880929,1.7948661
-0.013276096,7.88,0.0061463686,61183,0.9958285880275071,58229.85109043121,-0.054467164,6639,0.017362255370000003,94.89094232548536,33,4.9376483,1.8155721
-0.014441237,7.91,0.00873496,61439,0.9969813085626811,58534.72106266022,-0.05675839,6672,0.017595546229999995,95.56522234030017,33,3.515068,1.8919463
-0.01108618,7.8,0.006802794,61683,0.9895383659750223,58823.599848508835,-0.05324342,6704,0.01835717313,95.06255618374678,32,11.178057,1.7747806
-0.014332395,9.54,0.004152167,61947,0.8924900516867638,58930.099462747574,-0.02213152,6715,0.018397063680000002,93.97352674406983,11,57.939163,0.7377173
-0.01117108,9.42,0.007311385,62184,0.9820849988609552,59235.92240738869,-0.04650866,6747,0.01894901725,92.66562549327539,32,21.377586,1.5502886
-0.009746976,9.65,0.0056638746,62462,0.9881820678710938,59558.02202129364,-0.05569801,6779,0.01985308539,91.01784424925877,32,7.68091,1.8566004
-0.008760837,8.14,0.0035857302,62717,0.9913286846131086,59858.875741004944,-0.052329183,6811,0.01873739808,93.28018865274524,32,9.209936,1.7443062
-0.009486469,8.24,0.00700133,62969,0.9970247943419963,60182.660187482834,-0.05588346,6841,0.01820508804,93.86122046709704,30,3.7209854,1.862782
-0.006972637,8.01,0.0046933624,63227,0.9963544588536024,60510.08016657829,-0.053112555,6875,0.01754883213,96.01173496166459,34,3.982197,1.7704186
-0.014849296,8.17,0.006672738,63484,0.9903100775554776,60772.520332574844,-0.050423063,6902,0.0177364279,95.03321054728862,27,10.839803,1.6807687
-0.006585926,8.0,0.003811771,63739,0.9926904710009694,61117.293714523315,-0.053275414,6937,0.01853626358,93.81815788572513,35,9.225979,1.7758472
-0.013900736,8.3,0.007975973,63992,0.997756825061515,61444.26028203964,-0.057548027,6967,0.01776168671,92.85880722399472,30,2.401633,1.9182676
-0.0049089435,8.0,0.009985017,64252,0.9891678718850017,61813.38814043999,-0.0554268,6998,0.020069948160000003,92.02877947214401,31,12.045495,1.8475602
-0.0086474335,8.41,0.0075645274,64507,0.993438343051821,62075.40980195999,-0.05413748,7028,0.020154983400000003,91.21482038816904,30,5.317428,1.8045827
-0.010996797,8.17,0.0038958625,64761,0.9961420975159854,62387.64105010033,-0.053382467,7062,0.02135021076,90.57135929799716,34,3.8596582,1.7794156
-0.009312147,7.87,0.004439656,65020,0.9960020612925291,62688.899143218994,-0.05277722,7096,0.01804742273,91.96312872826742,34,4.9089155,1.7592406
-0.009767821,7.76,0.002205824,65278,0.9943156307563186,62968.808316230774,-0.05850509,7127,0.01825302293,92.27784823923925,31,6.208616,1.9501698
-0.0034899004,7.5,0.0055855275,65533,0.9899029871448874,63286.70221734047,-0.052836373,7165,0.0197530147,90.95523928996731,38,10.714107,1.7612126
-0.008925192,7.56,0.0028024162,65789,0.9950434248894453,63588.41185426712,-0.055087373,7198,0.020841056719999997,92.59530862865962,33,5.271195,1.8362458
-0.009940889,7.53,0.0032317918,66040,0.9969334506895393,63904.72778105736,-0.059097372,7228,0.020664806640000002,92.24795820602743,30,2.3709147,1.9699125
-0.009819205,7.94,0.0038962597,66304,0.9984107867348939,64217.21663570404,-0.05370081,7262,0.01841703474,94.1255047380644,34,1.8003163,1.790027
-0.009946741,8.04,0.0048019877,66556,0.994350559078157,64520.15061092377,-0.05470897,7293,0.016781631919999998,92.23458176841046,31,5.87691,1.8236322
-0.009474368,7.69,0.0028942372,66809,0.9945536344312131,64845.2814013958,-0.04981833,7328,0.016916732910000003,93.61025866293161,35,7.2034593,1.6606112
-0.008497962,7.68,0.0042934213,67072,0.9957629577256739,65141.853858947754,-0.052096866,7362,0.01874241896,92.85412914014914,34,3.9800377,1.7365623
-0.006952487,7.36,0.002289038,67322,0.9965129422489554,65436.028146505356,-0.049056258,7397,0.018403978600000002,94.25046149105711,35,4.6759653,1.6352086
-0.007099895,7.07,0.0025976559,67583,0.9971304724458605,65744.35928583145,-0.046122685,7436,0.01815410606,92.1243157141148,39,3.3666925,1.5374229
-0.0060558654,6.94,0.0030274843,67838,0.9937871629372239,66054.32304143906,-0.050743513,7471,0.018463078339999998,91.6372009094938,35,4.266678,1.6914504
-0.009774562,7.32,0.0026133554,68095,0.994273857679218,66355.13217949867,-0.051251806,7503,0.018217665879999997,93.02432944497774,32,6.564686,1.7083937
-0.004709482,7.47,0.0018380145,68351,0.9967688859906048,66668.80054163933,-0.04883693,7540,0.017504287390000005,94.53784493905006,37,2.464701,1.6278976
-0.0077014454,7.24,0.0026645116,68608,0.9965650166850537,66985.57188439369,-0.05170705,7575,0.01733864627,95.1042811379334,35,4.0757556,1.7235684
-0.012059677,7.48,0.06410094,68864,0.9923207359388471,67250.03172135353,-0.05305046,7606,0.01741207591,94.9000724843983,31,6.254077,1.7683487
-0.004116088,7.27,0.0014468316,69116,0.9898694809526205,67560.36930894852,-0.046682663,7644,0.01850544195,93.96054889273636,38,10.5660305,1.5560889
-0.004259547,7.01,0.001526827,69373,0.9976090947166085,67866.56310415268,-0.04673735,7682,0.01803416414,95.12912492251152,38,3.5847316,1.5579116
-0.0149362795,7.74,0.004299827,69631,0.9615450762212276,68067.32719874382,-0.039642498,7705,0.01818208107,93.68375403332304,23,50.891247,1.3214166
-0.0067449845,8.05,0.005581364,69885,0.9925125492736697,68363.59706354141,-0.04686828,7739,0.017298081039999996,94.14979569415209,34,9.050317,1.5622761
-0.0038476884,8.11,0.001335171,70140,0.9972625761292875,68684.52356338501,-0.04657208,7776,0.01770485757,92.9380847536041,37,4.0845156,1.5524029
-0.009083222,7.1,0.0033826565,70399,0.9958534794859588,68978.67998027802,-0.04635805,7813,0.0180791503,94.22978726837331,37,4.8435373,1.5452682
-0.0065146275,7.13,0.0030671554,70654,0.9903034772723913,69262.24069595337,-0.046049014,7847,0.01841700613,93.41187486916898,34,11.460866,1.5349672
-0.0060146675,7.26,0.0026338391,70911,0.9954835339449346,69573.93073558807,-0.04933959,7883,0.01853452594,93.13877660141097,36,5.8042274,1.6446531
-0.006874673,7.2,0.006179937,71166,0.9956823009997606,69887.54015421867,-0.04676006,7921,0.01847794262,94.26381273532364,38,5.5178995,1.5586686
-0.0025307108,6.82,0.002247184,71420,0.9949778453446925,70206.72015810013,-0.045669906,7959,0.018780571179999997,93.96769236703453,38,6.6108336,1.5223303
-0.0061066356,6.76,0.0009102529,71679,0.9959658104926348,70516.37128019333,-0.04863022,7997,0.01875732177,93.99918697581265,38,4.9309473,1.6210073
-0.005731389,6.71,0.0017250236,71928,0.9958064840175211,70832.28538823128,-0.04705614,8035,0.01937264093,93.17640629464067,38,4.0584874,1.568538
-0.004589528,6.56,0.0015808309,72187,0.996869643451646,71155.35114622116,-0.045770597,8075,0.018822280429999994,93.17234819343713,40,4.454792,1.5256865
-0.0067610443,6.77,0.0017944804,72445,0.9967825503554195,71468.92927742004,-0.05075442,8110,0.018292935840000003,92.42622286266102,35,3.846243,1.691814
-0.008585127,6.93,0.0049534203,72680,0.992765739094466,71745.88991475105,-0.04539882,8143,0.01766414292,93.95610015572291,33,9.7741585,1.513294
-0.004350166,7.5,0.00081339583,72954,0.9954820820130408,72067.08883023262,-0.05043885,8178,0.017611597110000002,92.85173692016616,35,5.7399716,1.6812952
-0.004642172,7.58,0.0011899811,73213,0.9976328767370433,72368.76648020744,-0.048470326,8211,0.01761025482,94.53329309178838,33,2.9238029,1.6156775
-0.006151501,7.53,0.0022256118,73470,0.9964090348221362,72673.49429321289,-0.050591957,8245,0.017700882220000002,94.31435487564808,34,4.174499,1.6863985
-0.0030636042,7.29,0.0015300193,73725,0.9976980003993958,72979.01858067513,-0.0483924,8283,0.017603279059999997,95.05782899137675,38,3.1425729,1.6130799
-0.0077440413,7.38,0.0018133088,73983,0.9982645965646952,73300.28211116791,-0.055042423,8315,0.01773573088,94.27427471692857,32,1.9479269,1.8347474
-0.0029294118,7.28,0.0012221313,74239,0.9951845277100801,73621.02408957481,-0.049522474,8351,0.01751951346,94.9200148724905,36,5.8013787,1.6507492
-0.0076018292,7.61,0.0020391354,74493,0.9957816251553595,73924.32157087326,-0.051061682,8384,0.016847859590000003,95.15507345047808,33,5.1855893,1.7020559
-0.0070644785,8.49,0.0011726734,74747,0.9414344280958176,74134.85096526146,-0.033893555,8405,0.01718481308,93.87000755165406,21,80.56583,1.1297853
-0.00338455,8.62,0.000978984,75005,0.9940434778109193,74440.74691152573,-0.053538185,8438,0.01754315962,93.54637224662989,33,5.07114,1.7846062
-0.0037641395,8.58,0.0007169026,75264,0.9977105299476534,74768.38245129585,-0.05111745,8472,0.01759212882,93.5825134720324,34,3.732982,1.703915
-0.0044720843,7.75,0.0009977391,75515,0.9980296941939741,75126.44064593315,-0.051102746,8504,0.01669147936,94.3070200625076,32,2.5525177,1.7034248
-0.006254878,7.71,0.00076765486,75769,0.9959403267130256,75420.39595484734,-0.050192907,8537,0.0165472006,95.41125298328002,33,4.5221004,1.6730969
-0.004756054,7.73,0.0009962587,76027,0.9926535119302571,75719.55618429184,-0.050932903,8571,0.018234239859999998,93.43103046404485,34,6.588084,1.6977634
-0.006346194,7.61,0.0015834549,76283,0.9979150146245956,76018.61229801178,-0.048005942,8605,0.018654180149999998,93.95626210524657,34,2.5575576,1.600198
-0.0043232217,7.34,0.0016607379,76532,0.9976570999715477,76321.8120405674,-0.049099464,8641,0.018218179880000004,95.2049443495123,36,3.3342147,1.6366488
-0.007156265,7.26,0.0019098661,76794,0.9965435157064348,76614.68505692482,-0.050151233,8676,0.01769765561,94.8297278146732,35,3.5967438,1.6717076
-0.0027664278,7.11,0.0007199461,77056,0.9982973948353902,76961.85853004456,-0.04964552,8713,0.017091383690000003,94.81048821496519,37,2.1367178,1.6548508
-0.0023235604,7.28,0.0006494514,77308,0.9951938386075199,77305.39418053627,-0.049378186,8746,0.01717181218,93.40931567133552,33,4.662982,1.6459396
-0.007471122,7.33,0.0015559165,77565,0.9939410747028887,77604.00333452225,-0.043872923,8781,0.01770553848,93.15445154895328,35,8.30248,1.4624307
-0.0021219198,7.52,0.0004788431,77823,0.9963415672536939,77924.97999858856,-0.052524984,8815,0.01846638384,92.63822187687157,34,4.290079,1.7508329
-0.004484849,7.09,0.00064521073,78077,0.9952344945631921,78237.44378781319,-0.04741191,8853,0.01810868125,94.1757270145661,38,6.3102264,1.5803971
-0.0034672166,7.12,0.00079108507,78331,0.9981580345192924,78563.54873466492,-0.05031808,8887,0.01692018443,94.4202270374165,34,2.2807853,1.6772693
-0.0049256887,7.47,0.000683468,78585,0.9951942143961787,78873.13742375374,-0.051009804,8917,0.016811602859999997,95.03436039884757,30,5.6787767,1.7003267
-0.0013472624,7.71,0.00023625465,78841,0.9938037493266165,79205.89681982994,-0.050679438,8952,0.01692864221,94.36622375133285,35,4.9469533,1.6893146
-0.00570561,8.03,0.0022566405,79095,0.9926996943540871,79484.29379844666,-0.05740952,8982,0.01736425146,93.21865967976163,30,6.997283,1.9136508
-0.0029999167,7.65,0.0005241946,79358,0.99414744367823,79810.37855195999,-0.049183417,9018,0.01809730841,93.09549039123429,36,6.186296,1.6394473
-0.0027174056,7.11,0.00043332868,79608,0.997617419809103,80144.92083287239,-0.046930153,9055,0.017133951249999998,94.71793138025963,37,3.1072934,1.5643386
-0.008221466,7.12,0.0013186543,79730,0.932569719851017,80288.28966546059,-0.025512928,9072,0.01722719358,93.83868988792014,17,115.87833,0.85043097
-0.0013399534,8.43,0.000463269,80128,0.9984671240672469,80625.73623943329,-0.04835534,9108,0.01699484271,91.86292663786894,36,3.4530702,1.6118448
-0.0022994503,8.51,0.0003186155,80378,0.9979943169746548,80965.47501349449,-0.047876734,9144,0.016351395680000002,92.93182221995988,36,3.5780897,1.5958911
-0.0024037473,7.22,0.0002539593,80637,0.9963584302458912,81280.28714752197,-0.048783857,9178,0.01654367986,94.4052319751795,34,5.0598736,1.6261288
-0.0015420094,7.36,0.00013157178,80893,0.9965192209929228,81598.11099481583,-0.049505863,9212,0.01622679949,94.66580545854576,34,4.652581,1.6501955
-0.001951471,7.68,0.00065337075,81146,0.9894750323146582,81911.22976970673,-0.046362218,9244,0.0174584219,93.72523815717079,32,12.130598,1.5454073
-0.002225751,7.84,0.00018775105,81399,0.9971826316323131,82226.20133376122,-0.05131028,9275,0.01713459648,94.80529942157305,31,3.7980666,1.7103426
-0.0022766115,7.85,0.00016330747,81664,0.9934062156826258,82522.16751170158,-0.04491891,9310,0.0177561134,95.18965145228573,35,8.513093,1.497297
-0.0005808603,7.62,0.00023772976,81916,0.9969130263198167,82830.19102621078,-0.048430778,9345,0.016692797319999998,96.35552850344284,35,4.0403843,1.6143594
-0.0024759509,7.39,0.00035925023,82173,0.9969907256308943,83158.42333173752,-0.04781217,9380,0.01663799213,96.43381597768746,35,4.5975676,1.5937389
-0.0017967038,7.36,0.00018539371,82431,0.9961266359314322,83478.77659845352,-0.049972024,9414,0.016808798040000003,95.49027671751084,34,4.83497,1.6657342
-0.0016612201,7.33,0.0001913085,82686,0.9973461937624961,83836.01418948174,-0.04761642,9450,0.01667458824,94.72661333152739,36,3.7828343,1.587214
-0.0014289692,7.27,6.937975e-05,82935,0.9926479067653418,84146.50922346115,-0.04559186,9484,0.017039793240000004,94.29327031146742,34,9.083518,1.5197288
-0.0009250492,7.27,8.161073e-05,83193,0.9941071481443942,84464.85091733932,-0.049068347,9519,0.01733551244,92.7082499176374,35,5.275177,1.6356115
-0.002304662,7.57,0.00019467673,83451,0.9960112967528403,84794.91101574898,-0.051262718,9551,0.01687557409,92.70333720588881,32,5.3052883,1.7087572
-0.00093651563,7.36,6.635536e-05,83709,0.9958561030216515,85124.66082429886,-0.04663489,9589,0.016874870050000004,92.90037363693675,38,6.0213413,1.5544963
-0.00093875546,7.36,4.0703806e-05,83960,0.996486445190385,85441.02943205833,-0.049367346,9623,0.016924389600000003,93.6149366300679,34,4.3613925,1.6455781
-0.00073680095,7.16,7.336902e-05,84224,0.9977940435055643,85771.77287721634,-0.050903447,9659,0.01748803255,94.20518602639395,36,2.718363,1.6967816
-0.0005175378,7.13,3.5890997e-05,84472,0.9950341223739088,86102.67217350006,-0.04619046,9695,0.01751066253,93.64622470052171,36,6.7670183,1.5396821
-0.00059788674,7.09,9.517411e-05,84727,0.9981435302179307,86424.78234195709,-0.04789517,9731,0.017067375040000003,95.4770746497435,36,2.5838966,1.5965056
-0.00069763884,7.17,4.7254987e-05,84987,0.9956130958162248,86736.86479735374,-0.051181454,9766,0.01825231899,94.4622089068296,35,5.4415636,1.7060485
-0.0007797163,7.36,2.5225192e-05,85245,0.9978788029402494,87065.35287570953,-0.048534326,9800,0.018158797990000003,95.91839964329611,34,3.080861,1.6178108
-0.00058749225,7.21,2.2701206e-05,85499,0.9930752441287041,87411.97014403343,-0.049347684,9837,0.01953638375,94.7017395496779,37,8.850681,1.6449227
-0.0003453903,7.09,1.2679866e-05,85756,0.99832967761904,87749.35798192024,-0.048472762,9874,0.01852525587,94.42112167218764,37,2.279874,1.6157589
-0.0003155768,7.19,5.9912572e-06,86013,0.9975638755131513,88069.21140551567,-0.050480302,9907,0.018808083740000002,93.20231420545947,33,3.1972675,1.6826769
-0.00022865087,7.42,3.975e-06,86268,0.9964459829498082,88398.844581604,-0.051282927,9941,0.016344271130000004,93.99084925135553,34,4.4472704,1.7094308
-0.00014587864,7.2,2.000574e-06,86527,0.994534692261368,88721.56220436096,-0.048259523,9980,0.017019513410000003,91.18671867809302,39,6.926106,1.6086509
-0.00015947968,7.78,8.474099e-07,86783,0.9717160500586033,88980.38072538376,-0.0425514,10006,0.017026357199999998,91.44266672032046,26,37.855038,1.41838
