#{"env_id": "HalideHarris-v3", "t_start": 1533496927.6385033}
r,l,t,best_exec,best_schedule
66.368448,35,3840.285411,0.076919628,n/a
87.787375,16,3853.061439,0.027858152,n/a
54.457944,56,3867.986214,0.016810657,n/a
90.947173,11,3875.507642,0.020188391,n/a
95.858832,5,3883.791268,0.027385605,n/a
70.669744,11,3894.788264,0.16750936,n/a
63.335849,39,3903.601859,0.024231084,n/a
67.170408,35,3917.781464,0.045164193,n/a
79.101566,7,3925.415837,0.118362608,n/a
85.776426,15,3935.558623,0.034543569,n/a
71.954629,36,3952.284144,0.020139084,n/a
67.638427,19,3961.787858,0.121425357,n/a
68.169725,33,3970.051834,0.03194268,n/a
83.516625,19,3979.005703,0.023035611,n/a
46.619565,52,4007.924812,0.081872003,n/a
85.772491,17,4015.668476,0.021343566,n/a
86.578176,19,4027.088201,0.022628576,n/a
84.493278,20,4036.745601,0.009963976,"shifted.tile(x, y, xi, yi, 256, 32); gray.compute_at(shifted, yi); shifted.parallel(y); shifted.unroll(x, 2); gray.unroll(x, 4); gray.compute_at(shifted, x); Iy.compute_at(shifted, x); "
74.342126,29,4049.035689,0.03080259,n/a
53.767632,35,4065.027329,0.120570919,n/a
84.453684,15,4076.5293,0.049903902,n/a
68.351842,32,4088.975869,0.027092412,n/a
81.472775,18,4098.959831,0.043164637,n/a
84.974435,14,4111.596953,0.046460168,n/a
88.917887,15,4124.913201,0.020382061,n/a
89.319071,10,4131.147966,0.030955054,n/a
86.780866,17,4139.668756,0.021288182,n/a
52.4326,49,4147.593472,0.023591268,n/a
83.609085,17,4158.343164,0.035650204,n/a
91.780422,12,4167.697128,0.021291116,n/a
78.27765,26,4179.848357,0.011389926,n/a
77.871692,26,4188.68464,0.020687547,n/a
49.423355,46,4211.662766,0.095986577,n/a
92.989298,8,4219.921277,0.033135848,n/a
85.456968,17,4225.493211,0.030043136,n/a
85.668312,18,4234.29927,0.015419489,n/a
88.860712,14,4246.575637,0.027373173,n/a
90.670361,12,4253.703331,0.01540594,n/a
87.304053,16,4268.369056,0.031054368,n/a
89.82617,14,4277.560215,0.014375571,n/a
92.288095,9,4287.463223,0.031159898,n/a
89.945796,11,4296.638526,0.033423524,n/a
88.235271,16,4307.113344,0.018283191,n/a
75.60957,28,4315.038551,0.015807946,n/a
74.344273,14,4323.852238,0.116757585,n/a
91.834855,13,4333.90304,0.020931153,n/a
96.473785,7,4343.664828,0.016705896,n/a
89.10344,14,4352.816938,0.025768011,n/a
91.023425,11,4360.059425,0.019684137,n/a
84.238876,19,4369.784175,0.024872367,n/a
88.89994,16,4379.281614,0.013887729,n/a
90.488754,13,4388.09787,0.023219922,n/a
44.328138,14,4400.991631,0.028266933,n/a
74.230593,29,4410.409329,0.018314131,n/a
90.648675,11,4419.78691,0.028775377,n/a
94.508176,7,4427.108183,0.023091484,n/a
84.570346,21,4435.963694,0.016067337,n/a
70.770804,9,4446.523486,0.166841048,n/a
89.490835,12,4453.395854,0.023206163,n/a
94.403405,9,4462.105222,0.017171318,n/a
82.732738,21,4471.019323,0.021606449,n/a
-23.0,34,4486.326076,0.090558443,n/a
88.276221,14,4495.719153,0.024625408,n/a
88.520487,15,4504.328459,0.016397057,n/a
89.245118,14,4513.806014,0.024831091,n/a
88.481562,15,4521.427096,0.023267484,n/a
92.790839,9,4529.634156,0.027835243,n/a
91.842374,12,4537.260558,0.020881426,n/a
85.897391,17,4546.692694,0.027130615,n/a
93.324267,11,4554.819672,0.011081647,n/a
93.386321,9,4563.72958,0.023897313,n/a
88.94285,15,4572.343144,0.013603965,n/a
88.938741,13,4584.401225,0.033470178,n/a
85.738737,18,4595.21417,0.021566779,n/a
86.324232,15,4602.103869,0.02430791,n/a
42.606201,65,4614.676059,0.015830225,n/a
81.538673,25,4623.901105,0.016276791,n/a
85.564066,18,4634.051986,0.022721884,n/a
67.060652,25,4648.01418,0.098794127,n/a
85.978564,16,4657.443211,0.026593815,n/a
82.591588,21,4665.786109,0.022539877,n/a
95.528841,9,4674.745854,0.016341813,n/a
87.196698,14,4685.380048,0.031764305,n/a
63.70117,11,4690.171837,0.180527566,n/a
84.770065,14,4698.999965,0.047811666,n/a
76.221957,28,4709.59293,0.024984252,n/a
91.777624,12,4718.416821,0.021309623,n/a
76.27621,25,4725.758738,0.024625478,n/a
94.249701,8,4733.926553,0.02480078,n/a
61.871417,22,4740.920788,0.139723634,n/a
77.88225,23,4750.081782,0.033843759,n/a
46.91754,14,4762.468921,0.106664681,n/a
84.548868,20,4772.140262,0.022822386,n/a
93.318546,11,4782.696337,0.017732492,n/a
79.682446,23,4795.091618,0.041778078,n/a
87.727986,15,4802.3725,0.021637878,n/a
84.31861,20,4812.538354,0.017732074,n/a
87.645869,12,4820.076619,0.035406947,n/a
94.244009,8,4828.241879,0.024838424,n/a
91.148356,10,4836.651436,0.025470976,n/a
91.563182,11,4847.096032,0.029340742,n/a
-18.0,22,4860.15184,0.493726262,n/a
90.306947,11,4869.975757,0.031035232,n/a
74.123013,26,4878.559794,0.032251587,n/a
86.918995,12,4887.822514,0.040213773,n/a
87.956312,13,4895.748569,0.026740971,n/a
91.754579,11,4903.615618,0.021462017,n/a
89.282793,16,4912.907793,0.011355913,n/a
12.495162,12,4939.563404,0.320687638,n/a
94.458531,9,4950.848755,0.0300328,n/a
93.732108,8,4961.681988,0.028223631,n/a
63.557809,12,4969.046396,0.194701645,n/a
92.249825,7,4978.163539,0.038025995,n/a
84.521293,20,4988.231086,0.023004741,n/a
92.306274,8,4998.160716,0.037652693,n/a
86.793673,10,5007.836217,0.054268563,n/a
85.009332,15,5016.508848,0.033003359,n/a
42.811263,25,5030.641201,0.075569037,n/a
92.548921,11,5039.74933,0.022822036,n/a
89.349181,12,5048.285452,0.030755936,n/a
44.387866,46,5069.361997,0.109856288,n/a
67.736346,20,5086.507069,0.114164797,n/a
90.460661,9,5097.286243,0.043244745,n/a
90.569022,12,5107.702598,0.02930212,n/a
71.364804,8,5117.134943,0.176138949,n/a
96.702196,5,5124.508158,0.02180843,n/a
92.630841,8,5133.742301,0.035506331,n/a
95.949074,7,5142.245851,0.02017582,n/a
88.485223,14,5149.117517,0.016630257,n/a
63.832967,8,5155.133084,0.206108054,n/a
90.320989,8,5164.301576,0.044168396,n/a
88.415952,12,5174.162428,0.036927391,n/a
94.765151,10,5184.260518,0.021392106,n/a
88.529886,13,5195.973656,0.036173943,n/a
94.395059,6,5203.11677,0.030452546,n/a
79.054689,7,5210.129692,0.125285625,n/a
95.670128,7,5217.71856,0.015407476,n/a
90.288595,13,5225.235013,0.017930563,n/a
93.98237,6,5233.533749,0.033181664,n/a
88.950052,12,5241.907234,0.033395378,n/a
96.95522,6,5250.727725,0.020135172,n/a
93.189348,8,5259.011241,0.031812914,n/a
94.865919,7,5266.974121,0.027338742,n/a
79.877662,6,5273.813792,0.126456304,n/a
73.299508,35,5290.696741,0.024471408,n/a
76.650752,14,5302.881027,0.101504807,n/a
91.296354,10,5312.316475,0.031105282,n/a
95.75252,7,5319.986908,0.021475636,n/a
80.358654,19,5330.845435,0.030693289,n/a
93.298371,8,5339.060763,0.031091943,n/a
93.746553,9,5346.416421,0.021515096,n/a
89.953337,10,5354.889364,0.033373658,n/a
91.944233,12,5363.418756,0.013594815,n/a
-14.320599,31,5372.683468,0.021409008,n/a
48.848382,16,5384.171309,0.068136458,n/a
89.282677,14,5391.132563,0.011356682,n/a
86.532189,18,5399.736696,0.016319673,n/a
91.455775,9,5407.723501,0.030051029,n/a
82.558627,20,5414.970275,0.022757852,n/a
84.963412,15,5423.293857,0.033307029,n/a
94.253458,10,5432.021328,0.018162924,n/a
93.244713,13,5444.306862,0.018220753,n/a
87.830958,16,5454.443511,0.020956925,n/a
92.100483,11,5469.68918,0.025787567,n/a
95.661894,8,5477.53331,0.022074944,n/a
88.621244,13,5484.774509,0.022343763,n/a
63.842824,7,5489.867922,0.02239824,n/a
84.745708,18,5497.169189,0.021520684,n/a
76.705156,14,5507.03151,0.087492621,n/a
91.300955,10,5513.788114,0.02446184,n/a
96.162473,7,5522.223469,0.018764607,n/a
20.771203,11,5533.728921,0.26595505,n/a
95.286694,8,5542.485906,0.017943134,n/a
25.688816,11,5550.177892,0.11600763,n/a
-4555.569012,4683,5628.632804,0.010375901,n/a
72.38474,32,5644.694057,0.030520781,n/a
63.394045,38,5659.341169,0.050298295,n/a
88.721959,10,5664.782372,0.028290748,n/a
22.306001,11,5685.206884,0.302165031,n/a
74.784573,30,5754.747705,0.041102713,n/a
75.727152,31,5767.228609,0.021643394,n/a
47.805618,61,5799.149521,0.034350527,n/a
53.247021,7,5810.645922,0.073767132,n/a
88.428358,14,5820.087839,0.030232336,n/a
50.450966,63,5851.747394,0.023469814,n/a
51.143924,42,5893.312279,0.131308528,n/a
67.744215,43,5938.466442,0.01491754,n/a
-18.377457,132,5971.197817,0.022335172,n/a
-6.587753,64,6004.866571,0.032016292,n/a
83.924544,19,6017.584974,0.026951053,n/a
10.273044,45,6068.884,0.019633223,n/a
24.811907,25,6108.949742,0.036023157,n/a
86.815105,12,6116.734698,0.040900802,n/a
-17.0,26,6129.952696,0.085302398,n/a
59.487233,50,6157.107836,0.023229979,n/a
79.772075,20,6168.601245,0.034572344,n/a
78.367198,25,6176.153654,0.030636787,n/a
68.800738,32,6193.199465,0.054221839,n/a
53.094128,50,6208.245654,0.032442603,n/a
69.837597,24,6216.62452,0.073817139,n/a
80.095423,10,6220.07813,0.085338157,n/a
91.469054,7,6226.725956,0.03657623,n/a
29.412847,79,6265.622585,0.036947925,n/a
56.440602,52,6289.826197,0.016925337,n/a
82.882872,9,6295.6538,0.073517729,n/a
68.861937,25,6303.742003,0.067043163,n/a
78.087798,11,6312.852422,0.105227627,n/a
74.95163,32,6327.568383,0.020158918,n/a
44.917464,65,6357.431657,0.020384854,n/a
35.281012,54,6366.99219,0.097336889,n/a
60.253912,34,6388.405118,0.077677057,n/a
59.397931,43,6398.807815,0.030433549,n/a
80.849017,19,6409.415414,0.040676541,n/a
82.661679,6,6416.322863,0.09481953,n/a
62.90956,21,6430.930574,0.152697421,n/a
73.03,14,6441.741868,0.111928898,n/a
78.299649,15,6450.523945,0.090600627,n/a
93.158594,6,6455.564415,0.032016292,n/a
83.172661,18,6462.609798,0.031923264,n/a
66.608796,41,6482.111565,0.029039098,n/a
76.046944,22,6489.622802,0.059206691,n/a
31.103678,26,6506.726509,0.150058048,n/a
53.663643,20,6518.185203,0.023544195,n/a
80.127417,14,6526.816432,0.071900554,n/a
60.42377,9,6539.768825,0.241879152,n/a
76.292453,23,6545.841632,0.044357107,n/a
73.894828,20,6550.931633,0.073438668,n/a
63.627633,14,6558.043904,0.181013871,n/a
85.849341,11,6567.177031,0.05390043,n/a
84.54602,17,6574.22376,0.029454235,n/a
39.423755,10,6584.816241,0.045175158,n/a
70.040977,22,6599.386851,0.098924242,n/a
82.417251,10,6606.681748,0.076596891,n/a
30.650314,30,6628.117962,0.115884848,n/a
42.076035,6,6633.940476,0.040975183,n/a
38.877411,28,6646.153458,0.061110006,n/a
85.499153,14,6653.270032,0.036377182,n/a
88.571311,16,6668.182391,0.022673973,n/a
78.031419,22,6677.006653,0.039470312,n/a
90.315832,13,6685.031566,0.017750442,n/a
95.468596,4,6690.675899,0.029966241,n/a
68.240552,35,6699.351877,0.01824827,n/a
36.800663,12,6705.308625,0.042471951,n/a
69.405317,40,6717.237999,0.017158676,n/a
74.232535,4,6721.77946,0.157174596,n/a
66.821885,17,6732.669924,0.140051189,n/a
87.077269,13,6746.653747,0.045780123,n/a
64.30631,38,6757.782366,0.02442643,n/a
83.682347,5,6761.888485,0.09468285,n/a
80.202042,14,6769.350647,0.071407055,n/a
89.067415,12,6777.689195,0.02600624,n/a
69.092508,24,6786.005921,0.085357433,n/a
78.463576,19,6799.516211,0.063064514,n/a
47.905419,14,6804.124854,0.053805516,n/a
88.453184,13,6811.558614,0.023455147,n/a
90.375285,10,6817.590372,0.023970297,n/a
93.973657,5,6824.302217,0.033239283,n/a
86.003496,13,6828.063903,0.039654973,n/a
81.836132,7,6837.349264,0.100278883,n/a
79.078188,13,6842.377739,0.085452137,n/a
88.08984,14,6853.268491,0.032470959,n/a
61.142392,4,6859.60388,0.061132984,n/a
84.455585,18,6865.195743,0.030052286,n/a
75.813186,18,6871.643608,0.06736555,n/a
