loss_pol_entpen,loss_kl,EpLenMean,loss_pol_surr,ev_tdlam_before,EpThisIter,TimestepsSoFar,loss_vf_loss,TimeElapsed,EpRewMean,EpisodesSoFar,EpExecMean,loss_ent
-0.025494896,0.004580673,5.14,-0.0043896334,0.9954373273067176,49,45567,5.720443,23718.534638404846,91.12262134363819,5954,0.004453644569999999,0.8498298
-0.028735738,0.010546041,4.98,-0.0101695955,0.9960914584808052,54,45822,5.105437,23919.6097946167,89.35699991323801,6008,0.00447477571,0.957858
-0.030304119,0.008982066,4.91,-0.0075257793,0.9947859533131123,50,46079,5.4416327,24113.052117586136,85.85624500355856,6058,0.004397530629999999,1.0101373
-0.030790012,0.00561452,5.23,-0.0061182342,0.9969259602949023,48,46336,3.7249272,24308.40709400177,88.31378418547679,6106,0.00418463131,1.0263338
-0.023930036,0.0053985165,6.09,-0.01395607,0.9528509713709354,33,46589,56.105606,24442.15047264099,87.50982230410182,6139,0.00441676205,0.79766786
-0.029201549,0.0084196385,6.2,-0.009038817,0.9940344402566552,46,46845,7.7532682,24634.799944877625,89.60931729127776,6185,0.004358656230000001,0.973385
-0.026808968,0.0024476638,5.48,-0.00614414,0.9967565287370235,49,47104,4.8883677,24838.31622982025,92.46677666555863,6234,0.00407343142,0.8936323
-0.02685289,0.0035249554,5.19,-0.007305391,0.9957930441014469,49,47354,5.0881248,25032.266483545303,91.10352831548745,6283,0.00419241654,0.8950964
-0.027836287,0.010065909,4.99,-0.01252855,0.9964973265305161,52,47609,3.959812,25227.550538778305,89.5503064007877,6335,0.00450510298,0.92787623
-0.032313496,0.011276538,5.05,-0.010824699,0.9941090662032366,50,47870,6.818759,25432.652837753296,86.36303154827691,6385,0.00445449874,1.0771166
-0.02884261,0.003420917,5.43,-0.007280714,0.9955159779638052,44,48125,4.9145083,25627.74078822136,88.09363076805396,6429,0.0042641393,0.96142036
-0.030988056,0.0045766872,5.52,-0.0047280705,0.9935108856298029,49,48382,5.963172,25819.23472237587,88.84352830903858,6478,0.0042486428799999995,1.0329353
-0.0294314,0.0027970471,5.19,-0.005273342,0.995544174220413,50,48639,4.3096585,26019.185386419296,84.7021070067525,6528,0.00422277091,0.9810467
-0.01446381,0.0041239522,5.22,-0.013736032,0.915726400911808,18,48734,101.27504,26081.35147547722,85.11996166399872,6546,0.00440376887,0.48212704
-0.027484119,0.0023604687,6.83,-0.005026024,0.9939238606020808,49,49151,15.358353,26280.35421562195,83.12351038566823,6595,0.004301463950000001,0.91613734
-0.027105559,0.002564979,6.76,-0.005716674,0.9925270574167371,50,49405,10.890673,26487.063913583755,85.84196708778889,6645,0.004223970109999999,0.9035186
-0.021138743,0.001849842,5.85,-0.008909956,0.9515723958611488,35,49661,50.71438,26631.63915491104,86.72677406021857,6680,0.00440548765,0.7046248
-0.028283698,0.009536192,5.91,-0.006280983,0.9914369024336338,50,49917,13.675457,26827.479668855667,88.60140766592043,6730,0.00455673866,0.94279
-0.029329827,0.004029555,5.93,-0.0058602784,0.9929121299646795,49,50173,8.427663,27022.69616794586,90.25098413545348,6779,0.00424972401,0.97766095
-0.030450355,0.00341178,5.19,-0.00561227,0.9925799709744751,50,50430,8.133909,27231.32318019867,88.59247690055017,6829,0.00408497407,1.0150118
-0.03159087,0.008235101,5.14,-0.007969655,0.9946481301449239,50,50687,6.3219852,27430.63412976265,88.11062857549062,6879,0.00422861659,1.0530291
-0.03445492,0.009110555,5.46,-0.014325423,0.9634388014674187,43,50941,15.105931,27613.669327259064,89.81740982767796,6922,0.004334372360000001,1.1484972
-0.031912453,0.014200509,5.41,-0.009978982,0.993957172613591,50,51193,7.6687264,27805.54261994362,88.86127322501663,6972,0.00464655245,1.0637484
-0.03227159,0.006013223,5.36,-0.009903889,0.9917839914560318,45,51455,7.9874716,27995.206976413727,88.13603311827703,7017,0.00473090183,1.0757198
-0.03226469,0.013147103,5.8,-0.009276919,0.9877535803243518,42,51709,7.8383417,28196.79527235031,89.97587598978244,7059,0.0043570944799999995,1.0754898
-0.033140764,0.008142012,5.61,-0.010552801,0.9960193801671267,49,51963,4.842726,28399.471438884735,90.09534685871243,7108,0.00423188386,1.1046922
-0.03079303,0.003816426,5.56,-0.007866268,0.9943427960388362,47,52223,6.3583894,28597.72013735771,89.45056299453778,7155,0.00442958642,1.0264344
-0.036339823,0.0040550637,5.48,-0.0060658455,0.9956239853054285,47,52479,4.0419574,28803.384500980377,89.75629488798253,7202,0.00437389494,1.2113274
-0.036821555,0.004320996,5.73,-0.00739092,0.9963434843812138,44,52735,3.9640584,28996.049510240555,89.69970912559043,7246,0.00414225928,1.2273853
-0.036516514,0.0031809153,5.61,-0.008631354,0.9962645363993943,46,52987,3.447444,29199.377699136734,89.52513696761733,7292,0.00394918027,1.2172172
-0.03738077,0.0024039699,5.72,-0.0076103043,0.9963483847677708,44,53245,3.9965043,29389.829243659973,90.74196761709162,7336,0.0039882795100000005,1.2460258
-0.035901237,0.0019482957,5.78,-0.0044880565,0.996233367593959,45,53503,4.1285143,29586.244527101517,90.82835331893386,7381,0.004063015969999999,1.196708
-0.035075147,0.0042116255,5.71,-0.008475391,0.9956832812167704,45,53759,4.827407,29791.678570747375,88.55305263605398,7426,0.00405985569,1.1691716
-0.038335495,0.0021424037,5.7,-0.0051650614,0.9959009159356356,45,54016,3.768411,29998.29889702797,88.18994730932913,7471,0.0041640602799999996,1.2778499
-0.043417245,0.011470517,6.03,-0.014709851,0.979397613555193,39,54272,15.266392,30181.774933576584,88.2528431755444,7510,0.00419846199,1.4472415
-0.03488896,0.0024206648,6.0,-0.006054908,0.9961373701225966,46,54524,3.6953712,30387.01863384247,85.81218066862493,7556,0.004259780519999999,1.1629654
-0.03412264,0.0013809644,5.46,-0.005350218,0.9956471025943756,48,54784,5.164422,30585.82793188095,85.72797841437081,7604,0.00420347587,1.1374213
-0.033028267,0.001287176,5.39,-0.0054478683,0.9963989034295082,46,55034,4.235141,30788.164259672165,88.38364963742269,7650,0.0041514210499999996,1.1009423
-0.034221645,0.0020554652,5.46,-0.0050117834,0.9958926597610116,47,55293,4.4986258,30983.491846084595,91.03290632924505,7697,0.004078880379999999,1.1407216
-0.03641332,0.0020137304,5.6,-0.007914055,0.9941563131287694,45,55548,5.8421254,31180.898436546326,89.27208008821248,7742,0.00430743602,1.2137774
-0.03554373,0.0014404375,5.51,-0.0052348375,0.99547885870561,48,55805,4.418996,31375.775477170944,88.05981212531806,7790,0.00441524582,1.184791
-0.012159047,0.0013946542,5.47,-0.008833194,0.9079478159546852,16,55893,123.77059,31442.78895688057,88.46766523632574,7806,0.0044403034699999995,0.40530157
-0.002035828,6.383989e-05,5.47,-6.330386e-05,-0.0052661895751953125,0,55893,8.552622,31442.991171121597,88.46766523632574,7806,0.0044403034699999995,0.06786094
-0.0100465985,0.0020358122,11.81,-0.008027386,0.8753775283694267,9,56574,42.09916,31482.694545030594,81.94329638367194,7815,0.00439964744,0.3348866
-0.03392307,0.0012496436,11.94,-0.0029531643,0.9482510574162006,45,56829,32.864273,31668.840842485428,81.76266454902591,7860,0.004200996499999999,1.1307691
-0.030911272,0.01497596,12.66,-0.017053511,0.9197666198015213,33,57086,34.31678,31814.795108556747,81.94799534114404,7893,0.004266718519999999,1.0303758
-0.03148518,0.0015373447,6.23,-0.007793379,0.9884029543027282,47,57340,21.021759,32011.813759088516,89.1597266183753,7940,0.0043903439099999995,1.0495062
-0.030775,0.0020302446,5.73,-0.008157223,0.9764580093324184,43,57599,29.058485,32184.422009706497,89.7566231256074,7983,0.004543049749999999,1.0258334
-0.028174179,0.0008269468,5.71,-0.004368929,0.9704492390155792,39,57818,28.6517,32347.275018453598,87.20436063630818,8022,0.0043480340300000005,0.93913937
-0.0142070195,0.00078427105,7.47,-0.0071541592,0.9136968702077866,22,58109,104.22678,32440.349602222443,85.55627724836205,8044,0.00449752857,0.4735673
-0.028725203,0.002711313,7.26,-0.0051886216,0.9909447496756911,47,58367,17.04386,32648.28441810608,85.34567124587093,8091,0.00436028905,0.95750684
-0.033345077,0.0022529825,5.48,-0.00562511,0.9919873783364892,46,58621,12.908535,32840.67052149773,88.39889041037927,8137,0.00432776611,1.1115026
-0.0337248,0.0048604687,5.48,-0.0058000423,0.9896063096821308,47,58877,12.028089,33038.15997862816,87.34866702032886,8184,0.0045593857300000006,1.12416
-0.030252762,0.0010017855,5.74,-0.0038229637,0.9851522725075483,42,59134,14.761932,33223.94579696655,87.62769747170401,8226,0.00425445167,1.0084255
-0.034121096,0.0017732048,5.89,-0.0049478216,0.9897218281403184,44,59389,10.254585,33420.459067344666,87.79234133804056,8270,0.00432173392,1.13737
-0.03439366,0.0025071534,5.75,-0.006120337,0.9941570684313774,48,59648,6.368768,33613.19115114212,89.87259399748903,8318,0.004337119929999999,1.1464553
-0.035959944,0.0014003478,5.47,-0.0060415827,0.9931829366832972,46,59904,7.5311747,33815.97648406029,87.56285982749692,8364,0.00447790455,1.1986649
-0.037025325,0.0012482025,5.66,-0.0046994947,0.993321355432272,43,60152,6.887926,33996.65269613266,87.76880084412622,8407,0.00433849368,1.2341776
-0.036468625,0.0009403876,5.57,-0.0060953833,0.9943130337633193,48,60415,7.163705,34186.535356760025,89.83748037276601,8455,0.00432622543,1.215621
-0.037277523,0.000854905,5.65,-0.0039057666,0.9934959090314806,44,60669,7.0266604,34386.40139055252,89.47019001471185,8499,0.00425748624,1.2425841
-0.03732761,0.0006874553,5.65,-0.005494438,0.9957913123071194,46,60928,4.992021,34577.45308089256,89.62840013915651,8545,0.004074932989999999,1.2442536
-0.038368013,0.001074081,5.73,-0.005192234,0.9947347757406533,44,61181,6.2630844,34775.519260168076,90.30047736754696,8589,0.004036526570000001,1.2789338
-0.03882819,0.0006347478,5.76,-0.00511395,0.9952001399360597,44,61440,5.434734,34960.76875901222,92.0621647354724,8633,0.00410049,1.294273
-0.039257728,0.0008098449,5.99,-0.0041241013,0.9937285766936839,41,61687,6.72377,35153.015046834946,90.56268406625719,8674,0.00423927791,1.3085909
-0.03879664,0.0004740916,5.98,-0.0040973034,0.9919502753764391,44,61950,7.9506903,35339.16318869591,89.04157337487328,8718,0.00430639961,1.2932214
-0.023614138,0.0003383361,5.99,-0.0038781203,0.9351319298148155,26,62103,85.34746,35450.65207839012,87.37433348709732,8744,0.00444172542,0.787138
-0.021707324,0.00047050632,8.17,-0.0050459905,0.9285285547375679,23,62460,88.10725,35544.315833091736,86.11069998571827,8767,0.00443683159,0.7235775
-0.038820364,0.0011850449,7.97,-0.005195128,0.9944858443923295,45,62717,9.294516,35749.51119875908,86.32222882971469,8812,0.0043876535500000004,1.2940121
-0.038766384,0.00067905994,5.65,-0.0036014495,0.9927693111822009,46,62974,8.852585,35929.7464556694,88.63299609243639,8858,0.004149324429999999,1.2922127
-0.041449063,0.00072347943,5.81,-0.003535062,0.9910015435889363,43,63232,8.97164,36119.22837686539,88.48671628586057,8901,0.00422856846,1.3816353
-0.035126746,0.00024009965,6.27,-0.0017636903,0.9849265636876225,37,63483,16.304365,36292.998890161514,88.46888628459608,8938,0.00444807614,1.1708915
-0.039258223,0.00047033053,6.02,-0.003225577,0.9922250513918698,47,63744,9.34704,36483.33211803436,89.66095632697058,8985,0.00454120178,1.3086075
-0.040133215,0.0004523393,5.58,-0.0030016284,0.9924943489022553,46,64000,8.454138,36671.9549677372,87.76951447563538,9031,0.00456010853,1.3377738
-0.03932836,0.00039076118,5.63,-0.002656186,0.9932997026480734,43,64253,7.749005,36858.9257979393,88.05542294039611,9074,0.0044846087,1.3109455
-0.039040796,0.00020607171,5.82,-0.003355123,0.9939435636624694,45,64511,6.704791,37043.73248672485,89.5526063763267,9119,0.00434921923,1.3013599
-0.040697448,0.00034930804,6.04,-0.0027921088,0.9941765340045094,40,64765,6.241311,37236.460369586945,89.76044135958468,9159,0.004105732219999999,1.3565816
-0.03940013,0.0005181835,6.2,-0.0035063755,0.9911092882975936,42,65024,9.103627,37414.270592451096,90.10555877177364,9201,0.00416102773,1.3133378
-0.03825006,0.00041116346,5.89,-0.002160605,0.994696703273803,47,65280,6.239525,37603.30954360962,87.83479110029333,9248,0.00412628171,1.2750019
-0.0396185,0.00037224276,5.63,-0.0024555326,0.993665907997638,44,65535,7.8415904,37800.707386016846,87.27278780760388,9292,0.004317736149999999,1.3206167
-0.04204263,0.00025980533,5.84,-0.002224423,0.9918481558561325,42,65787,7.326782,37984.734146595,85.7657298928095,9334,0.0043731824600000005,1.4014211
-0.03998154,0.00034463237,6.12,-0.0023396881,0.9932885053567588,43,66046,7.5621204,38174.747903585434,86.843755509374,9377,0.00437206849,1.3327181
-0.025383698,0.000103167506,5.96,-0.0021009715,0.9340852275490761,28,66203,82.57899,38303.99710273743,86.56357636893084,9405,0.00433234348,0.8461232
-0.025051061,0.00015176562,7.71,-0.002413839,0.9432669654488564,29,66558,71.90492,38421.48303771019,85.43573748808016,9434,0.0041866441,0.8350354
-0.03826086,9.883672e-05,7.38,-0.0015640594,0.9935552976094186,48,66812,8.237937,38622.986155986786,83.18348280438367,9482,0.00429873037,1.275362
-0.038072236,7.3334464e-05,5.6,-0.0011069179,0.9942798055708408,45,67069,7.3133736,38807.44961309433,87.04446960520121,9527,0.0044374344300000005,1.2690744
-0.03773979,0.00056568877,5.99,-0.0025595892,0.9795463178306818,37,67323,19.001776,38970.155507326126,89.65220776922123,9564,0.004166975439999999,1.257993
-0.02031957,6.977017e-05,6.2,-0.0014932863,0.9230815321207047,22,67454,105.799355,39061.05653309822,89.96987350558179,9586,0.00419466962,0.67731893
-0.025436731,5.9297945e-05,8.3,-0.0013037594,0.9440848529338837,31,67835,57.75511,39188.42097949982,86.1677361693376,9617,0.00414598186,0.84789103
-0.038724545,9.1219394e-05,7.82,-0.0010051653,0.9921510852873325,44,68092,10.582315,39374.62863302231,84.44704412762457,9661,0.004216719250000001,1.2908182
-0.033160124,3.2833945e-05,5.54,-0.0006736275,0.990571953356266,49,68352,13.03339,39558.31015062332,88.39442534021592,9710,0.00428429555,1.1053375
-0.036966845,1.918535e-05,5.86,-0.0005358923,0.9849141212180257,39,68608,16.016056,39733.51164960861,88.80588415552927,9749,0.00425566897,1.2322283
-0.038691327,6.0445796e-05,5.94,-0.0010094345,0.991262293420732,43,68860,12.683077,39918.44719696045,88.93211726589901,9792,0.004099607179999999,1.2897109
-0.039665297,2.2569773e-05,6.06,-0.0005492475,0.9905970301479101,45,69116,10.986619,40109.564110040665,88.20038354256498,9837,0.004155992129999999,1.3221766
-0.03853592,1.27051135e-05,5.67,-0.00057575665,0.9917123531922698,46,69373,10.714184,40298.20812082291,87.2650969499514,9883,0.0043223429200000005,1.2845306
-0.014601899,8.5377515e-06,5.55,-0.0005614422,0.9056335315108299,16,69462,138.9143,40365.584639787674,86.3579497179293,9899,0.00445178045,0.48672995
-0.023076883,4.2762817e-06,8.33,-0.0004314296,0.9341540038585663,24,69877,76.38046,40473.32166647911,84.23893976698874,9923,0.0043486961099999995,0.7692294
-0.03425752,1.4906952e-06,8.82,-0.00011374615,0.9856035923585296,40,70144,16.768808,40650.48872733116,85.85812169467947,9963,0.00430650567,1.1419175
-0.039461873,4.2080734e-07,6.07,-9.4735995e-05,0.989017503336072,45,70394,15.658392,40852.90643954277,88.08090531300368,10008,0.004311445640000001,1.3153956
