#{"t_start": 1533146192.8327382, "env_id": "HalideInterpolate-v2"}
r,l,t,best_exec,best_schedule
25.981181,15,28597.124682,0.222842304,n/a
23.231258,31,28638.992112,0.190844032,n/a
-1.32534,13,28667.784769,0.313956824,n/a
-13.0,28,28718.820672,0.319304082,n/a
16.421041,13,28748.825833,0.254098863,n/a
-4.0,12,28776.70256,0.319304082,n/a
-15.0,33,28837.66056,0.319304082,n/a
-6.0,21,28894.439546,0.319304082,n/a
5.907396,38,28963.260632,0.242966791,n/a
6.089688,27,29007.286538,0.255156888,n/a
22.893747,15,29055.929764,0.239530111,n/a
-5.0,15,29089.288562,0.318590234,n/a
-3.577873,16,29130.310954,0.316121763,n/a
-8.895316,23,29177.813633,0.318969822,n/a
-12.0,34,29259.237511,0.319304082,n/a
29.296456,15,29291.317213,0.21298714,n/a
28.28359,25,29334.674307,0.192405543,n/a
25.162835,14,29359.356675,0.219586722,n/a
-22.0,45,29451.311042,0.319304082,n/a
-1.392981,6,29464.06079,0.316682938,n/a
0.391656,12,29493.646375,0.311667426,n/a
-2.0,5,29499.828836,0.319304082,n/a
6.023886,26,29563.290546,0.268425545,n/a
10.106297,34,29633.605989,0.236813844,n/a
29.047257,20,29679.426128,0.213782842,n/a
32.279851,17,29717.803337,0.197738204,n/a
17.772408,16,29754.393287,0.242392625,n/a
31.847114,26,29806.631638,0.18887758,n/a
24.784061,21,29856.802564,0.22100932,n/a
-2.0,15,29903.822619,0.319304082,n/a
25.583448,26,29952.571275,0.199298598,n/a
31.957783,17,29990.945031,0.204489412,n/a
-3.675154,16,30022.793318,0.315073795,n/a
39.419842,27,30077.318525,0.16469755,n/a
22.968268,40,30158.179784,0.188490729,n/a
32.310437,28,30218.093924,0.184205128,n/a
0.24242,57,30335.969606,0.220530138,n/a
18.083897,57,30460.240049,0.170454078,n/a
-7.011961,38,30539.51326,0.284218824,n/a
12.507888,22,30585.619347,0.248176042,n/a
32.338872,29,30646.425408,0.184114335,n/a
-4.060384,50,30751.352154,0.249249992,n/a
27.341201,33,30805.09313,0.180913858,n/a
18.671192,36,30869.075551,0.200821767,n/a
17.070793,34,30963.577775,0.220093771,n/a
33.711678,21,31016.379514,0.195696114,n/a
37.111729,30,31080.224269,0.168874408,n/a
16.899074,24,31145.383705,0.243833172,n/a
20.550248,36,31212.67392,0.212176772,n/a
8.887463,45,31283.020665,0.208823762,n/a
1.787083,63,31370.200892,0.18316582,n/a
28.050324,35,31434.44216,0.183443789,n/a
31.049677,32,31490.310234,0.175458625,n/a
31.645692,37,31558.203565,0.167169442,n/a
30.540518,30,31606.083802,0.17708439,n/a
34.99082,19,31651.583188,0.194804801,n/a
-17.0,33,31708.841973,0.319304082,n/a
31.985186,27,31765.684073,0.185243669,n/a
32.164125,31,31816.825341,0.165252998,n/a
34.625365,17,31852.23462,0.185315885,n/a
31.305366,13,31876.983708,0.201664332,n/a
29.660591,31,31943.465147,0.186280113,n/a
25.022665,39,32011.924117,0.178856823,n/a
21.575589,21,32048.745205,0.221674977,n/a
4.836021,21,32091.528293,0.178951667,n/a
28.754455,18,32140.337278,0.217910811,n/a
0.360882,5,32156.98576,0.317977377,n/a
13.235966,36,32211.450304,0.212672087,n/a
38.051931,12,32231.744071,0.181837509,n/a
33.384892,25,32274.574185,0.177581311,n/a
42.77506,13,32297.923815,0.169949405,n/a
43.385938,25,32357.436096,0.158419726,n/a
31.846615,15,32395.387299,0.208037419,n/a
24.199655,30,32474.047175,0.203717106,n/a
57.105252,26,32528.282362,0.09991494,"interpolated[4].tile(x, y, xi, yi, 128, 256); downsampled[6].tile(x, y, xi, yi, 8, 256); interpolated[1].vectorize(x, 16); downsampled[1].unroll(x, 2); downsampled[8].tile(x, y, xi, yi, 128, 256); interpolated[1].tile(x, y, xi, yi, 8, 256); interpolated[2].tile(x, y, xi, yi, 512, 256); downsampled[7].tile(x, y, xi, yi, 512, 32); interpolated[1].unroll(xi, 3); normalize.vectorize(x, 8); normalize.parallel(y); downsampled[3].tile(x, y, xi, yi, 32, 32); downsampled[1].tile(x, y, xi, yi, 8, 64); interpolated[5].parallel(c); normalize.unroll(x, 4); downsampled[1].parallel(c); "
27.93608,35,32613.989134,0.179014384,n/a
19.096643,39,32687.949172,0.200852986,n/a
34.77095,26,32733.8527,0.176348612,n/a
23.998889,44,32816.414681,0.180410023,n/a
40.517477,9,32837.338108,0.186737084,n/a
32.64623,28,32891.081399,0.176746848,n/a
44.130737,13,32916.124468,0.168813715,n/a
43.982839,22,32971.326749,0.152986773,n/a
