EpThisIter,EpLenMean,loss_ent,loss_pol_entpen,loss_vf_loss,EpRewMean,loss_pol_surr,EpExecMean,TimeElapsed,ev_tdlam_before,EpisodesSoFar,loss_kl,TimestepsSoFar
22,14.4,5.115466,-0.15346399,50.599308,59.262462470053855,-0.04266791,0.10959683496000001,87332.69590711594,0.7738317251205444,1925,0.086180426,45818
17,14.71,5.042983,-0.15128946,51.453648,57.64104985929995,-0.059775487,0.11417086841,87834.51844716072,0.7762108594179153,1942,0.058315523,46079
14,15.5,5.364337,-0.1609301,23.032465,57.73651228135567,-0.07732185,0.11395716735999999,88313.96265935898,0.8634210824966431,1956,0.064257294,46334
10,15.39,5.445046,-0.16335137,13.116077,58.92850860672681,-0.075584196,0.11293351550999998,88807.20247650146,0.9148268103599548,1966,0.07222892,46569
13,16.69,5.278334,-0.15835002,8.959486,59.794011264284435,-0.09078559,0.10869607301999999,89273.5120434761,0.9555165730416775,1979,0.09424196,46837
15,16.97,5.1502066,-0.15450619,18.961401,59.71105615342555,-0.07140596,0.10940822921,89784.08503174782,0.8954260647296906,1994,0.14976288,47084
12,17.15,3.4938922,-0.10481676,25.29321,60.32646613324535,-0.05038925,0.10934273271999999,90118.2430729866,0.6821134388446808,2006,0.05582298,47312
4,19.59,5.395034,-0.16185099,65.60646,58.34176861490923,-0.041715488,0.10847422561999999,90256.51901292801,0.208482027053833,2010,1.0913227,47602
19,19.95,5.3191805,-0.1595754,69.25977,59.53297705808847,-0.06392653,0.10422661287000003,90782.98508787155,0.5509153008460999,2029,0.15584794,47869
18,19.76,5.046672,-0.15140015,22.078953,58.903173765000595,-0.07181083,0.10656851123,91346.60317587852,0.8824990540742874,2047,0.09915775,48126
15,18.96,5.3485327,-0.16045597,18.42411,58.53589888562715,-0.065423824,0.10913134758999998,91886.47949790955,0.908059261739254,2062,0.04569997,48354
17,17.88,4.907611,-0.14722833,18.207367,58.59033556501793,-0.07743345,0.11092610586,92403.80920433998,0.9273176714777946,2079,0.091172196,48625
16,17.79,4.912571,-0.14737712,35.564518,58.88761143917979,-0.041181695,0.11009735104999999,92926.17843484879,0.876447819173336,2095,0.0329798,48890
11,18.0,3.920478,-0.117614344,32.929737,58.70401338389404,-0.10960909,0.10987776870000002,93264.34332060814,0.65598464012146,2106,0.40089887,49112
19,16.02,4.989711,-0.14969131,26.64506,61.91603751930738,-0.052650116,0.10601617082000002,93806.8201944828,0.8379071205854416,2125,0.0682526,49402
16,16.11,5.1075077,-0.15322524,10.847748,64.29413987485447,-0.0675878,0.09835822283000002,94324.19405341148,0.9543882869184017,2141,0.0645656,49660
16,16.19,5.0094466,-0.1502834,16.80476,64.87197477588151,-0.067034096,0.09613421935000002,94859.05993437767,0.9303110241889954,2157,0.16452459,49911
12,17.16,4.7164855,-0.14149456,24.349373,63.73562304637246,-0.019113194,0.09801509821999999,95363.35207986832,0.8344807475805283,2169,0.20301577,50172
7,18.45,4.5238605,-0.1357158,21.745125,62.50100168497063,-0.07651761,0.09786870037999998,95627.14095592499,0.7823527306318283,2176,0.30285496,50423
20,17.51,4.677613,-0.14032838,30.24953,63.826272772422634,-0.047425717,0.0948299411,96098.93202018738,0.7429537773132324,2196,0.05213873,50656
18,16.75,5.026527,-0.1507958,27.960281,64.15264606075408,-0.0586227,0.09599486852000001,96640.82762932777,0.9166214838624,2214,0.069649585,50943
15,17.05,4.545495,-0.13636485,27.347198,64.44709287368272,-0.04139736,0.09375522123000002,97096.4645485878,0.8951038345694542,2229,0.06160108,51190
19,16.94,4.7727795,-0.14318338,33.549103,63.55846583470862,-0.053499993,0.09638700984000001,97599.37222385406,0.8930920287966728,2248,0.10886352,51452
19,15.81,4.670615,-0.14011844,26.126993,64.2871350794695,-0.07158369,0.09604615782999999,98111.88409209251,0.9260261431336403,2267,0.0628218,51712
16,14.59,4.3921824,-0.13176546,13.422585,65.60758329184154,-0.08466224,0.09525754915000002,98534.87452960014,0.9386110380291939,2283,0.1864437,51962
18,14.79,4.5632973,-0.13689892,30.926863,65.57124808576673,-0.056771923,0.09580317092,99059.14465689659,0.8913527578115463,2301,0.037693456,52215
23,13.9,4.516777,-0.13550332,43.377815,64.72188837955414,-0.049295537,0.10015947773,99583.61251544952,0.884524330496788,2324,0.08824583,52480
14,14.06,5.073344,-0.15220031,17.568867,64.64749087078694,-0.063543156,0.10099930659999998,100128.15837049484,0.9432363398373127,2338,0.059295136,52723
15,14.55,5.0954666,-0.15286398,5.918563,65.92215047241395,-0.079932064,0.09623590545999999,100633.0485727787,0.9738904442638159,2353,0.089670286,52967
15,15.08,4.4524455,-0.13357335,24.119745,66.24506741257382,-0.03979396,0.09428646202999999,101101.4662861824,0.8849213123321533,2368,0.07289643,53237
14,15.45,4.8648024,-0.14594407,27.72174,66.81709868312927,-0.035078023,0.09224767764000001,101552.31498289108,0.8595273792743683,2382,0.2007736,53496
17,15.65,5.100071,-0.15300214,7.2644243,67.33877982543298,-0.019836396,0.09002154607,102048.46453309059,0.9658344238996506,2399,0.24530134,53748
17,16.08,5.2268186,-0.15680456,9.0962105,67.16018709532187,-0.0662112,0.09011852487,102596.79749703407,0.9474492222070694,2416,0.21988222,54002
19,16.04,5.0965137,-0.1528954,28.020903,65.45114631782252,-0.06483556,0.09419428334999999,103118.07205986977,0.7317529320716858,2435,0.056092676,54268
17,15.67,4.987628,-0.14962885,11.987847,63.73840275465066,-0.054643646,0.10031268709,103643.53964090347,0.9525779448449612,2452,0.07846047,54517
20,14.74,4.81936,-0.14458078,24.136,62.41229336360315,-0.055337977,0.10592553982000003,104204.83720445633,0.9207561388611794,2472,0.043033697,54776
17,14.37,5.1898518,-0.15569554,32.265816,61.255728688491985,-0.06732174,0.10938241866000002,104706.09367203712,0.90922412276268,2489,0.12352981,55031
12,15.01,5.3030176,-0.15909052,11.892072,60.60759652668643,-0.06657909,0.11089844803,105214.63311648369,0.9587632417678833,2501,0.08295553,55284
14,15.52,5.1358514,-0.15407553,11.570558,61.093839339141304,-0.05838092,0.10883044835000001,105717.26258945465,0.9497838169336319,2515,0.065266155,55536
18,15.7,4.7376165,-0.14212851,10.333748,64.32875950787249,-0.064022034,0.09942150887999998,106223.36966729164,0.9770628456026316,2533,0.060826752,55804
9,16.08,3.6198568,-0.1085957,44.909092,64.97736823596262,-0.103170946,0.09662166328999999,106532.4372780323,0.6514365673065186,2542,0.20891298,55977
16,17.06,5.0885143,-0.15265542,20.790804,65.67656415573165,-0.060700893,0.09155821983,107018.63150453568,0.8694577813148499,2558,0.056925472,56317
13,17.99,5.2113657,-0.15634097,7.545833,66.37985463298901,-0.05634149,0.08857616321,107533.49095916748,0.9661880098283291,2571,0.08251847,56562
13,18.57,5.347628,-0.16042885,13.151729,67.44304150574561,-0.06926171,0.08523516712999997,108027.21509003639,0.9504583738744259,2584,0.12986332,56824
16,18.22,5.0761905,-0.15228572,16.299995,67.24389859469446,-0.06211532,0.08677067663999999,108566.67954969406,0.9489606581628323,2600,0.15564303,57085
6,19.36,2.7652068,-0.082956195,30.62769,66.54904044314723,-0.0639359,0.08549991729,108775.45197868347,0.5943785607814789,2606,0.11561432,57299
4,21.28,1.9149294,-0.05744788,68.10425,64.68072564315041,-0.044436876,0.08487085333000001,108898.97129869461,0.45381951332092285,2610,0.02685293,57593
16,21.25,4.2774606,-0.12832382,63.429497,64.62204657721853,-0.04945545,0.08509216286999999,109352.44238328934,0.6736992001533508,2626,0.05402628,57808
19,19.93,4.6152143,-0.13845642,12.642412,65.0780741631734,-0.059734836,0.08648867284,109869.55811524391,0.9529686383903027,2645,0.06623562,58102
19,19.43,4.5693016,-0.13707903,20.4132,64.65683190326394,-0.040289797,0.08772775991,110327.32952165604,0.9433826208114624,2664,0.059853908,58364
18,18.11,4.6961684,-0.14088506,13.67395,64.84566081970728,-0.06424839,0.08881786502000003,110843.04849648476,0.9655048921704292,2682,0.043754548,58611
20,17.58,4.6803703,-0.14041111,9.226599,65.98185187259837,-0.049375508,0.08518976679,111381.48416852951,0.9748698826879263,2702,0.04919927,58878
21,13.57,4.5900927,-0.1377028,10.111932,69.74730377070469,-0.037922673,0.08425165099,111895.12304759026,0.9720932878553867,2723,0.05546277,59129
15,13.77,3.8632908,-0.11589872,33.13882,70.53922393838987,-0.059014868,0.08124644553999999,112260.73500442505,0.8352202475070953,2738,0.06091933,59384
22,13.21,4.5773816,-0.13732144,10.237586,70.8367006665452,-0.053730264,0.08120001364999999,112786.52222681046,0.9609705321490765,2760,0.07105112,59641
21,12.99,4.4403977,-0.13321194,6.4454746,71.63237919532767,-0.06191256,0.07892294195999999,113304.98538088799,0.9854781590402126,2781,0.04059004,59898
20,12.9,4.409723,-0.13229169,11.943052,71.38515579778901,-0.06145389,0.08010234193999999,113830.1782784462,0.9725015219300985,2801,0.050675046,60151
12,14.09,2.9042907,-0.08712872,56.95905,70.17518766960205,-0.04906276,0.07967487627,114060.10563850403,0.7348670363426208,2813,0.17673463,60416
24,13.65,4.2223816,-0.12667145,49.917286,69.6466194484792,-0.04581464,0.08188118686000001,114569.7021958828,0.883818008005619,2837,0.12432031,60669
20,13.3,4.560548,-0.13681643,37.301044,69.19115870482358,-0.04751876,0.08478202364,115048.35033726692,0.8919864371418953,2857,0.047023732,60926
21,13.08,4.45047,-0.1335141,17.541916,68.16021720874838,-0.055382587,0.08791372915000001,115564.25044298172,0.9497769251465797,2878,0.04323774,61180
25,12.6,4.404619,-0.13213858,9.323262,68.03022448751533,-0.06544253,0.08875451207,116097.34039449692,0.9718792699277401,2903,0.063070625,61435
17,12.08,4.95059,-0.1485177,7.7921333,69.53976922938304,-0.05794683,0.08787672726000002,116645.74029231071,0.9770007096230984,2920,0.042189132,61692
14,12.83,4.895071,-0.14685214,10.53586,69.94411881981516,-0.07390604,0.08587743878999998,117123.31513023376,0.9657193645834923,2934,0.05320005,61928
20,13.09,4.475604,-0.13426812,7.6005254,71.35019397722577,-0.05041253,0.08159159211999999,117621.32484841347,0.9859218616038561,2954,0.034457438,62197
17,13.64,4.731662,-0.14194985,4.485717,71.84609618965034,-0.049520407,0.07900903394999999,118110.49627423286,0.9889729144051671,2971,0.05032096,62456
13,14.64,3.5292478,-0.10587743,53.79666,71.65348299693832,-0.064811125,0.07730260534000001,118474.39621591568,0.7770464420318604,2984,0.116426446,62713
19,15.37,4.563196,-0.13689588,9.037047,72.17452210466888,-0.048561156,0.07551590743999999,119024.31187605858,0.9617087841033936,3003,0.04414453,62972
17,15.3,4.5036407,-0.13510922,11.088608,71.66291801731492,-0.04558613,0.07707260124000001,119550.98203516006,0.9700860138982534,3020,0.04131452,63222
17,14.98,4.581486,-0.13744459,13.036135,71.23080993289652,-0.05092702,0.07845059701,120084.96364235878,0.9640275053679943,3037,0.056525618,63480
21,14.62,3.9916465,-0.1197494,22.240337,70.43821387344494,-0.025536869,0.08117163508000001,120600.65298056602,0.9443196728825569,3058,0.069614395,63731
5,16.64,1.7546973,-0.05264092,45.435097,68.63072679916445,-0.1033773,0.08091032044,120731.72248387337,0.1753132939338684,3063,0.24312258,63989
22,15.17,4.5710416,-0.13713124,36.824608,69.32055728752006,-0.058715586,0.08236124517,121285.9857711792,0.6774598658084869,3085,0.09972953,64253
16,15.6,4.6235757,-0.13870727,11.299204,69.35163042456814,-0.05122917,0.08137899592,121768.35558843613,0.9348542094230652,3101,0.041555073,64506
18,15.58,4.619709,-0.13859129,21.840405,68.8000500000498,-0.029306144,0.08290704078,122315.73617720604,0.93450728058815,3119,0.046224453,64765
19,15.24,4.740738,-0.14222214,9.085677,69.2781084120309,-0.05572106,0.08254316767999999,122848.72407317162,0.9763244371861219,3138,0.12638974,65017
16,16.0,4.821004,-0.1446301,6.670451,69.77063636524383,-0.047054484,0.08012733809,123336.08227968216,0.975397365167737,3154,0.04988131,65278
18,14.52,4.483326,-0.13449977,10.63555,71.42724849117337,-0.05584103,0.07989975469,123822.67604589462,0.970713809132576,3172,0.0976455,65535
17,14.8,4.700356,-0.14101067,15.415497,71.43187656360749,-0.047755796,0.07896720387,124335.43036413193,0.9540111236274242,3189,0.048260786,65787
15,14.94,4.8981957,-0.14694586,4.9836097,71.77862863588446,-0.05580337,0.07835846864,124841.4481651783,0.9829446170479059,3204,0.056888767,66039
8,16.24,4.8896804,-0.1466904,27.699047,71.58008107218623,-0.10652549,0.07557800475000001,125156.05195689201,0.6542042195796967,3212,0.45808607,66294
17,16.69,5.048147,-0.1514444,9.057752,72.13474894536425,-0.04031781,0.07323610008,125694.2180891037,0.9383688122034073,3229,0.055705912,66551
15,16.93,5.107809,-0.15323426,6.4799304,71.54438419168098,-0.039543673,0.07526164117,126232.3004348278,0.9732214547693729,3244,0.040103026,66804
12,17.53,5.0049047,-0.15014714,8.972794,71.4377946908928,-0.04712186,0.07471565763,126667.13212776184,0.9378439262509346,3256,0.04842532,67060
14,17.98,5.2035503,-0.1561065,8.269862,71.44694346532032,-0.049507186,0.07507603444,127202.5337255001,0.9748089741915464,3270,0.0403905,67302
16,18.39,4.912791,-0.14738372,46.261562,71.0435422067044,-0.032843664,0.07601431787999999,127721.47210288048,0.8852387443184853,3286,0.034636915,67581
15,18.58,5.060971,-0.15182912,7.5083404,70.85117192219296,-0.05088053,0.07638170397000002,128222.5633289814,0.9810882620513439,3301,0.047433265,67833
17,17.13,5.136408,-0.15409222,41.576588,70.99968490023875,-0.043271195,0.07951862801,128752.62266874313,0.8802665919065475,3318,0.07025404,68096
13,17.55,5.3857565,-0.1615727,16.211731,70.41639349590275,-0.043371245,0.08092742865,129246.42743635178,0.939033854752779,3331,0.039795335,68341
15,17.65,5.2754354,-0.15826306,16.350855,70.78814905159904,-0.042400546,0.07944045465999999,129753.22250461578,0.9620763063430786,3346,0.027523192,68605
13,17.32,5.5510216,-0.16653064,5.240631,71.02574524756623,-0.067100234,0.07970746351,130245.71310782433,0.9851483693346381,3359,0.05840338,68848
15,17.31,5.0613136,-0.15183939,10.7549095,70.92324189936288,-0.052376017,0.0791977765,130748.54907989502,0.9667917862534523,3374,0.022715043,69118
15,17.39,5.209392,-0.15628177,3.9272206,70.44042177337401,-0.070890866,0.08104513991000001,131280.34047198296,0.9879198493435979,3389,0.039213415,69371
17,17.17,4.82738,-0.14482139,4.412278,70.35214333526748,-0.06477622,0.08143169673999999,131801.6668691635,0.9891833970323205,3406,0.04162217,69628
16,17.15,4.5429373,-0.1362881,37.77215,70.4583685167545,-0.048058245,0.08054623014000001,132285.4287765026,0.8451855778694153,3422,0.09533019,69879
16,16.55,4.643722,-0.13931166,4.687635,71.14938622638718,-0.05457076,0.07930699157,132789.29382252693,0.9873150559142232,3438,0.03453607,70135
19,15.92,4.6627536,-0.1398826,15.885885,70.90735886163836,-0.029088762,0.08040347737000002,133343.76824116707,0.9608118012547493,3457,0.035392128,70397
13,16.01,3.191523,-0.09574568,38.725384,70.4522471398283,-0.04205034,0.08035601671999998,133699.7220366001,0.7757100909948349,3470,0.029465407,70652
15,16.0,3.976479,-0.11929436,74.57536,70.1285334151162,-0.019710213,0.0802699876,134138.67330861092,0.7280994355678558,3485,0.019284012,70912
19,15.54,4.7325683,-0.14197704,15.897558,71.0524994907519,-0.04587751,0.07783225162999999,134650.24710416794,0.9046991765499115,3504,0.049572382,71165
4,17.6,5.8493843,-0.17548153,61.822395,69.09076414375436,-0.02309598,0.0775720635,134749.6421661377,0.22885286808013916,3508,3.5809426,71422
19,17.14,4.9812975,-0.14943892,20.143574,69.20668742800476,-0.07116832,0.07774894839,135253.2522983551,0.6697739362716675,3527,0.12398279,71680
16,17.04,5.325924,-0.1597777,12.99711,68.93722847376566,-0.03482877,0.07838868051999999,135754.04788780212,0.928721621632576,3543,0.03334505,71923
15,17.72,5.2776814,-0.15833044,12.110683,68.2656915172165,-0.016658302,0.07858816536999999,136259.65604019165,0.9325968623161316,3558,0.06242641,72189
16,17.43,5.227702,-0.15683106,11.601756,67.86590279437769,-0.05482565,0.08220305032000001,136831.83634471893,0.9641832858324051,3574,0.031972103,72440
15,16.99,4.15222,-0.12456659,27.9575,68.18585046726713,-0.04147956,0.08241628829000001,137261.2380115986,0.8622285574674606,3589,0.021558272,72657
7,18.84,2.029385,-0.06088155,106.96695,66.15313061653875,-0.03312961,0.08269286884999999,137503.44934940338,0.3880165219306946,3596,0.025215289,72951
24,16.47,4.899228,-0.14697683,39.948,67.26655792380382,-0.04206287,0.08558246474,138065.43310189247,0.7944630086421967,3620,0.044019546,73216
14,17.03,5.3992014,-0.16197604,10.841867,67.32127413905094,-0.038002446,0.08502359131999998,138562.25253367424,0.9448748528957367,3634,0.028518528,73464
18,16.23,4.8309045,-0.14492713,9.378551,67.33337644026737,-0.038028028,0.08695620162,139147.5045247078,0.972451975569129,3652,0.029420312,73716
19,15.8,5.01568,-0.15047039,9.283123,68.73737299894587,-0.0407644,0.08314464504000002,139691.13196897507,0.9785416591912508,3671,0.041709587,73969
12,16.18,3.33024,-0.0999072,23.265682,68.58498881326547,-0.045038197,0.08248223331,140033.89153146744,0.7547657638788223,3683,0.020731017,74188
0,16.18,0.31697816,-0.009509344,29.743006,68.58498881326547,-0.0017660707,0.08248223331,140037.0806865692,0.0809980034828186,3683,0.0015747945,74188
0,16.18,0.80937284,-0.024281185,8.23385,68.58498881326547,0.0013429187,0.08248223331,140037.97279405594,-0.2268441915512085,3683,0.034127235,74188
16,20.12,5.1544194,-0.15463258,109.171814,64.68427475249126,-0.046060942,0.08286093649999998,140561.8980562687,0.579333633184433,3699,0.06324004,75000
13,21.17,5.5336165,-0.1660085,51.352673,64.2667038587374,-0.06190992,0.08279333151000001,141093.9200656414,0.7921232581138611,3712,0.04737408,75254
11,22.16,5.1303053,-0.15390916,56.642307,64.93788700671857,-0.01517288,0.07993014757000001,141555.69435429573,0.5580005645751953,3723,0.013669965,75500
14,22.57,5.467186,-0.16401558,52.553535,65.38974890299085,-0.03561661,0.07830657866,142102.84471392632,0.8102595210075378,3737,0.021355664,75762
12,23.6,5.7386174,-0.17215851,18.241083,65.09577350458049,-0.033723928,0.07774021401,142637.1539413929,0.8469739258289337,3749,0.032468967,76030
11,24.65,5.682083,-0.17046249,11.647186,64.60838878326648,-0.04520139,0.07727198056,143148.23994660378,0.9040098115801811,3760,0.026963476,76282
9,25.86,5.7916975,-0.17375094,7.4501433,64.076282720432,-0.04724738,0.077262501,143645.41395926476,0.9389601685106754,3769,0.029616632,76528
12,26.14,5.5086594,-0.16525978,3.2841582,64.04904983713925,-0.07723409,0.07751710253,144173.27466344833,0.9811928737908602,3781,0.057587676,76787
8,21.83,5.3106318,-0.15931895,23.560938,68.92354341909102,-0.051915303,0.07695938985,144547.74632048607,0.5827113389968872,3789,0.60548836,77035
13,22.44,5.196103,-0.15588309,14.930849,68.42025818229283,-0.056072537,0.07740755232,145088.16100358963,0.9323777109384537,3802,0.049843576,77298
14,22.33,5.288558,-0.15865675,8.262344,68.27612758605447,-0.055562764,0.07790971673999998,145595.20977687836,0.9636263400316238,3816,0.044585507,77559
15,21.37,5.306484,-0.15919453,23.761772,68.03559592658137,-0.03295897,0.08037827648000001,146144.23427033424,0.9329061731696129,3831,0.037928455,77820
11,21.59,5.3899627,-0.16169888,11.7633915,67.7911793714557,-0.06316382,0.0805474677,146567.30116558075,0.9258523136377335,3842,0.24058503,78039
10,22.18,5.583974,-0.16751923,3.9165063,67.28223644538312,-0.065325566,0.08094622722,147097.62024092674,0.9747472852468491,3852,0.052964874,78317
11,22.11,4.2865787,-0.12859735,36.68108,66.90274406394842,-0.07982251,0.08173466474000002,147515.3410203457,0.6620623469352722,3863,0.15007685,78583
12,21.86,5.361521,-0.16084561,15.33485,67.18814763689743,-0.04334677,0.08163732904000001,148056.03517913818,0.9403204917907715,3875,0.045893542,78847
8,22.13,4.0973654,-0.12292096,56.419502,66.71552879765564,-0.04786364,0.08193348818,148437.38854265213,0.7667026221752167,3883,0.13368534,79037
14,21.37,5.1637115,-0.15491134,18.639866,66.90739735384903,-0.031950872,0.08326276543000001,149004.78383922577,0.9261865094304085,3897,0.021427296,79347
15,21.04,5.2078047,-0.15623415,18.18791,67.43947647434085,-0.055251736,0.08195661119,149535.01542758942,0.9501381181180477,3912,0.045862436,79607
14,21.37,5.239003,-0.1571701,7.119923,67.44291636509676,-0.044732902,0.08170899309000001,150100.94126605988,0.9780201241374016,3926,0.036290765,79865
18,19.99,4.7511177,-0.14253354,8.722818,69.27306715208232,-0.042697027,0.07839899398,150608.66188097,0.9800202120095491,3944,0.12265985,80123
19,17.98,4.9409223,-0.14822766,10.527459,70.87598249714829,-0.036340393,0.07733099017999999,151213.4932718277,0.972175657749176,3963,0.028303552,80381
11,17.66,4.1834335,-0.125503,29.42642,71.03188911747142,-0.034237526,0.07695667861000001,151639.0716137886,0.8456086963415146,3974,0.015629157,80589
15,17.01,4.0106664,-0.12031998,55.136627,71.97514992213597,-0.016256977,0.07520944738999999,152100.80452752113,0.8584116995334625,3989,0.010688011,80889
17,16.4,5.16323,-0.1548969,4.8970838,72.38557045280744,-0.035525955,0.07494204816000001,152659.09755063057,0.9588424116373062,4006,0.028293641,81149
19,15.57,4.9031963,-0.14709589,6.160515,72.26190911076421,-0.042531475,0.07549140363,153256.9469356537,0.9850680911913514,4025,0.026212491,81406
20,15.22,4.72918,-0.1418754,3.1304111,72.5675177945893,-0.049546663,0.07539244967999999,153868.2953658104,0.9911029124632478,4045,0.036825657,81663
19,15.26,4.7364273,-0.14209281,10.684849,72.43394150175631,-0.031098576,0.07554968961,154446.3330602646,0.9747683834284544,4064,0.025698159,81918
17,13.96,4.991044,-0.14973131,4.9133124,73.75298705608155,-0.05264213,0.0749923338,154996.84338641167,0.9887608429417014,4081,0.044219114,82176
17,13.92,4.7758565,-0.1432757,5.508296,73.18246878096598,-0.059065893,0.07664473039999999,155578.85139632225,0.9845106890425086,4098,0.034502838,82428
15,14.25,3.876029,-0.11628087,21.476345,73.04246167156735,-0.04353624,0.07657983038,156031.0264494419,0.8703523278236389,4113,0.026769452,82687
18,14.62,4.7164545,-0.14149365,23.504404,72.94060078167118,-0.026407458,0.07635109529,156574.85295653343,0.9323311001062393,4131,0.023269635,82941
18,14.74,4.8566475,-0.14569943,10.707575,72.69497556852406,-0.035138182,0.07598538262999999,157117.16319298744,0.9619096592068672,4149,0.027338045,83197
10,14.84,5.554489,-0.16663466,14.223125,72.31647593161681,-0.08892742,0.07710974353,157567.82928156853,0.7689101696014404,4159,0.07296181,83334
0,14.84,6.814516,-0.2044355,15.919846,72.31647593161681,-0.079032525,0.07710974353,157837.06749653816,0.4637361168861389,4159,0.09053623,83334
10,19.52,5.795019,-0.17385057,13.975304,67.70705581433815,-0.056259915,0.07676460678000001,158312.9974064827,0.9853146532550454,4169,0.03395612,83962
26,18.47,4.0898933,-0.1226968,4.5143,67.93504339039424,-0.036920547,0.07655502007000001,158889.15060949326,0.97586240619421,4195,0.022303525,84219
24,17.35,4.1084685,-0.12325405,11.206866,68.52506815650419,-0.034337334,0.07674900981,159430.59134864807,0.9774819985032082,4219,0.013558836,84480
24,16.35,3.969347,-0.11908041,3.9847555,68.61630213621885,-0.041339986,0.0781966792,159992.67710638046,0.9895945582538843,4243,0.021077618,84728
26,10.3,4.2506742,-0.12752025,9.172646,73.89076023926309,-0.01800792,0.07772495926,160548.9733493328,0.9814826380461454,4269,0.0122727705,84992
24,10.45,4.370113,-0.13110337,10.514036,74.03806872609917,-0.019234803,0.07700282408999999,161082.18408584595,0.976901350542903,4293,0.01534689,85247
12,10.62,4.913327,-0.14739981,42.943363,74.12190473656393,-0.07192054,0.07671642036000001,161381.07010865211,0.5981115400791168,4305,0.8426711,85382
10,11.68,1.872677,-0.056180306,60.618073,73.0649756101145,-0.03220544,0.07680071461999999,161634.69797945023,0.3962772488594055,4315,0.03382713,85613
10,14.7,2.754982,-0.082649454,98.37034,69.5910260108106,-0.05040329,0.07838040434,161871.00727796555,0.5229287147521973,4325,0.16810584,86011
28,14.39,4.0250616,-0.12075185,54.26088,67.45815058343038,-0.046677668,0.08476422452,162447.42656469345,0.8192249685525894,4353,0.13209385,86270
21,14.76,4.6559205,-0.13967761,29.294546,67.50142081315452,-0.036119454,0.08436948722000003,162990.18920612335,0.9390230588614941,4374,0.058311015,86526
20,15.17,4.6169243,-0.13850772,17.917294,66.06405428590793,-0.03227962,0.08820478712,163521.73171901703,0.9211786240339279,4394,0.033491984,86781
20,14.32,4.7622337,-0.14286701,8.544898,66.94629293683757,-0.029608801,0.08843983235,164076.43826937675,0.9702241569757462,4414,0.023672067,87036
17,12.2,4.931095,-0.14793286,10.954023,70.85765323482458,-0.031976227,0.08490317587999999,164632.10922646523,0.9729716368019581,4431,0.02570533,87287
19,13.03,4.8502593,-0.14550778,6.5447807,71.22463351909168,-0.027494892,0.08365417068000001,165207.49618816376,0.9836983196437359,4450,0.014781652,87545
18,13.53,5.078306,-0.15234919,14.475653,70.81258970319082,-0.026167676,0.08363242839,165789.77866840363,0.9313236400485039,4468,0.03426675,87807
3,13.85,2.0268133,-0.0608044,20.998983,70.59002479736542,-0.04490848,0.08381048386999998,165919.5591058731,0.305422306060791,4471,0.46771747,87878
14,16.44,4.762235,-0.14286704,39.271828,69.44884400387966,-0.018215217,0.08085941581999999,166431.70499157906,0.904107503592968,4485,0.05225449,88306
10,17.83,4.8819113,-0.14645733,62.05806,68.17432364030974,-0.03567128,0.08107224108000001,166727.55211758614,0.7606945186853409,4495,0.47602576,88574
16,18.27,4.980099,-0.14940298,26.782234,67.40545082295566,-0.03313174,0.08300161772999999,167247.1489059925,0.9163719788193703,4511,0.014125777,88832
14,18.77,4.9143395,-0.14743018,24.634169,67.16503882352498,-0.043545466,0.08213877196000001,167761.09405446053,0.9314357712864876,4525,0.046290405,89077
16,19.14,5.024359,-0.15073077,23.130915,66.94713905348695,-0.047378644,0.08195840686,168282.8554019928,0.9402197599411011,4541,0.034399413,89338
14,19.78,5.0364413,-0.15109323,24.208035,66.65034298170984,-0.041638866,0.08180959396000001,168802.10692167282,0.9319649413228035,4555,0.024819132,89595
16,19.78,5.191015,-0.15573044,30.07287,67.01099737422086,-0.039408676,0.08131319563,169316.28321146965,0.8408421725034714,4571,0.042230286,89856
15,17.83,5.238356,-0.15715069,23.847158,68.69755249110784,-0.034219533,0.08153397861,169816.7945008278,0.9259845986962318,4586,0.018117536,90109
12,17.46,5.418563,-0.16255687,14.436787,69.48928977068323,-0.05217561,0.08106573051000002,170333.41809797287,0.9393525868654251,4598,0.030082993,90364
16,17.25,5.1695385,-0.15508614,8.230148,70.57542443193694,-0.041647855,0.07865396292,170874.72138690948,0.9768983032554388,4614,0.021635227,90620
18,16.65,5.0802073,-0.15240622,10.341193,71.35149418465625,-0.038542278,0.07721294240000001,171420.55627179146,0.9768547005951405,4632,0.021109678,90856
15,16.31,4.66486,-0.13994579,10.734069,71.76630483571458,-0.051460512,0.07670577525,171915.19668531418,0.9510874822735786,4647,0.029821485,91101
13,17.05,5.1981735,-0.1559452,8.921503,71.49276716305806,-0.04564724,0.07566346181,172418.42992925644,0.9724824149161577,4660,0.03451225,91384
15,16.96,5.0754757,-0.15226425,13.397705,71.63287422144512,-0.0361877,0.07586185785999999,172942.37624263763,0.9585321061313152,4675,0.016257938,91642
21,15.74,4.382063,-0.1314619,7.049638,72.24546376572788,-0.02905583,0.07610201690000001,173449.51206755638,0.984991162084043,4696,0.04299935,91898
19,15.23,4.7513366,-0.1425401,36.134476,72.59242984040525,-0.006689053,0.07627810142000001,174004.82982325554,0.9117925986647606,4715,0.05801095,92152
16,15.64,4.7506657,-0.14251998,7.1285295,72.23633958804199,-0.02898575,0.07558706800000001,174500.93827533722,0.9751957468688488,4731,0.01590704,92404
