loss_pol_entpen,EpThisIter,EpLenMean,TimeElapsed,ev_tdlam_before,loss_vf_loss,TimestepsSoFar,loss_ent,EpExecMean,loss_kl,EpisodesSoFar,loss_pol_surr,EpRewMean
-0.09615241,20,18.17,155414.62820625305,0.9069372043013573,49.747963,46304,3.2050805,0.0480610509,0.035222847,2205,-0.03321611,72.65788687777903
-0.103364095,22,11.46,156347.4081914425,0.9189476817846298,60.6523,46589,3.4454699,0.051398115630000005,0.02797499,2227,-0.023383869,78.09903394622773
-0.10079685,18,12.42,157246.76613259315,0.9582235440611839,12.395706,46834,3.3598952,0.049885895400000005,0.029275484,2245,-0.06213168,77.35144289882345
-0.10967509,18,12.84,158078.8925664425,0.8935646414756775,52.60752,47101,3.655836,0.0542109789,0.20584278,2263,-0.07560146,75.26886579445377
-0.07431112,14,13.67,158665.51727247238,0.7082074880599976,64.11531,47355,2.4770374,0.05484785735000001,0.33487692,2277,-0.08495812,74.03185330134227
-0.09454042,25,13.52,159599.4291920662,0.8561705946922302,53.690132,47616,3.1513474,0.05436060688,0.06643834,2302,-0.039017037,74.62227438423393
-0.11269301,21,13.16,160560.88636040688,0.9552024938166142,22.418793,47864,3.7564337,0.05450316969999999,0.055451695,2323,-0.051818296,75.19829114014959
-0.118927546,21,12.99,161466.18020129204,0.9396219216287136,30.955942,48114,3.9642515,0.05660223341,0.035710156,2344,-0.056223623,74.85910134737514
-0.1152707,21,12.46,162371.13558220863,0.9244701042771339,33.076065,48362,3.8423567,0.058180414589999986,0.049671367,2365,-0.043615304,74.9838043535599
-0.10091814,23,11.48,163351.95964717865,0.9570557959377766,28.575245,48629,3.363938,0.05845998716,0.021910321,2388,-0.04046347,75.49159312431465
-0.109812595,25,11.42,164351.61954188347,0.9688015785068274,23.079592,48892,3.66042,0.054510037239999996,0.038345642,2413,-0.04068359,76.85390359816758
-0.111443676,24,11.2,165386.80165696144,0.9751037005335093,16.757904,49145,3.7147894,0.05116649479000001,0.025646936,2437,-0.044173405,77.95347121891524
-0.09996172,25,10.82,166404.40675354004,0.9614113159477711,26.800161,49402,3.3320572,0.0457435405,0.021240614,2462,-0.04072616,80.0362266176816
-0.1162789,24,10.47,167397.47740650177,0.9148512482643127,59.117912,49658,3.8759637,0.047450064699999996,0.044208128,2486,-0.026748108,80.28186966995693
-0.11668148,17,11.51,168277.8817102909,0.872565820813179,75.671036,49916,3.8893828,0.04549568627,0.024575895,2503,-0.029631892,79.98871619047615
-0.14039545,15,12.24,169246.36451125145,0.9603480622172356,19.722576,50174,4.6798477,0.04663396717999999,0.073850535,2518,-0.08593507,78.95872664374188
-0.1357729,15,13.14,170194.44392085075,0.9464245215058327,25.21698,50414,4.5257635,0.04605931445999999,0.057978425,2533,-0.052008294,78.94877037624514
-0.13690671,16,13.97,171131.1402938366,0.7662757784128189,27.831478,50673,4.5635567,0.045589217609999996,0.054441452,2549,-0.068604864,78.43157177959353
-0.1279015,18,14.84,172132.5026433468,0.9676553085446358,19.070333,50938,4.263383,0.044810565559999994,0.05617009,2567,-0.056688063,78.05466670239531
-0.114859045,18,15.56,173175.78803277016,0.9196448475122452,55.370033,51196,3.828635,0.03828979227,0.034113187,2585,-0.03808572,79.78419443296585
-0.12076472,22,14.8,174235.9668750763,0.9591465294361115,29.354548,51455,4.0254908,0.03880464195000001,0.030810494,2607,-0.031360798,80.21352928890825
-0.11227545,22,13.53,175319.50495624542,0.9681070633232594,19.440475,51709,3.7425148,0.04011717062,0.034469467,2629,-0.040672086,80.79690183392525
-0.1056297,23,12.37,176392.65331101418,0.9717053938657045,19.898151,51963,3.52099,0.04029074647999999,0.025370378,2652,-0.038070045,81.71048232165792
-0.08293762,17,12.54,177221.3212273121,0.45524102449417114,97.80519,52211,2.7645874,0.044763072870000004,0.024604797,2669,-0.03361966,80.0867866659135
-0.10741337,30,11.11,178331.70634531975,0.8925592228770256,47.19258,52471,3.5804458,0.04655995429,0.09889656,2699,-0.058167223,80.29638704046764
-0.12935446,19,11.37,179325.27924609184,0.9546057358384132,24.206514,52733,4.3118153,0.04822863369000001,0.025564063,2718,-0.03963903,79.16209517656564
-0.13900071,15,12.06,180248.81013011932,0.9164222851395607,45.913895,52964,4.6333575,0.04647435544,0.06701447,2733,-0.05987924,79.3323099705248
-0.17745239,4,14.34,180883.66137313843,0.9074761420488358,37.10984,53248,5.91508,0.047919575539999995,0.0831042,2737,-0.06512127,76.54255217608876
-0.082435995,15,15.4,181578.3501534462,0.6378183364868164,81.52223,53503,2.7478666,0.0523084842,0.03862901,2752,-0.06754062,74.1259708186174
-0.094900906,22,14.86,182569.2595140934,0.9448570422828197,37.964706,53742,3.1633635,0.049012263349999995,0.018216427,2774,-0.028140597,76.2369398654125
-0.008512431,0,14.86,182571.7808175087,-0.0050618648529052734,147.90558,53742,0.2837477,0.049012263349999995,0.0010718153,2774,-0.00018688291,76.2369398654125
-0.029642941,2,19.89,182686.9013249874,0.32874369621276855,23.63542,54268,0.9880981,0.05102686170999998,0.04617041,2776,-0.034719966,70.52211000090391
-0.095870264,30,19.53,183775.66572713852,0.8823748826980591,155.30737,54524,3.1956754,0.05152544747999999,0.094411805,2806,-0.06428594,70.62089434873859
-0.12117605,20,19.34,184835.86149263382,0.8800439611077309,82.59079,54774,4.0392017,0.05075583214,0.062353045,2826,-0.052483678,71.50295228240232
-0.14026327,17,16.47,185729.41491651535,0.8024851679801941,80.59253,55029,4.6754427,0.0453730143,0.052340902,2843,-0.049812168,75.37038809853262
-0.14284831,16,17.05,186613.27584767342,0.8792160302400589,52.387146,55283,4.761611,0.047287489589999995,0.0421484,2859,-0.050936773,74.18810247592556
-0.1361071,13,17.79,187683.50699567795,0.7704357206821442,95.365654,55495,4.5369034,0.04867115229000001,0.096805155,2872,-0.05394019,73.1251069224827
-0.15334223,11,14.7,188769.36695480347,0.8502475470304489,66.8659,55796,5.1114078,0.04809598350999999,0.074535064,2883,-0.056080084,76.63131192253762
-0.081328854,11,16.49,189901.00384426117,0.34622514247894287,290.0515,56057,2.7109616,0.051378847209999995,0.029343238,2894,-0.03604839,73.87424206158967
-0.07186936,11,16.84,191085.5908551216,0.3734527826309204,229.09038,56195,2.3956454,0.05224290469000001,0.04362852,2905,-0.04816565,73.32338675375749
-0.045492083,5,19.41,192395.3177742958,0.3111932873725891,102.752365,56521,1.5164028,0.06026041586,0.019764364,2910,-0.035096094,68.01735576644587
-0.08532904,17,19.86,193539.70496296883,0.2874564528465271,301.0295,56778,2.8443017,0.06769345813,0.03298526,2927,-0.034846373,64.80130194688917
-0.10241999,20,19.97,194663.05295228958,0.6164647936820984,239.4968,57078,3.4139998,0.07359012346,0.023555003,2947,-0.017964877,63.24684391484941
-0.06316699,9,19.34,195152.8822968006,0.6067358255386353,222.15518,57184,2.1055665,0.07686675102000001,0.03541977,2956,-0.034209855,62.64180106374736
-0.093390904,17,19.85,196056.6926534176,0.7336234748363495,172.22949,57593,3.1130304,0.07686328967000002,0.044798236,2973,-0.033505626,61.906172672606544
-0.0989653,19,17.51,197191.7000861168,0.576949417591095,350.67767,57795,3.2988436,0.07495126297,0.03524927,2992,-0.018642507,64.63766239966947
-0.110352084,11,18.97,198194.57945990562,0.6640025973320007,194.76761,58055,3.678403,0.0793701601,0.05278561,3003,-0.024890183,61.741333518256454
-0.13332742,17,16.44,199143.00296592712,0.5969254374504089,196.51163,58361,4.4442477,0.07493985577000001,0.0754606,3020,-0.047125958,65.59715819732804
-0.096016586,8,17.31,200367.6044332981,-0.27373361587524414,269.4823,58588,3.200553,0.08258282001,0.040005106,3028,-0.0475041,62.17287083906614
-0.113438256,14,18.51,201425.37904834747,0.28149014711380005,259.24426,58878,3.7812755,0.09145552927999999,0.03181679,3042,-0.038307942,58.08886421796567
-0.10211842,16,17.58,202568.08107042313,0.4816192388534546,365.65985,59130,3.4039474,0.09242218503999998,0.016702013,3058,-0.018801155,58.34483305954525
-0.081618346,12,17.2,203226.61298322678,0.42652928829193115,130.07115,59288,2.7206116,0.09376252169,0.02126332,3070,-0.03275589,58.102174578960664
-0.024904862,2,20.5,203360.66017866135,0.09906560182571411,39.248444,59635,0.83016205,0.09483041376,0.005632962,3072,-0.024621362,54.445064388963345
-0.11346681,19,21.12,204425.9548459053,0.5041049420833588,197.17154,59899,3.7822268,0.10533358881000002,0.01960514,3091,-0.017136488,50.30108727498343
-0.13855225,20,18.91,205470.96326446533,0.6929852068424225,144.04305,60150,4.6184087,0.09963504083000001,0.047900982,3111,-0.04898987,54.35335692621012
-0.1383388,17,18.16,206447.5575222969,0.7132259607315063,165.14969,60404,4.611294,0.08840542431,0.025287932,3128,-0.03472217,59.02767033720461
-0.10157603,10,18.56,207544.47707915306,0.33981382846832275,206.28282,60663,3.3858676,0.08521494458,0.01654641,3138,-0.03424103,59.75471149180638
-0.09829612,12,18.58,208312.98918914795,0.4583066701889038,188.53444,60836,3.2765372,0.08665644977999999,0.021260861,3150,-0.03471964,59.71598825785668
-0.08258015,6,20.67,208847.05849003792,0.06690645217895508,427.24667,61174,2.7526717,0.08346597006000002,0.03204534,3156,-0.018472921,58.653029409208045
-0.11850824,20,17.19,209744.76484370232,0.6892145574092865,147.23964,61421,3.9502745,0.08737434415999999,0.009769978,3176,-0.020585284,60.979634406622345
-0.022135852,0,17.19,209757.24650001526,-0.00537562370300293,10.171231,61421,0.73786175,0.08737434415999999,0.059509274,3176,0.00081113726,60.979634406622345
-0.14111042,10,20.98,210387.76106119156,0.5180796384811401,129.03351,61952,4.703681,0.08330592875000001,0.47662613,3186,-0.05281745,58.622041872344155
-0.13046537,17,21.47,211522.14272403717,0.604059100151062,161.00157,62197,4.3488455,0.08628948276,0.03056949,3203,-0.034722656,57.26226034818848
-0.15768646,14,22.24,212396.41297984123,0.7940539419651031,81.677826,62455,5.256215,0.08690757532999997,0.04655154,3217,-0.059326872,56.42912732963854
-0.14668946,15,22.48,213431.47789025307,0.7957025617361069,92.50044,62707,4.8896484,0.08200709181999999,0.05901151,3232,-0.075190574,57.98199219868363
-0.15403005,14,22.03,214349.92801070213,0.8384238034486771,57.62391,62968,5.1343355,0.08169717186,0.05004027,3246,-0.05452037,58.71272932298829
-0.14473175,16,19.64,215319.95186424255,0.8971915766596794,47.79368,63224,4.8243914,0.07052336268,0.052885465,3262,-0.056545056,64.90469095696092
-0.18401444,4,19.63,216048.32798743248,0.7927639931440353,37.327152,63274,6.133815,0.06917154412,0.095854744,3266,-0.08014846,65.38408929166668
-0.031398,4,21.7,216281.78515219688,0.46401071548461914,87.56944,63533,1.0466,0.06915796068999999,0.03752959,3270,-0.043381743,63.27850448220939
-0.09573655,20,19.77,217133.80118775368,0.6279358267784119,183.4866,63994,3.1912186,0.059073129360000004,0.043848056,3290,-0.053747214,68.39650215387225
-0.073041275,7,19.32,217397.81003046036,0.4727436900138855,81.704605,64054,2.4347093,0.055565749660000004,0.17904171,3297,-0.03836697,69.94654923190679
-0.10915226,20,20.57,218210.33423137665,0.6888759434223175,204.15433,64512,3.6384087,0.05837494694,0.05228634,3317,-0.047443677,67.39566776862864
-0.1182767,26,18.41,219311.5412490368,0.8001716285943985,181.72298,64766,3.9425564,0.05641849357,0.127527,3343,-0.07842033,69.23828433366447
-0.12670389,15,18.23,220191.98241233826,0.7215133607387543,137.10449,64977,4.223463,0.054230952109999994,0.051562395,3358,-0.044209354,70.20932803661807
-0.14165244,10,17.66,220908.633705616,0.7436964809894562,68.95309,65273,4.7217484,0.06014892465000001,0.044545397,3368,-0.050269037,68.9357361021276
-0.11976932,7,16.64,221444.3430700302,0.02166539430618286,87.97896,65514,3.992311,0.05998960063,0.10913812,3375,-0.101649694,70.05752316226877
-0.1411918,15,17.88,222408.23835611343,0.7764942944049835,100.476746,65782,4.7063932,0.05954442531000001,0.039045744,3390,-0.06958463,69.2022240119598
-0.12801827,16,16.29,223264.9785439968,0.7223522961139679,186.19537,66039,4.2672763,0.05899885171,0.04603131,3406,-0.05851695,71.12955855846833
-0.15464154,12,17.84,224096.96360111237,0.7258569002151489,40.192448,66300,5.154718,0.05380215594999999,0.11988648,3418,-0.07953402,71.49870496500724
-0.14791557,14,18.78,225035.12602305412,0.8688205182552338,45.257065,66534,4.9305196,0.055979185599999995,0.045168824,3432,-0.05480343,70.42439175888696
-0.1508491,14,20.05,225947.8667023182,0.8521934300661087,59.55056,66796,5.0283036,0.05637125982999999,0.031154364,3446,-0.049911056,69.29673489693218
-0.13494198,23,17.68,227013.76224684715,0.9048716723918915,72.796005,67064,4.498066,0.05669430513000001,0.056037314,3469,-0.051288225,71.21173148075295
-0.14987138,15,16.71,228048.6504058838,0.8695991635322571,55.091553,67326,4.995713,0.05825748017000001,0.043195315,3484,-0.056036953,71.90363333078403
-0.15176223,13,16.43,229074.3691329956,0.8811605349183083,32.94127,67523,5.0587416,0.06027296621000001,0.061328255,3497,-0.056316774,71.63851493264727
-0.19883451,0,16.43,229520.59109950066,0.852227121591568,6.7028184,67523,6.627817,0.06027296621000001,0.14308047,3497,-0.07176606,71.63851493264727
-0.16345231,8,20.43,230383.351136446,0.8250906765460968,49.33542,68066,5.448411,0.05992730075000001,0.055340707,3505,-0.06690258,68.10087085968034
-0.14919275,15,20.04,231263.4090435505,0.8608003854751587,59.734936,68343,4.973092,0.05998148643,0.04544152,3520,-0.056342497,68.44325821678476
-0.14841521,14,19.94,232247.3359594345,0.9162643477320671,28.116005,68596,4.947174,0.05852296087000001,0.07507716,3534,-0.06824171,69.08734084973057
-0.13399252,19,19.62,233172.2981622219,0.9584401771426201,24.9575,68856,4.466418,0.05806066258,0.048072748,3553,-0.061666407,69.51782350793735
-0.13444188,19,20.08,234191.69274497032,0.9277642443776131,40.751945,69119,4.481396,0.05379481914999999,0.027788615,3572,-0.04361311,70.56440344900399
-0.12294162,22,18.88,235232.48875761032,0.9191320165991783,57.653942,69358,4.098054,0.05239145774,0.021704324,3594,-0.033797324,71.75055539482751
-0.122557,23,13.27,236325.65562462807,0.9600113034248352,29.494335,69627,4.0852337,0.051076729800000005,0.02535807,3617,-0.036740083,77.25806233588833
-0.1251445,24,12.04,237356.09872031212,0.9597786404192448,24.643599,69888,4.171483,0.04900698896000002,0.024210814,3641,-0.040852733,78.84081584385062
-0.12311426,20,11.73,238399.20021820068,0.9477274566888809,30.127829,70140,4.103809,0.047445934970000006,0.03318986,3661,-0.047009982,79.60822456265961
-0.11308691,24,11.35,239405.45742034912,0.9711026605218649,20.50985,70396,3.7695637,0.04405021821999999,0.0255157,3685,-0.043031022,81.02197644862463
-0.1160974,25,11.02,240455.41125249863,0.9263455793261528,46.766083,70652,3.8699136,0.05125690073999999,0.026013933,3710,-0.03560163,78.79340060085582
-0.10537037,28,10.57,241506.63217401505,0.9673038385808468,21.608849,70903,3.5123458,0.05319950318999998,0.02426347,3738,-0.037775837,78.47197245895683
-0.1089289,16,11.44,242242.8858795166,0.7148955762386322,51.27222,71166,3.630963,0.05850521912000001,0.11655045,3754,-0.079494014,75.80738987587414
-0.11950633,24,10.7,243297.48224377632,0.897686667740345,71.34564,71407,3.9835443,0.06020522646999999,0.05046884,3778,-0.059384964,75.76129601886359
-0.12638398,22,11.17,244302.76147985458,0.8993971273303032,60.250748,71672,4.212799,0.06497564947,0.046064414,3800,-0.045679227,73.80162873017306
-0.14201495,15,12.29,245301.5880894661,0.9181416258215904,41.356487,71924,4.7338324,0.05575285095,0.04002516,3815,-0.05433935,76.13411175576876
-0.14599247,16,13.43,246320.83100891113,0.929521769285202,33.593594,72178,4.866416,0.054090209369999996,0.038831525,3831,-0.05690823,75.94454074755933
-0.14338273,17,14.47,247313.21858263016,0.9315033480525017,38.925705,72440,4.779424,0.05061620266999999,0.020102529,3848,-0.046602562,76.37374018593421
-0.14038941,17,14.16,248242.5801680088,0.8683818578720093,60.211224,72693,4.6796474,0.05124280398999999,0.034658905,3865,-0.0489873,76.64006819571352
-0.13657278,20,14.62,249209.0811946392,0.8943142518401146,63.3024,72957,4.552426,0.04722648670000001,0.034847967,3885,-0.036592435,77.70906097008948
-0.17506458,6,14.72,249964.68104338646,0.899689793586731,40.61943,73035,5.835486,0.04527964485,0.09389798,3891,-0.073091745,78.27186709669385
-0.08664635,10,17.79,250497.4444949627,0.845478355884552,114.40031,73461,2.8882117,0.04386498727,0.047988385,3901,-0.06269798,75.58076837518016
-0.12871593,20,16.83,251484.24691700935,0.9372552633285522,47.505928,73719,4.290531,0.04416106404999999,0.0299213,3921,-0.040616132,76.2157822250901
-0.12210999,22,16.31,252447.23648810387,0.9102102443575859,48.92798,73978,4.070333,0.042545757390000015,0.030401494,3943,-0.042103313,76.91068651504214
-0.13370673,22,15.46,253492.10131716728,0.9269362539052963,39.586655,74239,4.456891,0.044606888920000004,0.019345105,3965,-0.027848475,76.87073139777286
-0.13250959,18,15.49,254474.31190872192,0.8836564421653748,57.03445,74486,4.4169865,0.045249854760000006,0.036726743,3983,-0.036505163,76.57013366760434
-0.12886572,21,12.2,255564.30186843872,0.9510861895978451,30.331654,74738,4.295524,0.04672985375000001,0.02303869,4004,-0.03509398,79.39907125966386
-0.13935266,17,12.88,256513.41843104362,0.8925497010350227,58.046593,75007,4.645089,0.049864723750000006,0.04789445,4021,-0.047961146,77.82010562457221
-0.12221943,21,12.93,257618.08889818192,0.938204076141119,33.76673,75258,4.0739813,0.055760786359999995,0.022670912,4042,-0.034059137,76.01377419242154
-0.124610744,20,13.04,258620.45223021507,0.9676022604107857,19.966728,75516,4.1536913,0.050447594629999995,0.02542543,4062,-0.039520554,77.6307867273985
-0.11197597,23,12.56,259711.54648256302,0.9728520531207323,16.316935,75768,3.7325325,0.05213658807000002,0.041998096,4085,-0.046395503,77.44339884133636
-0.10543114,28,11.15,260771.1320757866,0.9172648787498474,53.53238,76023,3.514371,0.052965053770000006,0.029654885,4113,-0.022451533,78.36411237071647
-0.03242108,0,11.15,260808.38102030754,0.00030791759490966797,85.19913,76023,1.0807027,0.052965053770000006,0.035962164,4113,0.00053357333,78.36411237071647
-0.09811048,13,14.8,261535.07033777237,0.7376258969306946,85.55965,76533,3.2703495,0.05158165786999999,0.038899235,4126,-0.064441115,75.24377467946506
-0.12245197,21,14.77,262518.4231097698,0.8717854171991348,71.7785,76795,4.0817323,0.05567131974,0.04164142,4147,-0.055968225,73.97446121361968
-0.12368125,17,15.17,263492.76736688614,0.8997705802321434,41.722404,77054,4.1227083,0.05846494662999999,0.0340977,4164,-0.049417265,72.88641405435055
-0.1132017,18,15.57,264399.2663612366,0.8565826863050461,84.545105,77294,3.77339,0.057025797139999994,0.04848202,4182,-0.023740556,72.97511558408227
-0.13783135,16,16.59,265351.8489654064,0.917478509247303,27.099207,77557,4.5943775,0.056829643029999995,0.015792122,4198,-0.037286047,71.90396549995529
-0.13505906,17,14.08,266257.37582468987,0.923867478966713,37.488346,77814,4.5019684,0.05157643029000001,0.020662637,4215,-0.03337457,76.42148232071204
-0.12826888,19,14.47,267288.09226584435,0.9278286471962929,42.953888,78073,4.27563,0.05323320729,0.01648704,4234,-0.032823525,75.57896979745448
-0.09196946,14,14.44,268012.4921476841,0.8249685019254684,91.57901,78256,3.0656488,0.05040494258,0.01384042,4248,-0.030520506,76.54827571649817
-0.046882816,5,17.13,268314.588201046,0.4201611280441284,198.20322,78592,1.5627606,0.047331591560000004,0.013588043,4253,-0.020909538,74.89724507534046
-0.12466033,22,16.38,269418.4189617634,0.940818328410387,54.462906,78840,4.155344,0.047707891499999995,0.021399116,4275,-0.036136605,75.1995965577439
-0.11089101,19,16.08,270318.3392903805,0.7549260258674622,153.62845,79102,3.6963668,0.04953113449999999,0.021785343,4294,-0.024609156,75.16187378138561
-0.12436479,16,15.9,271269.59034895897,0.8898323178291321,61.122982,79338,4.145493,0.04733153912000001,0.02226958,4310,-0.030235432,76.12683551929703
-0.116448365,14,16.77,272075.57199311256,0.8292438834905624,71.15077,79610,3.8816123,0.05160916338999999,0.034606166,4324,-0.02070387,73.850416074411
-0.13740024,18,16.8,273070.3173775673,0.913071408867836,53.702538,79861,4.580008,0.04742636614,0.045474175,4342,-0.051813718,75.1800024867043
-0.13710539,18,14.41,274062.4685535431,0.9150314033031464,51.181435,80119,4.57018,0.047047376620000005,0.025806893,4360,-0.03907057,78.10461969782038
-0.14844194,14,15.53,275041.37590289116,0.9144839271903038,30.804504,80380,4.948065,0.04914084816,0.028094899,4374,-0.048412565,76.5905219329487
-0.14689396,14,15.97,275994.4964878559,0.93797417730093,29.666098,80630,4.896466,0.04854549383,0.024884867,4388,-0.04033252,76.60403732687986
-0.14143357,17,16.2,277062.7677490711,0.9374520033597946,34.84049,80890,4.714452,0.048426221710000016,0.023407703,4405,-0.03816059,76.56280582174712
-0.13278247,16,15.62,277989.1677389145,0.9309533014893532,35.463978,81135,4.4260826,0.043215305600000004,0.02727117,4421,-0.04150032,78.75657444482736
-0.15143833,16,16.13,278924.20461440086,0.8144277632236481,83.07172,81400,5.0479445,0.04808724220000001,0.052106433,4437,-0.03555906,76.27186186958969
-0.15391424,8,17.32,279717.14088082314,0.7656472474336624,73.954384,81653,5.130475,0.05410911408999999,0.05571931,4445,-0.077803865,73.22449824212362
-0.14850199,15,18.0,280748.97488570213,0.8490970432758331,87.97485,81919,4.9500666,0.05283025031,0.030241683,4460,-0.042794943,73.06018318082394
-0.14707,14,17.84,281712.19570326805,0.9691267739981413,16.506546,82164,4.9023337,0.05076430743,0.030274516,4474,-0.044516943,73.87832155738887
-0.1434131,16,17.51,282661.5674262047,0.9195924326777458,42.564514,82423,4.7804365,0.05309384106000001,0.03521224,4490,-0.04305595,73.2811243802299
-0.102513455,5,17.74,283082.62218284607,0.642423003911972,115.4798,82524,3.4171152,0.053327506250000004,0.2026413,4495,-0.066465035,72.99517328856511
-0.13120471,15,19.79,284028.88720440865,0.8148798942565918,92.083275,82937,4.3734903,0.054396835670000004,0.037955515,4510,-0.044963405,70.45759589888948
-0.13965875,13,20.28,285005.17298293114,0.7810299396514893,103.02611,83198,4.6552916,0.053726727419999995,0.049256787,4523,-0.04728706,70.15540948559048
-0.13196358,15,20.26,286091.73748087883,0.8054733872413635,92.46132,83445,4.3987856,0.05393201401,0.041494086,4538,-0.04747258,70.5198093039035
-0.13747425,15,19.19,287086.8114974499,0.795742467045784,117.31528,83699,4.5824757,0.050770212530000004,0.03824906,4553,-0.039053448,72.40752881160299
-0.12990326,19,18.28,288146.2248415947,0.9218373745679855,50.551277,83955,4.3301086,0.05194810811,0.050392643,4572,-0.035632506,72.60466281787873
-0.046658296,6,17.9,288457.6678698063,0.5657206475734711,221.71921,84032,1.5552765,0.053245936570000006,0.017237756,4578,-0.037333637,72.41244102644603
-0.10313503,8,20.76,289073.9096059799,0.4657653570175171,267.4965,84434,3.4378343,0.05193208374,0.043746285,4586,-0.010664301,69.98949888955931
-0.12818764,14,19.47,290055.58613085747,0.6531716287136078,201.88217,84731,4.2729216,0.05604746253000001,0.04923105,4600,-0.034004986,69.7918263345905
-0.1310722,21,18.07,291184.12497878075,0.9292408153414726,55.019554,84977,4.3690734,0.05446279315,0.036644906,4621,-0.05857023,71.51691105619045
-0.0884926,4,18.05,291392.44697737694,0.10836446285247803,50.638966,85037,2.9497533,0.05647227213000001,0.22600642,4625,-0.04097016,70.85374520718904
-0.12149739,7,21.68,291855.2990348339,0.757539302110672,71.13124,85498,4.0499134,0.05805285931,0.23849192,4632,-0.03363531,66.68998737363088
-0.13120493,21,20.58,292916.7492508888,0.9487226158380508,47.49382,85757,4.373498,0.055005323700000004,0.0487132,4653,-0.062159523,68.64056562992478
-0.14008352,16,20.85,293978.15089821815,0.8452771902084351,82.82249,86001,4.669451,0.053928815269999986,0.037109032,4669,-0.045956373,68.72047650216398
-0.16686276,9,20.99,294750.87297201157,0.8935985639691353,41.171413,86131,5.562092,0.055062920380000005,0.05943986,4678,-0.07365109,68.19221679527116
-0.17110893,7,20.79,295339.54195308685,0.9234069213271141,49.286633,86503,5.7036314,0.05629234836,0.05545032,4685,-0.061826173,68.08260058712213
-0.060810834,0,20.79,295601.41008758545,0.5442676246166229,216.15991,86503,2.0270276,0.05629234836,0.030262297,4685,-0.037281647,68.08260058712213
-0.0064145457,0,20.79,295612.08320975304,-0.018967032432556152,18.482485,86503,0.21381819,0.05629234836,0.00043863288,4685,-0.00033050962,68.08260058712213
-0.09164587,9,26.46,296149.3773584366,0.6071897447109222,135.01404,87292,3.0548625,0.056778694399999996,0.12972637,4694,-0.05893299,62.144517508231154
-0.12489037,23,26.14,297179.3557677269,0.745213121175766,310.6447,87549,4.1630125,0.057206002900000004,0.046226054,4717,-0.055156097,62.155624132402934
-0.06898628,4,26.47,297534.74117708206,0.6101345121860504,173.25769,87624,2.299543,0.05465036157000001,0.08825857,4721,-0.071436465,62.806315896619616
-0.10980071,7,27.34,298167.1843073368,0.7465828657150269,121.12793,88035,3.660024,0.052908209170000005,0.04765203,4728,-0.055314787,62.632589275321926
-0.13956237,14,26.57,299191.4878258705,0.785956934094429,130.47087,88294,4.6520786,0.05153265784,0.034882024,4742,-0.05915491,64.08970176629434
-0.14150678,17,27.1,300179.8979306221,0.626297265291214,309.7396,88559,4.7168922,0.05519457814,0.033926576,4759,-0.05449225,62.49942244238469
-0.15146957,14,27.54,301156.16207027435,0.8879367038607597,53.53846,88812,5.048986,0.05613407824,0.037217047,4773,-0.06526041,61.89404508508912
-0.12977295,12,25.77,302029.4030032158,0.5883735418319702,191.64911,89080,4.325765,0.05585637392999999,0.026025351,4785,-0.04298163,63.784310757543444
-0.18935898,2,19.29,302769.5791118145,0.46186959743499756,119.37539,89124,6.311966,0.05387832281,0.06784694,4787,-0.06404647,70.98726121983839
-0.1677577,7,22.95,303647.7809741497,0.9272150844335556,53.100826,89587,5.5919237,0.05177433808,0.05503403,4794,-0.06603471,68.5411454436268
-0.14500628,17,23.64,304662.5195093155,0.8443674594163895,109.91673,89853,4.833543,0.05076921306,0.026086805,4811,-0.054218043,68.46196971238115
-0.1395597,15,21.04,305722.832062006,0.8771757185459137,72.892975,90108,4.65199,0.049325407970000006,0.037586458,4826,-0.05685967,71.48126756858585
-0.14620796,14,20.89,306753.2919368744,0.8920447006821632,61.006996,90357,4.8735986,0.049974023269999994,0.023068177,4840,-0.043198526,71.34044010170693
-0.148424,13,21.58,307670.78566002846,0.951171200722456,18.931667,90623,4.947467,0.04996449834000001,0.032105006,4853,-0.053738683,70.3333916790598
-0.14621061,11,22.13,308516.07571196556,0.9117061346769333,37.40016,90862,4.873687,0.05221357828999999,0.035435084,4864,-0.05321991,68.94234535827978
-0.062354587,12,21.53,309053.8445363045,0.6807773113250732,86.711716,91009,2.0784862,0.04676919321,0.01148004,4876,-0.032624573,71.21200129320715
-0.107517354,13,18.55,309693.39622306824,0.7134778201580048,146.36668,91339,3.583912,0.04732798213000001,0.06272778,4889,-0.031802803,73.45037120750982
-0.1077169,18,18.04,310574.6437473297,0.8560687005519867,76.97243,91613,3.5905633,0.05184449154000001,0.011829194,4907,-0.024251549,72.22819816671478
-0.10758296,20,17.73,311481.9032278061,0.8704778701066971,66.781006,91899,3.5860984,0.05282720936999999,0.021446507,4927,-0.025331339,71.85877321519783
-0.13711272,17,16.94,312442.45054507256,0.9427265822887421,23.75824,92160,4.570424,0.052981261769999996,0.02456899,4944,-0.04824856,72.86884408366991
-0.12382072,22,15.14,313515.84091448784,0.9014525860548019,68.32894,92412,4.1273575,0.05366723939999999,0.011398485,4966,-0.02960714,74.29669864992766
-0.121847056,23,13.31,314474.5246222019,0.9128292202949524,54.102684,92670,4.0615687,0.05865542263,0.023993328,4989,-0.03770289,74.41532765434872
-0.121165425,22,12.04,315516.9200835228,0.9592586793005466,27.983036,92925,4.038847,0.054514924019999994,0.012635525,5011,-0.03345987,76.77073974557652
