EpThisIter,ev_tdlam_before,TimeElapsed,loss_kl,EpRewMean,EpLenMean,loss_pol_surr,loss_ent,EpisodesSoFar,EpExecMean,TimestepsSoFar,loss_vf_loss,loss_pol_entpen
60,0.9709075689315796,81088.53206539154,0.0010901463,77.06806516956277,4.06,-0.0034381747,2.6786537,8062,0.025781808570000005,46317,40.547546,-0.080359615
59,0.920241117477417,81724.89348340034,0.0016193625,75.5099609639892,4.34,-0.006278922,2.6279655,8121,0.03187782961999999,46590,125.08264,-0.07883897
41,0.849451869726181,82160.73944759369,0.0006415909,79.15918510905362,5.28,-0.0011634305,2.412015,8162,0.023396343219999997,46845,183.32759,-0.07236045
23,0.8113078474998474,82440.75920987129,0.0015927936,77.71536792124401,5.99,-0.011253262,2.1189356,8185,0.0260295628,47039,134.81944,-0.06356807
16,0.8506437689065933,82664.46927165985,0.0033528472,75.07940971520884,8.56,-0.013488485,1.9292374,8201,0.029383658350000005,47358,121.60519,-0.057877116
43,0.9787813816219568,83158.46043491364,0.0035416908,70.30087647296412,8.61,-0.013917947,2.517827,8244,0.022878995299999996,47612,29.7863,-0.075534806
66,0.942160826176405,83848.98876714706,0.002048002,76.46272679205248,4.78,-0.0058995793,2.6451297,8310,0.014556955899999996,47870,98.01654,-0.0793539
67,0.8899372965097427,84539.43850708008,0.0016514345,78.23644737950822,3.74,-0.005787475,2.668026,8377,0.027176045249999996,48128,192.00912,-0.08004077
59,0.8609668463468552,85225.23845243454,0.0014691004,79.00938581454218,4.14,-0.0060744006,2.7031367,8436,0.027357550879999994,48377,237.67813,-0.0810941
53,0.9972380986437201,85890.17868804932,0.003754804,82.94849445293909,4.38,-0.01343102,2.733496,8489,0.012565320680000002,48635,3.3160481,-0.082004875
56,0.8798917606472969,86502.5533440113,0.0012702863,88.11101464725556,4.78,-0.0051480792,2.6986313,8545,0.015983390740000002,48896,193.01102,-0.08095894
54,0.8941250890493393,87133.4242014885,0.0010872262,85.21718800496093,4.7,-0.002325221,2.628548,8599,0.017012793349999996,49151,161.9533,-0.07885643
58,0.9433594085276127,87825.7585735321,0.0011694501,79.50734339418837,4.51,-0.0049162917,2.792883,8657,0.0184627661,49400,87.17492,-0.08378649
54,0.7733538597822189,88455.55581307411,0.0015750963,76.97013444084234,4.65,-0.0046984293,2.6998994,8711,0.0340686863,49661,339.17834,-0.080996975
55,0.9284223392605782,89117.01108145714,0.0009811469,76.67769532537395,4.53,-0.0049293498,2.757568,8766,0.028174508030000003,49909,117.659454,-0.08272703
25,0.7208960950374603,89412.46270942688,0.00046993353,76.95931546047062,4.57,-0.0045892633,1.7557311,8791,0.019539979899999997,50026,264.56683,-0.05267193
40,0.955383688211441,89915.53336644173,0.0005743377,73.77768038874018,6.76,-0.004366617,2.5880065,8831,0.01415748401,50427,62.019527,-0.0776402
19,0.9309275895357132,90217.43491721153,0.0015242831,74.40229872258139,7.32,-0.015944105,2.0107665,8850,0.014140115149999997,50559,115.10381,-0.060322993
24,0.7365750372409821,90551.7935268879,0.0008962807,72.28337014431906,9.82,-0.00076588197,2.24283,8874,0.02199637049,50939,258.9358,-0.0672849
47,0.8364271819591522,91144.62313008308,0.0006161873,79.63085741460668,8.28,-0.0034263078,2.8701744,8921,0.023218792049999996,51194,242.35272,-0.08610523
38,0.8906263262033463,91641.48537635803,0.0005355757,79.49831563167307,5.7,-0.0025528856,2.6357474,8959,0.02466586849,51425,120.1459,-0.079072416
42,0.940911453217268,92200.65172052383,0.00039522554,78.76165532597247,6.44,-0.003140647,2.7771454,9001,0.020456789870000002,51710,72.648796,-0.08331437
50,0.8652074187994003,92793.29742598534,0.00019960085,73.542700279686,5.81,-0.0031514838,2.9149168,9051,0.016643786219999998,51967,171.25575,-0.0874475
44,0.7502441257238388,93364.21930480003,0.0006526103,72.57531806344085,5.41,-0.0056647733,2.8642273,9095,0.02392578694,52217,337.8999,-0.085926816
40,0.8166421949863434,93828.95840477943,0.00028038496,74.81216815141478,5.91,-0.0013156161,2.518354,9135,0.02700902115,52477,226.08804,-0.07555062
46,0.7863551080226898,94393.44822049141,0.0004029327,78.69969778251254,6.0,-0.005243268,2.781354,9181,0.02771103921,52735,334.18707,-0.08344062
39,0.9333926811814308,94890.00902032852,0.00039396252,78.25057662545193,5.9,-0.0027560107,2.5334234,9220,0.0179027508,52989,79.74082,-0.0760027
49,0.9632419794797897,95523.03768754005,0.00032759947,78.35540621704878,5.7,-0.0023207292,2.946042,9269,0.01209947161,53247,49.95911,-0.08838126
54,0.872468039393425,96168.09634661674,0.00022043873,78.66182025015914,4.97,-0.0016330145,2.8957648,9323,0.01227986189,53501,186.25185,-0.08687294
41,0.8404245674610138,96630.25601291656,8.49828e-05,74.16832983114958,5.33,-0.001255896,2.4687426,9364,0.022735159999999997,53754,196.50774,-0.07406228
51,0.7861934453248978,97231.5319545269,0.00032232562,81.42601706056195,5.46,-0.0036143363,2.7622013,9415,0.028380697049999997,54010,354.11407,-0.082866035
43,0.8894578590989113,97733.14045572281,0.00011698443,80.41223352568277,5.5,-0.0017685592,2.8492596,9458,0.02449983619,54266,130.00444,-0.08547779
47,0.9244331568479538,98278.95689582825,5.429043e-05,72.90544642310546,5.67,-0.00079240836,2.7978625,9505,0.02119132534,54526,90.86628,-0.08393587
45,0.8485102653503418,98817.65728282928,0.00012492186,73.73602100938375,5.56,-0.0016921051,2.913708,9550,0.01803699131,54780,196.63672,-0.08741123
51,0.9184016138315201,99449.21149039268,0.00011796348,77.76465413105082,5.35,-0.0018553697,2.975909,9601,0.016623576220000002,55038,110.46495,-0.08927726
49,0.942783784121275,100036.30494880676,9.5176656e-05,79.33710608502727,5.14,-0.0015620254,2.9528427,9650,0.01250570969,55294,78.55403,-0.08858528
12,0.5514144897460938,100202.08941221237,2.3403292e-05,76.2520729005891,6.97,-0.00071609765,1.4553277,9662,0.01759439796,55546,315.34222,-0.04365983
52,0.9112159088253975,100889.13661718369,2.6036803e-05,78.9528773503808,6.9,-0.0008209292,2.9157336,9714,0.020348396989999996,55805,130.85321,-0.08747201
32,0.9117515161633492,101242.87922239304,5.4970173e-05,74.21566160870405,6.89,-0.002026054,2.1464381,9746,0.01971289158,55958,116.32498,-0.06439314
45,0.7814063131809235,101756.74858117104,5.716374e-05,76.48004773531784,6.15,-0.0008571036,2.6392426,9791,0.01523952241,56312,314.25122,-0.07917728
26,0.9300200939178467,102086.10663843155,4.8936457e-05,75.31319368566312,7.48,-0.002075823,1.996154,9817,0.01619681804,56576,116.45293,-0.05988462
53,0.8137152791023254,102704.4427061081,3.3234086e-05,72.91348805890492,6.21,-0.0006717965,2.8174913,9870,0.01669025509,56830,262.38495,-0.084524736
23,0.753660723567009,102958.01712179184,1.3354386e-05,70.00131443086528,7.46,-0.00049834047,1.7787812,9893,0.01786610224,57080,239.44498,-0.05336344
49,0.9243313744664192,103591.97680163383,6.449821e-06,68.69996382652958,6.64,-0.00016560405,2.893031,9942,0.01700407084,57343,112.58095,-0.08679092
52,0.9898716695606709,104161.63723754883,2.2834274e-06,80.645008184118,5.09,-0.000381466,2.5701382,9994,0.011913598130000001,57599,18.311398,-0.077104144
44,0.769788384437561,104708.87713909149,9.636132e-09,83.28028114395374,5.24,-3.3572316e-05,2.7794826,10038,0.01403072979,57849,324.9419,-0.08338447
