EpRewMean,EpLenMean,loss_vf_loss,ev_tdlam_before,TimestepsSoFar,EpThisIter,loss_pol_surr,loss_kl,loss_pol_entpen,EpExecMean,EpisodesSoFar,loss_ent,TimeElapsed
61.85217926405742,26.05,216.46918,0.039798080921173096,92912,15,-0.022295963,0.018656943,-0.123354204,0.07627181994000001,4751,4.111807,162408.55405449867
61.90939576652159,25.98,57.20353,0.6718975305557251,93172,16,-0.036433253,0.027244424,-0.151122,0.07623193705,4767,5.0374002,162980.9871761799
62.002144511688385,26.07,54.915195,0.8418532162904739,93440,17,-0.019444194,0.010822068,-0.1534925,0.07575874346999999,4784,5.116417,163565.97308969498
61.47644303806377,26.12,16.428434,0.8867381364107132,93688,17,-0.021219058,0.013744144,-0.14821993,0.07692397264999999,4801,4.9406643,164141.47464585304
61.68528675024849,25.94,8.672377,0.9697436057031155,93948,17,-0.04048048,0.025054574,-0.14987595,0.07637624097,4818,4.9958653,164717.02875638008
61.63751650110676,25.9,7.0056367,0.9823452178388834,94208,18,-0.044808142,0.02610405,-0.15036084,0.07646921649999999,4836,5.012028,165286.40777921677
72.94468522087024,14.86,9.129529,0.9777081627398729,94442,17,-0.037840493,0.022430556,-0.14453639,0.07722883192999999,4853,4.8178797,165858.47764968872
72.74759513933122,14.62,6.165402,0.985364843159914,94716,19,-0.032000728,0.016735237,-0.14446838,0.07784881369,4872,4.8156123,166436.20900082588
72.9678163269333,14.17,6.4294567,0.9857230903580785,94966,19,-0.038634248,0.030180428,-0.14246239,0.07718724981,4891,4.7487464,166975.04000878334
73.5324466004628,13.48,6.2434516,0.9874001666903496,95226,23,-0.030611381,0.028593956,-0.13073899,0.07663113512,4914,4.357966,167594.07367038727
73.44270331276466,12.46,21.505537,0.9491158984601498,95472,23,-0.025922447,0.07364138,-0.12469993,0.0777514822,4937,4.1566644,168139.15300869942
73.41639625141207,12.75,11.7920065,0.9657811224460602,95741,17,0.008041728,0.14727968,-0.12849072,0.0771341607,4954,4.283024,168692.34963607788
73.71104519347608,12.43,24.980896,0.7250134348869324,95922,14,-0.029948646,0.014762031,-0.09620945,0.07638640431,4968,3.2069821,169107.71896767616
72.07043564731747,14.01,35.250774,0.8260063678026199,96256,15,-0.039911635,0.13755074,-0.12085526,0.07730151303000002,4983,4.0285087,169543.53918075562
72.25110490551296,13.64,7.392049,0.9846962746232748,96507,23,-0.030364078,0.025869723,-0.12521589,0.07696442268999999,5006,4.1738625,170135.74984526634
72.08753519163605,14.2,5.857977,0.9874703530222178,96767,21,-0.043166704,0.02620217,-0.13106155,0.07667972027000002,5027,4.368718,170669.10586237907
73.34667101765163,13.4,5.5954075,0.9920804006978869,97020,21,-0.03763414,0.01834872,-0.12856443,0.07408168108,5048,4.285481,171246.10000157356
73.44491870040807,13.78,7.8842278,0.9833126366138458,97272,18,-0.040532432,0.026235722,-0.13599247,0.07410949676,5066,4.533082,171820.17706894875
75.10539444859481,12.62,14.72956,0.9643725454807281,97528,18,-0.030456727,0.017098885,-0.13315885,0.07268014108,5084,4.438628,172385.8176202774
75.38596006742213,13.25,5.807085,0.9892197037115693,97788,19,-0.034307376,0.018826421,-0.1286858,0.0715843509,5103,4.2895265,172964.68164134026
75.27345779002054,13.1,6.642456,0.9878090368583798,98038,22,-0.028828781,0.018096147,-0.1240674,0.07151251494000001,5125,4.13558,173536.61883473396
75.1396472107612,13.17,17.197449,0.9548897929489613,98295,19,-0.02067286,0.01664388,-0.13692844,0.07174855683999999,5144,4.564282,174104.09598588943
74.7589002984502,13.46,21.328089,0.8936257511377335,98366,4,-0.071202785,0.055764895,-0.18356447,0.07172837341,5148,6.118816,174541.8385386467
71.26065676139417,17.39,13.617858,0.8307400196790695,98809,4,-0.06468062,0.062384002,-0.1856187,0.07144017963999999,5152,6.18729,175110.16111159325
71.05256560852119,17.47,11.338318,0.9473492465913296,99065,17,-0.03829903,0.05035153,-0.14231701,0.07199381222,5169,4.7439003,175700.38692235947
70.89243131849486,17.4,7.3129034,0.976285433396697,99322,19,-0.049412407,0.036547165,-0.1342243,0.0727339629,5188,4.474143,176243.00265574455
70.79352021307027,17.57,6.6215973,0.9821222089231014,99581,18,-0.041643612,0.017197026,-0.13317606,0.07317621816,5206,4.439202,176782.2565331459
70.51447446821666,17.93,3.9093828,0.990325422026217,99831,19,-0.042396028,0.03676038,-0.13495025,0.07359794429,5225,4.498342,177353.2327158451
70.78002931086229,17.67,4.1956835,0.9916708571836352,100095,21,-0.037678093,0.020087171,-0.12993978,0.07424306891,5246,4.3313255,177963.89361810684
74.14913150121487,13.36,4.286562,0.9909602981060743,100349,19,-0.0381235,0.018675275,-0.13361219,0.07446657079999999,5265,4.4537396,178537.18024468422
74.46811280264178,13.25,4.5879226,0.988913488574326,100597,19,-0.028263891,0.013270656,-0.13390942,0.07380398026,5284,4.463647,179115.8496491909
74.47449133695036,12.75,4.6014953,0.9894042927771807,100856,22,-0.028982192,0.016652578,-0.1251932,0.07420470297000001,5306,4.1731067,179684.1105966568
74.79696376367508,12.84,3.9527037,0.992190991062671,101115,19,-0.03914519,0.020094296,-0.13147786,0.07330390755999999,5325,4.382596,180255.64675331116
74.77165220709372,12.75,3.2040915,0.9925048970617354,101370,21,-0.026592005,0.015057039,-0.12540346,0.07316929269000001,5346,4.1801157,180858.79219412804
74.73018186597616,13.01,13.009163,0.722466915845871,101628,18,-0.024499658,0.01102967,-0.102710895,0.07304058777,5364,3.4236965,181342.4813477993
74.70142937239739,12.88,19.57536,0.9631681367754936,101885,20,-0.012826508,0.023237448,-0.13248326,0.07351147167,5384,4.4161086,181929.29685616493
75.05378372804104,13.23,12.760087,0.9603487849235535,102144,19,-0.014498744,0.01969175,-0.1392494,0.07290445109,5403,4.641647,182508.53869056702
74.90384957787633,13.16,3.8109043,0.9870309736579657,102381,17,-0.023918554,0.0127996905,-0.14164856,0.07347702738,5420,4.721619,183070.84125351906
74.73344843281589,13.92,8.773236,0.9755651522427797,102646,17,-0.027685724,0.015170502,-0.1402741,0.07325120114000001,5437,4.675803,183649.54011654854
74.4831795504922,14.68,2.6126785,0.9938490916974843,102903,15,-0.046122584,0.019626223,-0.14550224,0.07324443975,5452,4.8500743,184206.3082356453
74.66541823311341,14.63,6.7544975,0.9841240085661411,103165,18,-0.043655362,0.043641377,-0.13285139,0.07307898153,5470,4.42838,184732.78536605835
74.66505912383383,14.86,23.684504,0.9387422911822796,103298,9,-0.065608606,0.029255828,-0.16157225,0.07281335419,5479,5.385742,185211.83160042763
74.66505912383383,14.86,10.794135,0.8361247628927231,103298,0,-0.053363767,0.079266645,-0.19626088,0.07281335419,5479,6.54203,185393.91571617126
69.47518530721543,20.44,20.969444,0.900163471698761,103936,6,-0.05779497,0.05360493,-0.1825434,0.07271747537,5485,6.0847797,185764.9858353138
69.27671742725009,20.38,9.758738,0.9550998546183109,104182,18,-0.030670783,0.023445457,-0.13159515,0.07308945147,5503,4.386505,186314.90370464325
69.53922162825164,19.89,3.6183147,0.988529197871685,104442,21,-0.03705693,0.08682036,-0.12869686,0.07262011664000001,5524,4.2898955,186866.6755080223
69.77558827344303,18.93,2.7215936,0.9937884816899896,104704,22,-0.03436257,0.01626728,-0.12914161,0.07269369588,5546,4.304721,187449.0285642147
69.77591174176477,18.8,29.570263,0.3404400944709778,104736,3,-0.029577352,0.23955697,-0.041855775,0.07278814364999998,5549,1.3951925,187519.1880209446
67.78159657225925,20.02,28.860245,0.89107496291399,105203,23,-0.023655912,0.02954535,-0.123252556,0.07310834847999999,5572,4.1084185,188045.4757258892
72.03469985744873,14.22,20.477184,0.937693152576685,105469,21,-0.026982386,0.07567455,-0.12433377,0.07470666074,5593,4.144459,188584.29167485237
71.76079814442042,14.39,10.631905,0.960518840700388,105716,18,-0.026450798,0.09425889,-0.15468322,0.07575114271,5611,5.1561074,189163.7714087963
70.42645327317406,14.88,9.686155,0.9639425538480282,105978,17,-0.04018303,0.01980661,-0.1499258,0.07909450641999999,5628,4.9975266,189708.1120159626
69.21363752815958,15.0,9.9549465,0.9774355664849281,106236,21,-0.03765989,0.028602798,-0.14319505,0.08288777020999999,5649,4.7731686,190289.02746129036
70.54679938479991,13.64,7.5442877,0.9772458504885435,106486,15,-0.05055515,0.035293758,-0.1484313,0.08491470606999998,5664,4.94771,190849.907882452
70.6183907794897,13.57,11.517292,0.9444533251225948,106746,20,-0.028796222,0.015662074,-0.1408905,0.08536493016999999,5684,4.69635,191418.24690198898
70.8592335286804,13.76,5.381402,0.9833308700472116,107006,20,-0.028094476,0.017721504,-0.13702787,0.08562153537999999,5704,4.5675955,192018.71593260765
71.22159434324614,13.8,5.678294,0.9876123797148466,107263,18,-0.038211536,0.021670908,-0.1400034,0.08452676488,5722,4.66678,192580.37670969963
71.97947566347544,13.94,3.4842024,0.9915199484676123,107516,17,-0.042209625,0.03050255,-0.13654952,0.08208044403999999,5739,4.551651,193191.33371138573
72.69204830466806,13.52,15.548457,0.9581619650125504,107756,20,-0.029423412,0.04061826,-0.13326909,0.08049156109,5759,4.442303,193755.2059996128
73.01760115521571,13.32,4.298947,0.992040516808629,108029,21,-0.03330295,0.021403788,-0.13071963,0.0797635209,5780,4.3573213,194325.07144904137
73.15847834507812,13.55,9.405456,0.9773883298039436,108285,18,-0.023621729,0.024014218,-0.13904847,0.07915021595999999,5798,4.634949,194912.3366484642
73.52038721922729,13.89,4.0661917,0.9914749721065164,108530,15,-0.040336125,0.016403073,-0.14380394,0.07771345995,5813,4.7934647,195462.78960585594
73.68672079056502,14.17,5.693272,0.9866229053586721,108799,17,-0.031184947,0.011902483,-0.14171164,0.0769500696,5830,4.7237215,196027.2966966629
73.93697584006205,14.3,3.1696377,0.991909796372056,109041,18,-0.037420142,0.015269118,-0.13311063,0.07591697241,5848,4.4370203,196597.03506207466
74.42652402595834,14.26,4.736859,0.9899591570720077,109312,20,-0.03314067,0.016505906,-0.13296728,0.07451550653000001,5868,4.432243,197188.92031908035
74.39721798491183,14.88,4.277751,0.9886859962716699,109560,15,-0.03305631,0.012715619,-0.13688548,0.07406235950000001,5883,4.562849,197744.03369569778
74.39721798491183,14.88,13.384688,-0.0008486509323120117,109560,0,4.732795e-05,0.0034183802,-0.004953933,0.07406235950000001,5883,0.1651311,197744.85180687904
71.42581481897172,17.88,40.231884,0.8495718687772751,110073,15,-0.036345184,0.0360543,-0.10722106,0.0734343006,5898,3.5740352,198202.0387558937
71.77587412693319,17.51,7.8641567,0.975969834253192,110333,18,-0.02222026,0.009551987,-0.13627003,0.07278860535000001,5916,4.5423346,198760.27284812927
71.71003261070659,17.54,25.4475,0.4437459707260132,110387,3,-0.02579539,0.008372995,-0.031625617,0.07280719641,5919,1.0541873,198866.69092082977
69.6319031121472,19.86,55.85721,0.8787537291646004,110846,17,-0.022965409,0.0116198305,-0.12332513,0.07219584212,5936,4.110838,199384.07202005386
69.98533330878297,19.8,27.813313,0.9388550035655499,111097,18,-0.027465902,0.016107367,-0.13643938,0.07153919297000001,5954,4.5479794,199972.84402513504
69.81280980516904,20.14,49.143784,0.8479912281036377,111301,12,-0.032688454,0.34439605,-0.13200884,0.07143502048,5966,4.4002943,200441.37312746048
68.91891694409405,20.89,16.612377,0.9601614512503147,111616,15,-0.031647295,0.019485818,-0.1430024,0.07221980534,5981,4.766747,200986.43792557716
71.11175861843167,18.47,65.08583,0.7776200324296951,111854,12,-0.014370441,0.040163044,-0.11765777,0.07322999035999998,5993,3.921926,201430.835627079
70.77632486580674,18.77,20.437464,0.9436919763684273,112119,16,-0.032930616,0.013500149,-0.13975015,0.07352494616,6009,4.6583385,202017.14616060257
72.93174812943886,16.61,11.367798,0.9707472342997789,112376,16,-0.02648804,0.015635205,-0.13985266,0.07347010045999998,6025,4.6617556,202549.65852570534
72.76025492444104,17.03,11.552074,0.9709251765161753,112631,16,-0.026179083,0.014226781,-0.14282013,0.07354433894000001,6041,4.760671,203137.19161987305
72.56665720744815,17.47,14.954672,0.9630897603929043,112876,15,-0.029197397,0.013633672,-0.15164436,0.07380629825,6056,5.0548124,203721.38529253006
72.27788519256613,17.49,45.641582,0.3877670168876648,113150,12,-0.013787702,0.008453574,-0.12240643,0.07385591421,6068,4.0802145,204224.82308149338
72.46379997338003,17.89,19.957863,0.9405902288854122,113405,13,-0.03203004,0.014610788,-0.1531759,0.07291128852,6081,5.1058636,204832.77151727676
72.92173977708109,17.62,33.09726,0.8891672864556313,113565,8,-0.043506917,0.024878165,-0.16457176,0.07306427028,6089,5.4857254,205367.79090189934
72.92173977708109,17.62,10.260547,0.8176297843456268,113565,0,-0.04448752,0.06679581,-0.19699262,0.07306427028,6089,6.566421,205675.48083782196
67.89722651322778,23.12,17.212955,0.9198295325040817,114151,3,-0.051928435,0.04308947,-0.18994832,0.07297578138,6092,6.3316107,205959.49991631508
66.38555428963419,24.96,72.643005,0.9070675000548363,114411,5,-0.040504992,0.026149902,-0.17950685,0.07276045373,6097,5.9835625,206460.87334918976
66.22665789996927,25.2,24.029861,0.9329166561365128,114675,14,-0.028032105,0.011734686,-0.1485039,0.07284044225999999,6111,4.9501305,207020.65503525734
65.93146462750406,25.51,8.851738,0.9710610322654247,114940,15,-0.041161694,0.020409837,-0.1493754,0.07358261698,6126,4.9791794,207572.85286569595
66.04210161622615,25.01,4.7535644,0.9860703647136688,115196,19,-0.035648618,0.014087496,-0.13674241,0.07353083665,6145,4.5580807,208135.0917649269
66.8328674094783,24.21,8.787483,0.9799713473767042,115454,17,-0.029841047,0.011835078,-0.13955066,0.07392735632999999,6162,4.6516886,208714.6593978405
66.91185364590376,23.66,5.390083,0.9848609855398536,115702,15,-0.034113742,0.013720119,-0.14215605,0.07366627351,6177,4.738535,209341.31571412086
72.23046648964436,17.56,14.253256,0.9667481929063797,115968,18,-0.028971568,0.018741671,-0.14115265,0.07324809046000001,6195,4.705088,209897.07981157303
74.10766969406903,15.05,15.660016,0.961559135466814,116201,17,-0.022033732,0.0069527486,-0.1357172,0.07330973728,6212,4.5239067,210489.93068408966
74.09135753684187,15.1,27.03199,0.5366149246692657,116357,9,-0.026552357,0.007190429,-0.06848633,0.07298513034,6221,2.282878,210778.3446238041
74.09135753684187,15.1,179.34875,-0.09412956237792969,116357,0,3.9767474e-07,0.0001730273,-0.0011039989,0.07298513034,6221,0.036799964,210779.14439868927
74.09135753684187,15.1,82.46346,-0.02156674861907959,116357,0,3.1851232e-07,0.00090794597,-0.0018132093,0.07298513034,6221,0.06044031,210779.97319459915
74.09135753684187,15.1,46.579514,-0.05473470687866211,116357,0,1.9557774e-07,0.011813227,-0.005459737,0.07298513034,6221,0.18199123,210780.86517047882
64.49595511419936,24.01,138.2595,0.517894834280014,117496,17,-0.02075565,0.020308536,-0.12129174,0.07326239531999999,6238,4.0430584,211302.80860757828
64.5172969536863,23.65,64.86914,0.6616496741771698,117692,15,-0.008316431,0.02074418,-0.09456335,0.07295172802,6253,3.1521115,211666.04066944122
64.5172969536863,23.65,23.94955,-0.040578484535217285,117692,0,-8.568168e-08,0.0005786465,-0.0017781052,0.07295172802,6253,0.059270173,211666.83920359612
59.04223982320727,29.12,92.60794,0.4000970125198364,118268,1,-0.011285573,0.08686865,-0.037512947,0.07293599697,6254,1.2504315,211718.84686756134
58.66059125970471,29.4,86.56231,0.8319653570652008,118517,15,-0.030562416,0.017867832,-0.14644067,0.07403084918,6269,4.8813553,212312.47625637054
58.541801772175376,28.97,40.13375,0.8399409651756287,118768,19,-0.030776694,0.017511107,-0.14360496,0.07433270948000001,6288,4.786832,212893.12367916107
58.15798834867772,29.27,26.067307,0.9547229968011379,119029,17,-0.028561076,0.015833523,-0.1448091,0.07476324049,6305,4.82697,213450.13999533653
67.66491771127171,20.08,24.744286,0.9470168091356754,119281,17,-0.028626656,0.010257227,-0.14613934,0.07564046867,6322,4.871311,214028.61414384842
67.63852604922606,20.45,22.890152,0.9590864256024361,119551,17,-0.03005342,0.014188062,-0.1492602,0.07543333898,6339,4.97534,214595.90607500076
72.975855968049,15.37,19.257504,0.9456188641488552,119805,15,-0.030149218,0.01710102,-0.15204975,0.07606848466999999,6354,5.068325,215133.74797701836
73.02542387131625,15.17,18.312992,0.957589827477932,120053,16,-0.032942273,0.011812416,-0.15250495,0.07605832417,6370,5.0834985,215718.07186245918
73.0833331513004,15.42,19.935307,0.958928044885397,120310,18,-0.031939123,0.011485029,-0.14812808,0.07650534195,6388,4.937603,216269.42026400566
73.0460153453129,15.11,117.97289,0.7130722105503082,120487,13,-0.04374379,0.2155752,-0.10600943,0.07694787935,6401,3.5336478,216630.29581141472
71.74818037121143,16.34,56.450905,0.7374482750892639,120774,14,-0.028838359,0.1581254,-0.105262585,0.07693396976000001,6415,3.5087528,217033.46306300163
70.82006738004301,16.18,37.847,0.8920934274792671,121067,17,-0.02111759,0.019807056,-0.13358861,0.07865137529,6432,4.452954,217537.90666604042
69.47030105627695,16.84,59.625072,0.7861135601997375,121344,13,-0.024463307,0.021019958,-0.12978859,0.08049885535,6445,4.3262863,217978.97571778297
69.70198415659976,16.14,22.206535,0.9474514052271843,121584,18,-0.027737502,0.012005983,-0.14559074,0.08033107286,6463,4.853025,218537.97818994522
69.14315470079819,16.65,46.810894,0.49838972091674805,121801,12,-0.026309744,0.031764533,-0.09995785,0.08052714457999999,6475,3.3319283,218872.62531733513
68.39849098327443,17.32,31.20985,0.889025591313839,122108,17,-0.027624683,0.015730789,-0.13900912,0.08058881720000001,6492,4.6336374,219394.7869746685
69.2676419310103,16.68,23.117233,0.9297025725245476,122360,18,-0.027369495,0.0115938345,-0.1514716,0.08052230804,6510,5.049053,219946.73197293282
69.87054661345859,16.61,17.298397,0.9217700064182281,122616,15,-0.03184011,0.019313801,-0.13262926,0.07916443983,6525,4.4209757,220452.918217659
71.03027394552032,16.01,11.791891,0.9662289805710316,122873,15,-0.028217498,0.012494329,-0.15066426,0.07777061315,6540,5.022142,221010.1379852295
70.81387270003806,16.19,11.939457,0.9689731076359749,123135,18,-0.03439456,0.013218187,-0.14991188,0.0779807439,6558,4.9970627,221540.5606637001
72.0925790674367,14.65,17.121975,0.9623588025569916,123384,20,-0.023541896,0.007963816,-0.1427286,0.07814001135,6578,4.75762,222118.97058701515
71.9737122224071,14.77,14.773477,0.9637698940932751,123647,19,-0.023819953,0.044129856,-0.14872858,0.07803749764,6597,4.9576197,222651.58287858963
71.82524800174349,15.19,11.275871,0.9677994102239609,123902,14,-0.035037145,0.024021579,-0.15378153,0.07784873827000001,6611,5.126051,223174.33176350594
72.44755123965051,14.99,7.4985504,0.9816793575882912,124156,17,-0.032233346,0.010573415,-0.1486516,0.07807722335,6628,4.9550533,223755.66603255272
72.63339273451078,14.96,7.60656,0.9809988718479872,124413,15,-0.036141124,0.014123047,-0.15127376,0.07764608895999998,6643,5.0424585,224337.17910146713
72.21166005671382,14.87,9.228236,0.9797621052712202,124665,18,-0.02940338,0.011163898,-0.14482294,0.07790560872,6661,4.827431,224869.20800328255
72.51376593992586,14.76,16.206078,0.9733682349324226,124924,21,-0.019801186,0.007066266,-0.13556731,0.077280539,6682,4.5189104,225426.37495422363
72.58362469452403,14.64,7.4644284,0.9840086586773396,125175,19,-0.024646524,0.008370899,-0.14362347,0.07716022827999999,6701,4.7874494,225995.4697034359
72.93810708839987,14.35,10.139103,0.9745818432420492,125422,15,-0.0379335,0.01624898,-0.1505129,0.07654992509,6716,5.017097,226530.978723526
72.92892173267026,14.49,17.73946,0.9629037156701088,125696,18,-0.018933423,0.015802424,-0.14471391,0.07615065574,6734,4.823797,227055.10258102417
73.33336417524126,14.16,13.757564,0.947718434035778,125947,17,-0.02476429,0.009632372,-0.14494629,0.07628570084000001,6751,4.831543,227648.20201182365
73.10371508424123,14.25,10.775626,0.9334229975938797,126176,18,-0.015513832,0.0068830084,-0.12776154,0.07598609919999999,6769,4.2587185,228147.15375995636
73.10371508424123,14.25,48.04612,0.05446416139602661,126176,0,-0.00440374,0.031144597,-0.010925952,0.07598609919999999,6769,0.36419842,228157.71154618263
70.26266800864104,16.92,24.124006,0.8994520679116249,126712,20,-0.032365166,0.022557989,-0.14658877,0.07660746458,6789,4.8862925,228745.49523591995
69.82288800098436,16.91,8.234092,0.9587712734937668,126954,17,-0.024188623,0.009189481,-0.1518187,0.07687097086,6806,5.060623,229284.6653635502
69.81287096760408,16.68,25.371305,0.9334376603364944,127223,19,-0.015149576,0.010904517,-0.15256956,0.07744689746,6825,5.0856524,229818.65429902077
69.33439052485309,17.01,5.4715004,0.9848431441932917,127483,15,-0.034071036,0.01296904,-0.15598066,0.07830391076000001,6840,5.199355,230337.10017061234
69.53530305277387,17.08,4.2778854,0.9890457633882761,127734,18,-0.028531365,0.010854545,-0.15202853,0.07783056707,6858,5.067618,230906.3570845127
72.21047744555476,14.69,34.35775,0.905215747654438,127995,16,-0.014826571,0.014240312,-0.15007602,0.07808212554999999,6874,5.002534,231459.32498002052
71.89727913289316,15.22,5.4991713,0.9858206287026405,128234,15,-0.03441702,0.013152987,-0.15661989,0.07853022164000001,6889,5.220663,232041.54011917114
72.12584018460025,15.49,6.360766,0.9821151848882437,128492,16,-0.027988797,0.012439359,-0.15118943,0.07858836309,6905,5.039648,232552.66095781326
71.91779393059906,15.84,5.2062464,0.9880408998578787,128762,16,-0.033171985,0.014276233,-0.15077393,0.07873519882,6921,5.025798,233099.76366758347
71.8853603001394,15.98,7.385703,0.9821213148534298,129023,16,-0.028090227,0.021284143,-0.15137352,0.07838112029,6937,5.0457845,233622.01907134056
71.97435909369472,15.99,4.592183,0.9886828027665615,129264,16,-0.034262836,0.016969532,-0.1492953,0.07798165748,6953,4.97651,234178.56816792488
72.40398764157719,15.85,4.7888284,0.9906041212379932,129524,18,-0.030844592,0.015910951,-0.14709668,0.07761162436,6971,4.9032226,234804.89356279373
72.61240169719204,14.98,6.2482967,0.9871070105582476,129789,21,-0.023466066,0.008468753,-0.14006597,0.07714522775,6992,4.6688657,235357.74385380745
72.91455390956453,14.63,5.0970597,0.9885919578373432,130030,16,-0.031962056,0.009994317,-0.14646734,0.07709666290999999,7008,4.882245,235913.0397386551
72.92849273971412,14.58,30.237701,0.921142227947712,130299,19,-0.012629458,0.0040052934,-0.14423862,0.07692428969999998,7027,4.807954,236452.91092705727
73.21992406084833,14.21,24.237793,0.9355174452066422,130553,18,-0.011198435,0.0032554346,-0.14589559,0.07686553851,7045,4.8631864,237008.90473031998
73.43683720889604,13.89,20.598377,0.9499485902488232,130807,18,-0.012864405,0.0037231199,-0.14590625,0.0765227463,7063,4.8635416,237572.10228443146
73.35081242594046,14.68,4.6643353,0.9887727368623018,131063,14,-0.032240678,0.009652297,-0.15231922,0.07616489493999999,7077,5.0773077,238087.696059227
73.54565519913689,14.86,18.706615,0.9547513537108898,131320,18,-0.012747265,0.003521743,-0.14593488,0.07555000880000001,7095,4.8644958,238666.8209478855
73.70396615645497,14.81,5.887224,0.9864667179062963,131571,17,-0.022846421,0.006478616,-0.14734802,0.07501378558999999,7112,4.9116006,239217.4176094532
74.13725984284923,14.99,9.297026,0.9752194453030825,131825,17,-0.01639862,0.0030316715,-0.14619322,0.07411038511,7129,4.8731074,239827.31911039352
73.72708392928692,15.04,7.4726906,0.9804526828229427,132084,18,-0.02245611,0.007956233,-0.14517277,0.07442355694000001,7147,4.8390923,240362.83244132996
73.66317802468342,14.85,3.9003768,0.9906690698117018,132338,18,-0.022063317,0.0068347505,-0.14549342,0.07444750973,7165,4.84978,240898.9699690342
73.78107374080554,14.17,6.375128,0.9865256156772375,132607,21,-0.018192194,0.004631268,-0.14206202,0.07488333958,7186,4.735401,241486.00136899948
73.90149142279282,14.2,6.69575,0.9845476225018501,132855,17,-0.023000954,0.027536169,-0.14027812,0.07481085552000001,7203,4.6759377,242062.11226129532
73.89997590504089,14.0,6.181285,0.9861463531851768,133114,18,-0.024086904,0.008504902,-0.14620736,0.07442674591999998,7221,4.873579,242600.88516497612
74.21110107779413,13.82,6.9644823,0.982446912676096,133373,19,-0.02104292,0.007395847,-0.142851,0.07410145664,7240,4.7616997,243178.19607067108
74.64621261140037,14.0,3.1645415,0.9935549735091627,133623,17,-0.025187427,0.0066233496,-0.14484648,0.07355105214,7257,4.828216,243758.94530153275
74.5927625704524,14.27,4.2449427,0.9894640855491161,133879,17,-0.024151675,0.007590638,-0.14181659,0.07331285009,7274,4.7272196,244291.76925730705
74.78497240912891,14.44,3.4675772,0.9932586932554841,134136,18,-0.018582309,0.008803251,-0.14036433,0.07265635807000001,7292,4.678811,244860.42247223854
74.86898153519992,14.08,2.4201994,0.9949641725979745,134380,19,-0.021507654,0.00621083,-0.14020503,0.07319475753,7311,4.673501,245425.17802524567
74.62627135001148,14.52,5.265888,0.9896896136924624,134654,17,-0.023309099,0.0076105287,-0.14114676,0.0734194104,7328,4.704892,245978.16390514374
74.5302541433124,14.28,3.9556203,0.9911410771310329,134902,18,-0.025809787,0.0072654374,-0.13801092,0.07374626341,7346,4.6003637,246531.09885120392
74.51883453785085,14.11,4.0939713,0.9923025658354163,135157,19,-0.019739501,0.004535723,-0.13256103,0.07377863063,7365,4.4187007,247051.69392609596
74.75222406363854,13.89,4.327778,0.9884779257699847,135423,19,-0.016268931,0.0022065698,-0.13825196,0.07361801386,7384,4.608399,247666.1003215313
74.78818153442069,14.03,4.4015293,0.9900512900203466,135674,19,-0.023870263,0.006892548,-0.13335204,0.07339210172999999,7403,4.4450684,248242.18360829353
73.73352183879815,14.96,29.456747,0.8197982013225555,135928,12,-0.02028242,0.004616921,-0.08765099,0.07367240481,7415,2.9217,248592.92564749718
73.70231597099504,14.19,15.355958,0.9663552045822144,136173,20,-0.013507374,0.011069652,-0.1360202,0.07448501374,7435,4.5340066,249186.95392370224
74.03897815680287,13.92,14.159387,0.9774942509829998,136446,22,-0.016340734,0.0054970337,-0.13370518,0.07430519058,7457,4.4568396,249771.53711867332
74.0384116173372,14.09,8.810326,0.9795725904405117,136693,17,-0.018661909,0.006764421,-0.14262265,0.07414274742999999,7474,4.754089,250365.44749069214
74.02845358462004,14.18,9.503214,0.976924654096365,136960,19,-0.013647813,0.0035601505,-0.14065617,0.07403548171,7493,4.688539,250933.56129980087
74.1443698384553,14.49,7.2914395,0.9813355691730976,137190,15,-0.019427601,0.004051079,-0.14580506,0.07322307464,7508,4.860169,251503.0535776615
75.1306905403374,14.26,8.636459,0.9764775950461626,137465,17,-0.01667326,0.003910817,-0.14364216,0.07221592491,7525,4.788072,252109.9425728321
75.12274538373714,14.8,6.5100117,0.9821664597839117,137727,16,-0.0187978,0.0070655337,-0.14848119,0.07161112592999999,7541,4.9493732,252695.8049428463
74.82391833353526,15.42,7.296197,0.9820079859346151,137978,15,-0.017429959,0.0075651575,-0.14412583,0.07159400575,7556,4.804194,253246.20886397362
74.897070038017,15.41,4.220562,0.989762207493186,138234,18,-0.017355079,0.0033362403,-0.13797337,0.07142998073999998,7574,4.5991125,253832.3449780941
74.89801950898618,15.51,30.934158,0.5955231785774231,138306,4,-0.0154436575,0.0029250414,-0.039459012,0.07138371371,7578,1.3153005,253983.87795734406
74.89801950898618,15.51,16.9958,-0.26233625411987305,138306,0,1.899898e-07,8.289433e-05,-0.00043810866,0.07138371371,7578,0.014603622,253984.78800964355
74.89801950898618,15.51,10.420248,-0.17152512073516846,138306,0,-1.8067658e-07,0.0001234445,-0.0006188384,0.07138371371,7578,0.020627948,253985.68117427826
74.89801950898618,15.51,15.423195,-0.21359920501708984,138306,0,1.1920929e-07,0.0003677222,-0.0009861154,0.07138371371,7578,0.032870516,253986.60510778427
65.23662944815993,25.5,136.08551,0.5752282738685608,139517,16,-0.021027904,0.008902744,-0.14348796,0.07107398924,7594,4.7829313,254510.40139698982
